0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.250;0.000;0.000;0.233;0.000;0.000;1.200;0.000;0.000;0.233;0.000;0.000;0.000;0.200;0.000;0.000;0.283;0.233;0.000;0.233;0.267;0.250;0.000;1.217;0.000;1.200;0.233;0.200;0.050;0.250;0.000;0.283;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4890.850;4231.483;5317.267;4967.100;4594.300;4352.183;6038.267;4877.117;4630.300;5027.150;5119.283;4302.167;5414.283;6827.083;4777.233;4728.167;6591.267;4612.150;4408.300;5286.167;5115.283;5697.133;6168.250;2886.183;5428.267;5745.150;6709.217;6097.183;7252.817;4409.183;6064.233;5056.183;4848.300;5573.167;4992.600;7372.150;5152.233;8352.717;6878.233;4584.217;7115.217;6231.200;5919.233;7041.250;4806.417;6927.183;5131.183;5476.250;7843.183;6107.200;6293.183;6615.233;7401.167;6438.233;2798.383;7563.217;5947.250;7156.850;7305.217;9911.250;6778.233;4667.767;8138.233;8421.250;6924.233;6721.250;7545.233;5794.267;7264.250;10074.200;7053.233;7522.250;7657.233;7365.233;7603.250;8546.233;8394.200;8561.200;8137.200;10331.283;8887.233;7555.267;9794.233;11778.267;10591.250;8957.233;11642.217;10519.267;13232.200;14123.233;14074.200;19110.050;15327.250;18144.067;19804.283;16323.117;8859.317;5600.050;1519.283;540.050;59.317;19.050;12.267;15.067;12.267;13.067;11.250;13.767;11.300;11.050;10.250;10.083;10.250;9.067;8.183;11.050;10.250;8.083;8.183;10.083;8.233;9.050;7.200;8.100;8.217;6.067;6.183;7.633;7.183;6.083;6.167;7.150;5.283;8.117;6.200;6.150;5.200;6.133;5.200;6.117;6.233;6.117;6.217;5.267;5.233;6.267;5.200;5.300;5.217;4.300;5.217;4.267;4.217;4.267;4.217;3.300;4.217;4.267;4.233;3.283;4.250;3.250;4.250;4.300;4.200;4.283;3.267;3.283;4.233;3.300;3.267;3.250;3.250;3.250;3.283;3.467;4.250;2.267;3.233;3.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4881.850;4225.483;5310.267;4963.100;4590.300;4347.183;6034.267;4876.117;4628.300;5028.150;5125.283;4309.167;5425.283;6846.083;4792.233;4743.167;6618.267;4634.150;4431.300;5321.167;5149.283;5738.133;6219.250;2907.183;5478.267;5805.150;6782.217;6173.183;7355.817;4468.183;6152.233;5135.183;4930.300;5670.167;5085.600;7525.150;5262.233;8552.717;7046.233;4699.217;7310.217;6412.200;6093.233;7270.250;4961.417;7175.183;5318.183;5694.250;8172.183;6375.200;6581.183;6942.233;7785.167;6791.233;2950.383;8031.217;6328.250;7654.850;7841.217;10690.250;7345.233;5078.767;8908.233;9264.250;7666.233;7489.250;8476.233;6561.267;8305.250;11638.200;8240.233;8910.250;9202.233;9016.233;9491.250;10916.233;11033.200;11641.200;11535.200;15425.283;14176.233;13165.267;18883.233;23936.267;19716.250;12230.233;8757.217;2866.267;786.200;109.233;17.200;13.050;7.250;9.067;9.283;10.117;7.317;8.050;6.283;10.050;5.317;6.050;4.267;6.067;6.267;6.067;4.250;6.767;4.300;5.050;4.250;5.083;3.250;2.067;3.183;5.050;5.250;2.083;3.183;5.083;2.233;3.050;1.200;3.100;2.217;2.067;2.183;1.633;1.183;1.083;2.167;2.150;0.000;4.117;2.200;1.150;1.200;0.133;1.200;2.117;1.233;1.117;1.217;0.267;0.233;0.267;1.200;0.300;1.217;1.300;0.217;0.267;1.217;0.267;1.217;0.300;0.217;0.267;0.000;0.000;0.250;0.250;0.000;0.300;0.200;0.000;0.267;0.000;0.000;0.000;0.267;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.217
2.850;2.483;2.267;1.100;1.300;2.183;2.267;2.117;1.300;1.150;2.283;2.167;2.283;1.083;1.233;2.167;2.267;1.150;2.300;2.167;2.283;2.133;1.250;1.183;2.267;2.150;2.217;2.183;0.817;2.183;2.233;1.183;2.300;2.167;2.600;2.150;2.233;1.717;2.233;1.217;1.217;2.200;2.233;2.250;2.417;2.183;2.183;2.250;2.183;2.200;2.183;2.233;2.167;2.233;2.383;2.217;2.250;1.850;2.217;2.250;2.233;2.767;2.233;2.250;2.233;2.250;2.233;2.267;2.250;2.200;2.233;3.250;2.233;2.233;3.250;2.233;3.200;3.200;3.200;2.283;2.233;2.267;2.233;1.267;1.250;2.233;2.217;2.267;2.200;2.233;1.200;2.050;2.250;2.067;2.283;1.117;1.317;2.050;1.283;2.050;1.317;1.050;1.267;1.067;0.267;1.067;1.250;1.767;1.300;1.050;1.250;0.083;1.250;1.067;1.183;1.050;0.250;1.083;1.183;1.083;1.233;1.050;1.200;0.100;1.217;0.067;0.183;0.633;1.183;1.083;1.167;1.150;0.000;0.117;0.200;0.150;0.200;1.133;0.200;1.117;0.233;0.117;0.217;1.267;0.233;1.267;0.200;0.300;0.217;0.300;0.217;0.267;0.217;0.267;0.217;0.300;0.217;0.267;1.233;0.283;1.250;0.250;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.000;0.267;0.250;0.250;0.250;0.283;0.000;1.250;0.267;0.233;0.217
4874.850;4226.483;5309.267;4967.100;4592.300;4355.183;6046.267;4887.117;4639.300;5051.150;5145.283;4330.167;5453.283;6888.083;4823.233;4778.167;6669.267;4676.150;4472.300;5377.167;5206.283;5815.133;6300.250;2951.183;5557.267;5903.150;6904.217;6290.183;7499.817;4565.183;6293.233;5260.183;5053.300;5827.167;5231.600;7759.150;5434.233;8853.717;7302.233;4881.217;7607.217;6692.200;6375.233;7626.250;5216.417;7575.183;5630.183;6047.250;8712.183;6824.200;7074.183;7498.233;8449.167;7416.233;3237.383;8875.217;7040.250;8590.850;8860.217;12206.250;8467.233;5930.767;10552.233;11153.250;9406.233;9391.250;10902.233;8695.267;11409.250;16734.200;12587.233;14752.250;17020.233;18381.233;18747.250;16521.233;9120.200;3173.200;545.200;62.283;9.233;7.267;8.233;9.267;8.250;6.233;6.217;5.267;6.200;6.233;6.200;6.050;4.250;4.067;4.283;4.117;3.317;4.050;4.283;6.050;3.317;3.050;2.267;4.067;4.267;3.067;3.250;2.767;3.300;3.050;2.250;3.083;2.250;1.067;2.183;3.050;3.250;1.083;2.183;3.083;1.233;2.050;0.200;2.100;1.217;1.067;1.183;1.633;1.183;1.083;1.167;1.150;0.000;2.117;1.200;1.150;1.200;0.133;1.200;1.117;1.233;1.117;1.217;0.267;0.233;0.267;1.200;0.300;1.217;0.300;1.217;0.267;1.217;1.267;0.217;0.300;0.217;0.267;0.000;0.283;0.250;0.250;0.250;0.000;0.200;0.283;0.267;0.000;0.233;0.300;0.267;0.000;0.250;1.250;0.283;0.000;0.000;0.267;0.233;0.217
4876.850;4227.483;5314.267;4975.100;4600.300;4371.183;6066.267;4910.117;4661.300;5083.150;5178.283;4362.167;5497.283;6956.083;4874.233;4834.167;6753.267;4742.150;4541.300;5467.167;5295.283;5924.133;6425.250;3015.183;5683.267;6050.150;7087.217;6472.183;7719.817;4713.183;6507.233;5452.183;5248.300;6072.167;5455.600;8124.150;5698.233;9323.717;7709.233;5176.217;8092.217;7159.200;6841.233;8232.250;5659.417;8263.183;6178.183;6690.250;9704.183;7675.200;8024.183;8601.233;9796.167;8718.233;3866.383;10796.217;8741.250;10954.850;11626.217;16630.250;12090.233;9011.767;17440.233;20701.250;19346.233;18266.250;15357.233;5847.267;2025.250;335.200;18.233;10.250;9.233;9.233;9.250;9.233;9.200;8.200;7.200;8.283;8.233;6.267;7.233;8.267;7.250;5.233;7.217;6.267;7.200;7.233;6.200;7.050;5.250;6.067;6.283;6.117;5.317;5.050;4.283;5.050;4.317;6.050;4.267;4.067;3.267;4.067;3.250;4.767;3.300;4.050;3.250;3.083;3.250;3.067;3.183;4.050;3.250;3.083;3.183;4.083;3.233;3.050;3.200;3.100;3.217;3.067;2.183;2.633;2.183;2.083;2.167;3.150;0.283;3.117;2.200;2.150;3.200;2.133;2.200;2.117;2.233;2.117;2.217;2.267;2.233;2.267;1.200;2.300;1.217;1.300;2.217;1.267;1.217;1.267;2.217;1.300;2.217;1.267;2.233;1.283;1.250;1.250;2.250;2.300;2.200;2.283;1.267;1.283;1.233;1.300;1.267;2.250;1.250;1.250;1.283;0.000;1.250;1.267;1.233;2.217
1.850;0.483;1.267;0.100;0.300;0.183;1.267;0.117;0.300;0.150;0.283;0.167;1.283;2.083;0.233;0.167;1.267;0.150;0.000;1.167;0.283;0.133;0.250;0.000;1.267;0.150;1.217;0.183;0.817;0.183;0.233;0.183;0.300;0.167;0.600;1.150;0.233;0.717;1.233;0.217;1.217;0.200;0.233;1.250;1.417;1.183;0.183;1.250;1.183;0.200;1.183;0.233;1.167;1.233;0.000;1.217;1.250;0.850;1.217;1.250;1.233;0.767;1.233;1.250;0.233;1.250;0.233;0.267;0.250;1.200;0.233;0.250;0.233;0.233;0.250;0.233;0.200;0.200;0.200;0.283;0.000;0.267;0.233;0.267;0.250;0.233;0.217;0.267;1.200;0.233;0.000;0.050;0.250;0.000;0.000;0.117;0.000;0.050;0.000;0.050;0.317;0.000;0.000;0.067;0.267;0.067;0.250;0.000;0.300;0.050;0.250;0.083;0.250;0.067;0.000;0.050;0.000;0.000;0.000;0.083;0.000;0.000;0.200;0.000;0.217;0.000;0.183;0.000;0.183;0.083;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.133;0.000;0.117;0.000;0.000;0.217;0.000;0.000;0.267;0.200;0.000;0.217;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000
4881.850;4236.483;5326.267;4993.100;4616.300;4392.183;6097.267;4943.117;4697.300;5123.150;5227.283;4412.167;5558.283;7046.083;4944.233;4916.167;6866.267;4832.150;4636.300;5590.167;5422.283;6082.133;6609.250;3109.183;5875.267;6267.150;7353.217;6736.183;8059.817;4936.183;6837.233;5751.183;5552.300;6455.167;5829.600;8726.150;6150.233;10130.717;8432.233;5701.217;8982.217;8013.200;7740.233;9420.250;6551.417;9722.183;7393.183;8162.250;12111.183;9865.200;10672.183;11950.233;14372.167;13801.233;6822.383;21783.217;17794.250;17437.850;9825.217;3837.250;249.233;8.767;8.233;8.250;7.233;6.250;6.233;4.267;5.250;7.200;5.233;5.250;5.233;4.233;5.250;5.233;5.200;4.200;4.200;4.283;4.233;3.267;4.233;4.267;4.250;3.233;4.217;3.267;3.200;3.233;3.200;4.050;3.250;3.067;3.283;2.117;2.317;3.050;2.283;4.050;2.317;3.050;2.267;2.067;2.267;2.067;1.250;1.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;2.050;2.250;1.083;2.183;2.083;2.233;2.050;0.200;1.100;1.217;1.067;0.183;1.633;1.183;0.083;1.167;2.150;0.000;1.117;1.200;1.150;1.200;0.133;0.200;1.117;0.233;1.117;0.217;0.267;0.233;0.267;0.200;0.300;0.217;1.300;0.217;1.267;0.217;0.267;1.217;1.300;0.217;1.267;0.233;0.283;1.250;0.250;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;1.250;1.250;0.283;1.467;0.250;0.267;0.233;0.217
1.850;1.483;1.267;2.100;1.300;1.183;2.267;1.117;1.300;1.150;1.283;1.167;2.283;1.083;1.233;2.167;1.267;1.150;1.300;2.167;1.283;2.133;1.250;1.183;1.267;1.150;1.217;1.183;1.817;1.183;1.233;2.183;1.300;1.167;1.600;2.150;1.233;1.717;1.233;1.217;2.217;2.200;1.233;1.250;1.417;2.183;1.183;1.250;2.183;2.200;1.183;1.233;2.167;1.233;1.383;1.217;2.250;0.850;1.217;1.250;0.233;1.767;1.233;0.250;0.233;0.250;1.233;1.267;1.250;1.200;1.233;0.250;1.233;1.233;0.250;0.233;0.200;1.200;1.200;1.283;1.233;1.267;0.233;0.267;0.250;1.233;1.217;0.267;1.200;1.233;1.200;1.050;1.250;1.067;1.283;1.117;1.317;1.050;1.283;1.050;0.317;0.050;0.267;1.067;0.267;1.067;1.250;0.767;0.300;1.050;1.250;1.083;0.250;1.067;1.183;1.050;0.250;1.083;0.183;0.083;0.233;0.050;1.200;1.100;0.217;1.067;1.183;0.000;0.183;1.083;1.167;0.150;0.283;1.117;0.200;1.150;0.200;0.133;1.200;0.117;1.233;0.117;0.217;1.267;0.233;0.267;1.200;0.300;0.217;0.300;0.217;0.267;0.217;1.267;0.217;0.300;0.217;0.267;0.233;0.283;0.250;0.250;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;0.250;0.000;0.283;1.467;0.250;1.267;1.233;1.217
4890.850;4247.483;5342.267;5012.100;4645.300;4419.183;6151.267;4992.117;4749.300;5186.150;5304.283;4479.167;5663.283;7185.083;5054.233;5030.167;7047.267;4971.150;4781.300;5782.167;5626.283;6323.133;6895.250;3251.183;6175.267;6612.150;7796.217;7178.183;8640.817;5318.183;7419.233;6281.183;6117.300;7171.167;6543.600;9903.150;7073.233;11819.717;10014.233;6906.217;11154.217;10235.200;10251.233;13071.250;9653.417;15546.183;13442.183;17052.250;23785.183;13055.200;5344.183;733.233;28.167;6.233;3.383;6.217;4.250;5.850;5.217;7.250;5.233;1.767;5.233;5.250;4.233;4.250;4.233;3.267;3.250;4.200;2.233;4.250;2.233;3.233;3.250;3.233;3.200;2.200;2.200;3.283;2.233;2.267;2.233;3.267;2.250;1.233;2.217;2.267;2.200;2.233;2.200;1.050;1.250;1.067;1.283;1.117;1.317;1.050;1.283;1.050;1.317;1.050;1.267;1.067;1.267;1.067;1.250;0.767;1.300;1.050;0.250;1.083;1.250;0.067;0.183;0.050;1.250;0.083;0.183;1.083;0.233;1.050;0.200;0.100;1.217;0.067;1.183;0.633;0.183;0.083;0.167;0.150;1.283;0.117;0.200;0.150;0.200;1.133;0.200;0.117;0.233;0.117;1.217;0.267;0.233;0.267;0.200;0.300;1.217;0.300;1.217;0.267;0.217;0.267;0.217;0.300;1.217;0.267;0.233;0.283;0.250;0.250;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;0.250;0.250;0.283;0.000;0.250;0.000;0.000;0.000
3075.850;2672.483;3370.267;3170.100;2938.300;2800.183;3905.267;3174.117;3027.300;3314.150;3396.283;2876.167;3642.283;4640.083;3273.233;3271.167;4595.267;3253.150;3141.300;3817.167;3733.283;4216.133;4629.250;2198.183;4202.267;4538.150;5400.217;5023.183;6120.817;3819.183;5416.233;4670.183;4647.300;5602.167;5278.600;8338.150;6293.233;11353.717;10790.233;8854.217;14563.217;9407.200;3426.233;353.250;3.417;3.183;3.183;1.250;2.183;2.200;2.183;2.233;1.167;2.233;2.383;2.217;2.250;1.850;2.217;1.250;2.233;2.767;2.233;2.250;2.233;2.250;1.233;2.267;2.250;1.200;2.233;1.250;2.233;2.233;2.250;2.233;2.200;2.200;2.200;2.283;2.233;2.267;2.233;1.267;2.250;2.233;2.217;2.267;2.200;2.233;1.200;2.050;2.250;2.067;2.283;2.117;1.317;2.050;1.283;2.050;2.317;2.050;1.267;2.067;1.267;1.067;1.250;1.767;1.300;1.050;2.250;1.083;1.250;2.067;2.183;2.050;1.250;2.083;2.183;2.083;2.233;2.050;1.200;2.100;1.217;2.067;1.183;1.633;2.183;2.083;1.167;1.150;2.283;1.117;1.200;1.150;1.200;1.133;1.200;2.117;1.233;2.117;1.217;1.267;2.233;1.267;1.200;1.300;1.217;1.300;0.217;1.267;1.217;1.267;1.217;1.300;1.217;1.267;1.233;1.283;1.250;1.250;1.250;1.300;1.200;1.283;1.267;1.283;1.233;1.300;1.267;1.250;0.250;1.250;1.283;1.467;1.250;1.267;1.233;2.217
1828.850;1588.483;2003.267;1882.100;1748.300;1665.183;2316.267;1885.117;1801.300;1968.150;2017.283;1710.167;2166.283;2753.083;1944.233;1942.167;2729.267;1933.150;1865.300;2269.167;2218.283;2505.133;2750.250;1308.183;2496.267;2694.150;3205.217;2982.183;3631.817;2268.183;3214.233;2773.183;2761.300;3324.167;3135.600;4948.150;3736.233;6732.717;6396.233;5254.217;8642.217;5580.200;2034.233;214.250;7.417;5.183;4.183;5.250;5.183;4.200;4.183;4.233;5.167;3.233;2.383;4.217;3.250;2.850;3.217;4.250;3.233;1.767;3.233;3.250;2.233;2.250;3.233;2.267;2.250;3.200;2.233;2.250;2.233;2.233;2.250;2.233;2.200;2.200;2.200;2.283;2.233;1.267;2.233;2.267;2.250;1.233;1.217;1.267;2.200;1.233;2.200;1.050;1.250;1.067;0.283;0.117;1.317;1.050;1.283;1.050;0.317;1.050;1.267;1.067;1.267;1.067;0.250;0.767;1.300;1.050;0.250;1.083;1.250;1.067;0.183;1.050;1.250;1.083;0.183;0.083;0.233;0.050;1.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;0.167;1.150;0.283;1.117;1.200;1.150;1.200;1.133;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;0.300;0.217;0.300;1.217;0.267;0.217;0.267;0.217;0.300;0.217;0.267;0.233;0.283;0.250;0.250;0.250;0.300;1.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;1.250;0.250;0.283;2.467;0.250;1.267;1.233;0.217
4925.850;4288.483;5413.267;5101.100;4745.300;4531.183;6337.267;5167.117;4943.300;5430.150;5584.283;4752.167;6042.283;7731.083;5479.233;5510.167;7793.267;5559.150;5408.300;6636.167;6555.283;7491.133;8327.250;4021.183;7834.267;8644.150;10575.217;10177.183;12950.817;8563.183;13151.233;12837.183;15669.300;18551.167;9699.600;2153.150;17.233;4.717;4.233;3.217;4.217;3.200;3.233;3.250;1.417;3.183;1.183;1.250;3.183;2.200;1.183;1.233;2.167;2.233;0.000;2.217;1.250;1.850;2.217;2.250;0.233;0.767;1.233;1.250;1.233;0.250;0.233;0.000;1.250;1.200;0.233;1.250;0.233;0.000;0.250;0.233;0.200;0.200;0.000;0.283;0.233;0.267;0.233;0.267;0.250;0.233;0.217;0.267;0.200;0.233;0.200;1.050;0.000;0.067;0.283;1.117;0.317;0.050;0.283;1.050;0.317;0.050;0.000;0.000;0.267;0.067;0.250;0.000;0.000;0.050;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.850;1.483;1.267;1.100;1.300;1.183;1.267;1.117;1.300;1.150;1.283;0.167;1.283;1.083;0.233;1.167;1.267;1.150;0.300;0.167;1.283;1.133;1.250;0.183;0.267;0.150;1.217;1.183;0.817;1.183;0.233;1.183;1.300;0.167;0.600;1.150;1.233;0.717;0.233;0.217;0.217;0.200;0.233;0.250;1.417;0.183;0.183;0.250;0.183;0.200;0.183;0.233;0.167;0.233;0.383;0.217;0.250;0.850;0.217;0.250;1.233;0.000;0.233;0.250;0.233;0.250;0.233;0.267;0.250;0.200;1.233;0.250;0.233;1.233;0.250;0.233;0.200;0.200;1.200;0.283;0.233;0.267;0.233;0.267;0.250;0.233;1.217;0.267;0.200;0.233;0.200;0.050;1.250;0.067;0.283;0.117;0.317;0.050;0.000;0.050;0.000;0.050;0.267;1.067;0.267;0.067;0.250;0.000;0.300;0.050;0.000;0.083;0.250;0.067;0.183;0.050;0.250;0.000;0.183;0.083;0.233;0.050;0.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;0.000;0.150;0.000;0.000;0.200;0.150;0.000;0.000;0.200;0.117;0.233;0.117;0.217;0.000;0.000;0.000;0.200;0.300;0.217;0.000;0.000;0.267;0.000;0.000;0.217;0.000;0.000;0.267;0.233;0.000;0.250;0.000;0.250;0.300;0.000;0.000;0.267;0.283;0.233;0.000;0.267;0.000;0.000;0.250;0.283;0.000;0.250;0.000;0.000;0.000
4950.850;4322.483;5474.267;5175.100;4832.300;4633.183;6501.267;5329.117;5133.300;5665.150;5862.283;5022.167;6439.283;8308.083;5956.233;6050.167;8683.267;6297.150;6256.300;7855.167;8002.283;9489.133;11081.250;5715.183;12284.267;15973.150;24448.217;15747.183;2772.817;10.183;4.233;4.183;3.300;4.167;4.600;3.150;3.233;3.717;4.233;2.217;3.217;3.200;3.233;3.250;2.417;2.183;3.183;2.250;2.183;2.200;3.183;3.233;3.167;2.233;2.383;2.217;2.250;1.850;2.217;2.250;2.233;1.767;2.233;2.250;2.233;2.250;2.233;2.267;1.250;2.200;1.233;1.250;2.233;1.233;2.250;1.233;1.200;2.200;1.200;2.283;1.233;1.267;1.233;1.267;1.250;1.233;1.217;1.267;1.200;2.233;1.200;1.050;0.250;1.067;1.283;0.117;1.317;1.050;2.283;1.050;1.317;1.050;1.267;1.067;1.267;1.067;1.250;0.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;1.050;0.250;2.083;1.183;1.083;1.233;1.050;0.200;1.100;1.217;1.067;1.183;0.633;1.183;1.083;1.167;1.150;1.283;1.117;0.200;1.150;1.200;1.133;1.200;1.117;0.233;1.117;1.217;1.267;1.233;1.267;1.200;1.300;0.217;1.300;1.217;0.267;1.217;1.267;0.217;1.300;1.217;0.267;0.233;1.283;0.250;1.250;1.250;0.300;1.200;1.283;0.267;0.283;0.233;1.300;1.267;1.250;1.250;0.250;0.283;1.467;0.250;0.267;0.233;1.217
2.850;1.483;1.267;1.100;0.300;1.183;1.267;1.117;1.300;1.150;1.283;1.167;2.283;2.083;1.233;1.167;1.267;1.150;1.300;1.167;1.283;1.133;2.250;0.183;1.267;0.150;1.217;1.183;0.000;0.183;1.233;0.183;0.300;1.167;0.600;1.150;0.233;1.717;0.233;1.217;1.217;0.200;0.233;0.250;1.417;1.183;0.183;1.250;1.183;0.200;0.183;0.233;0.167;0.233;1.383;0.217;0.250;0.850;0.217;1.250;0.233;0.767;0.233;0.250;0.233;0.250;0.233;0.267;0.250;0.200;0.233;0.250;0.233;0.233;0.250;1.233;0.200;0.200;0.200;0.283;1.233;0.267;1.233;1.267;0.250;0.233;0.217;0.267;0.200;0.233;0.200;1.050;1.250;0.067;1.283;1.117;0.317;1.050;0.283;0.050;0.317;1.050;0.267;0.067;0.267;0.067;0.250;0.767;0.300;0.050;0.250;0.083;0.250;0.067;0.183;0.050;0.250;0.083;0.183;0.083;0.233;0.050;1.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;0.167;0.150;0.000;0.117;0.200;0.000;0.200;0.133;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;0.000;0.000;0.217;0.300;0.217;0.267;0.217;0.267;0.217;0.000;0.217;0.267;0.233;0.283;0.250;0.000;0.000;0.300;0.200;0.283;0.267;0.283;0.233;0.000;0.000;0.250;0.250;0.250;0.283;0.000;0.250;0.267;0.233;0.000
4997.850;4382.483;5576.267;5299.100;4985.300;4808.183;6794.267;5616.117;5459.300;6087.150;6376.283;5547.167;7242.283;9555.083;7048.233;7425.167;11154.267;8634.150;9431.300;13905.167;19094.283;14179.133;727.250;3.183;4.267;4.150;3.217;3.183;2.817;3.183;3.233;2.183;3.300;2.167;2.600;3.150;2.233;2.717;2.233;1.217;2.217;2.200;2.233;2.250;1.417;2.183;1.183;1.250;2.183;2.200;2.183;2.233;2.167;2.233;1.383;2.217;1.250;1.850;1.217;1.250;1.233;1.767;1.233;2.250;1.233;1.250;2.233;1.267;2.250;2.200;2.233;2.250;1.233;1.233;1.250;1.233;2.200;1.200;1.200;1.283;1.233;1.267;1.233;1.267;2.250;1.233;2.217;1.267;2.200;1.233;1.200;1.050;1.250;1.067;0.283;1.117;1.317;1.050;0.283;1.050;1.317;1.050;1.267;1.067;0.267;1.067;0.250;0.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;1.050;1.250;1.083;1.183;1.083;0.233;0.050;0.200;1.100;0.217;1.067;0.183;0.633;0.183;1.083;1.167;1.150;1.283;1.117;1.200;1.150;0.200;1.133;0.200;0.117;1.233;0.117;0.217;1.267;0.233;0.267;1.200;1.300;1.217;0.300;0.217;1.267;0.217;0.267;1.217;1.300;0.217;0.267;1.233;0.283;1.250;1.250;1.250;1.300;0.200;0.283;1.267;0.283;0.233;1.300;1.267;0.250;0.250;1.250;0.283;1.467;0.250;1.267;1.233;1.217
