0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.900;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.350;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;1.367;0.000;0.417;0.000;0.000;0.000;0.433;0.383;0.433;0.000;1.433;0.367;0.000;0.000;0.450;1.417;0.000;1.367;0.000;1.317;0.367;1.333;1.183;0.350;0.283;0.383;0.233;0.000;0.200;0.000;2.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4851.533;4203.333;5286.517;4940.317;4568.533;4329.433;6006.500;4851.333;4605.517;5004.350;5096.500;4282.367;5391.533;6804.283;4757.450;4708.400;6563.500;4594.400;4392.533;5267.317;5097.433;5679.283;6143.400;2875.350;5407.467;5724.333;6685.433;6078.383;7229.317;4393.317;6039.450;5037.367;4829.450;5552.283;4971.400;7344.300;5131.400;8324.900;6854.417;4566.400;7088.333;6206.333;5895.383;7017.367;4784.400;6902.333;5110.417;5454.367;7813.433;6081.400;6264.317;6588.417;7367.283;6405.383;2780.417;7524.350;5912.417;7120.000;7266.333;9853.433;6739.383;4637.983;8089.417;8363.417;6880.400;6676.417;7492.417;5747.433;7209.450;9995.367;6992.400;7456.417;7585.433;7291.400;7525.450;8448.433;8295.383;8454.433;8030.433;10181.433;8749.367;7427.467;9614.383;11540.450;10353.417;8734.450;11318.367;10179.400;12739.317;13502.367;13311.333;17839.183;14224.350;17307.283;20286.383;18697.233;11802.483;9075.200;3151.433;1476.167;187.483;32.183;10.367;12.200;11.367;12.200;9.350;10.917;9.433;10.183;8.367;8.233;7.350;5.217;6.267;9.150;7.383;5.167;6.283;9.200;6.300;6.150;4.317;5.200;6.317;4.150;5.250;4.717;5.267;4.167;4.217;5.317;0.000;6.233;4.283;4.300;3.267;3.200;3.250;4.300;3.417;3.267;3.417;2.450;1.417;3.467;3.400;2.467;2.383;2.450;2.383;2.450;2.383;1.450;3.383;2.517;1.400;2.433;1.400;1.417;2.383;1.367;1.367;1.450;1.350;2.433;1.367;0.417;2.333;0.433;1.367;0.317;1.333;2.317;0.350;0.000;1.317;0.350;0.317;1.233
2271.533;1970.333;2481.517;2323.317;2140.533;2029.433;2829.500;2283.333;2159.517;2355.350;2397.500;2015.367;2539.533;3218.283;2240.450;2221.400;3106.500;2169.400;2067.533;2494.317;2408.433;2693.283;2916.400;1343.350;2563.467;2726.333;3183.433;2899.383;3452.317;2091.317;2884.450;2404.367;2302.450;2662.283;2375.400;3539.300;2460.400;4022.900;3304.417;2195.400;3426.333;3006.333;2852.383;3412.367;2313.400;3368.333;2482.417;2664.367;3832.433;2988.400;3077.317;3252.417;3646.283;3176.383;1349.417;3758.350;2953.417;3576.000;3666.333;5010.433;3430.383;2356.983;4165.417;4328.417;3573.400;3491.417;3953.417;3044.433;3861.450;5420.367;3824.400;4129.417;4261.433;4163.400;4375.450;5021.433;5059.383;5314.433;5233.433;6947.433;6306.367;5759.467;8221.383;10848.450;9839.417;7046.450;6130.367;2603.400;976.317;169.367;5.333;2.183;1.350;1.283;1.383;0.233;1.483;1.200;1.433;1.167;0.483;1.183;1.367;1.200;0.367;1.200;0.350;0.917;0.433;0.183;0.367;0.233;1.350;0.217;0.267;1.150;0.383;0.167;0.283;1.200;0.000;1.150;0.317;0.200;0.000;0.150;0.000;0.717;0.000;0.000;0.217;0.317;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.267;0.000;0.450;0.417;0.467;0.000;0.467;0.383;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.383;0.000;0.000;0.450;0.350;0.000;0.000;0.000;0.000;0.000;0.367;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.233
2579.533;2233.333;2805.517;2621.317;2430.533;2302.433;3184.500;2576.333;2457.517;2658.350;2713.500;2282.367;2872.533;3608.283;2540.450;2510.400;3494.500;2455.400;2354.533;2812.317;2727.433;3032.283;3286.400;1560.350;2901.467;3067.333;3581.433;3256.383;3877.317;2370.317;3253.450;2716.367;2616.450;2998.283;2696.400;3965.300;2788.400;4500.900;3717.417;2488.400;3856.333;3385.333;3221.383;3830.367;2633.400;3779.333;2817.417;3007.367;4308.433;3361.400;3472.317;3656.417;4099.283;3579.383;1588.417;4227.350;3341.417;4029.000;4122.333;5606.433;3860.383;2682.983;4671.417;4854.417;4022.400;3929.417;4438.417;3443.433;4342.450;6059.367;4298.400;4638.417;4782.433;4674.400;4911.450;5627.433;5667.383;5947.433;5860.433;7767.433;7062.367;6457.467;9185.383;12099.450;10977.417;7881.450;6860.367;2945.400;1135.317;236.367;42.333;14.183;11.350;10.283;10.383;10.233;8.483;10.200;8.433;11.167;8.483;9.183;6.367;8.200;7.367;7.200;7.350;7.917;6.433;7.183;6.367;6.233;6.350;5.217;5.267;6.150;6.383;5.167;5.283;6.200;5.300;5.150;5.317;5.200;5.317;4.150;4.250;3.717;5.267;4.167;4.217;4.317;3.500;5.233;4.283;4.300;4.267;4.200;4.250;4.300;3.417;3.267;4.417;3.450;3.417;3.467;3.400;3.467;3.383;3.450;3.383;3.450;3.383;3.450;3.383;3.517;3.400;2.433;3.400;2.417;2.383;3.367;3.367;2.450;2.350;2.433;3.367;2.417;3.333;3.433;2.367;2.317;2.333;3.317;2.350;0.367;2.317;2.350;2.317;2.233
4841.533;4199.333;5278.517;4942.317;4568.533;4337.433;6020.500;4871.333;4623.517;5028.350;5124.500;4315.367;5433.533;6862.283;4806.450;4763.400;6649.500;4659.400;4461.533;5358.317;5188.433;5792.283;6277.400;2942.350;5539.467;5882.333;6877.433;6269.383;7466.317;4549.317;6269.450;5241.367;5034.450;5808.283;5211.400;7726.300;5409.400;8809.900;7264.417;4859.400;7567.333;6657.333;6337.383;7584.367;5186.400;7528.333;5592.417;6009.367;8650.433;6776.400;7025.317;7440.417;8375.283;7345.383;3207.417;8782.350;6962.417;8490.000;8750.333;12036.433;8345.383;5838.983;10369.417;10936.417;9203.400;9165.417;10609.417;8427.433;10996.450;16018.367;11925.400;13757.417;15565.433;17088.400;19087.450;19606.433;13501.383;6487.433;1691.433;293.433;25.367;10.467;10.383;10.450;10.417;9.450;9.367;9.400;10.317;9.367;8.333;9.183;7.350;8.283;7.383;7.233;7.483;8.200;6.433;8.167;6.483;6.183;6.367;6.200;7.367;6.200;5.350;5.917;6.433;6.183;5.367;5.233;4.350;5.217;5.267;6.150;5.383;5.167;5.283;5.200;4.300;4.150;3.317;4.200;4.317;4.150;4.250;4.717;3.267;4.167;4.217;4.317;2.500;4.233;3.283;4.300;3.267;4.200;2.250;4.300;4.417;3.267;3.417;3.450;2.417;2.467;3.400;2.467;3.383;2.450;2.383;3.450;3.383;2.450;2.383;2.517;2.400;3.433;2.400;2.417;3.383;2.367;2.367;2.450;2.350;2.433;1.367;2.417;2.333;1.433;2.367;1.317;3.333;1.317;2.350;3.367;3.317;2.350;2.317;2.233
0.533;0.000;0.517;0.317;0.533;0.433;0.500;0.333;0.000;0.350;0.500;0.000;0.533;1.283;0.450;0.400;0.500;0.400;0.000;0.317;0.000;0.283;0.400;0.000;0.467;0.333;0.433;0.383;0.000;0.000;0.450;0.000;0.000;0.283;0.000;1.300;0.400;0.900;1.417;0.400;0.333;0.333;0.383;0.367;0.400;1.333;0.417;0.367;0.433;0.000;0.317;0.417;1.283;0.383;0.000;0.350;0.417;1.000;0.333;1.433;0.383;0.000;0.417;0.417;0.400;0.417;0.417;0.000;1.450;1.367;0.400;0.417;0.433;0.400;0.450;0.433;0.383;0.433;0.000;0.433;0.367;0.000;0.000;0.450;0.417;0.000;0.367;0.000;0.000;0.367;0.000;0.183;0.000;0.000;0.383;0.233;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.200;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4840.533;4202.333;5284.517;4952.317;4576.533;4347.433;6037.500;4887.333;4641.517;5058.350;5153.500;4346.367;5474.533;6928.283;4851.450;4813.400;6719.500;4720.400;4518.533;5443.317;5267.433;5895.283;6394.400;3000.350;5659.467;6022.333;7051.433;6439.383;7683.317;4690.317;6471.450;5422.367;5217.450;6034.283;5425.400;8075.300;5663.400;9262.900;7655.417;5138.400;8031.333;7099.333;6784.383;8161.367;5602.400;8184.333;6111.417;6617.367;9592.433;7577.400;7911.317;8475.417;9639.283;8565.383;3790.417;10564.350;8529.417;10650.000;11262.333;16017.433;11557.383;8521.983;16211.417;18800.417;17935.400;18946.417;18945.417;9465.433;4942.450;1404.367;79.400;10.417;8.433;7.400;6.450;8.433;7.383;7.433;7.433;7.433;6.367;5.467;6.383;7.450;6.417;5.450;6.367;4.400;5.317;5.367;5.333;5.183;4.350;4.283;4.383;3.233;3.483;4.200;3.433;4.167;3.483;3.183;2.367;3.200;3.367;3.200;3.350;2.917;2.433;3.183;2.367;3.233;2.350;2.217;2.267;3.150;2.383;1.167;2.283;3.200;2.300;2.150;1.317;2.200;2.317;1.150;1.250;1.717;1.267;1.167;1.217;2.317;0.000;2.233;1.283;1.300;1.267;0.200;1.250;1.300;0.417;1.267;1.417;0.450;0.417;1.467;1.400;0.467;0.383;0.450;1.383;0.450;1.383;0.450;1.383;0.517;0.400;0.433;0.400;0.417;0.383;0.367;0.367;0.450;1.350;0.433;0.367;0.417;0.333;0.433;0.367;1.317;0.333;1.317;0.350;0.000;0.317;0.350;0.317;1.233
0.533;0.000;0.517;0.317;0.533;0.433;1.500;0.333;0.517;0.350;0.500;0.367;0.533;2.283;0.450;0.400;1.500;0.400;0.533;0.317;0.433;0.283;0.400;0.000;0.467;0.333;1.433;1.383;0.317;0.317;0.450;0.367;0.450;1.283;0.400;1.300;0.400;1.900;1.417;0.400;1.333;1.333;0.383;1.367;0.400;1.333;1.417;0.367;1.433;0.400;0.317;1.417;1.283;0.383;0.000;0.350;0.417;1.000;0.333;1.433;1.383;0.983;1.417;1.417;0.400;0.417;0.417;0.433;0.450;0.367;0.400;0.417;0.433;0.400;0.450;0.433;0.383;0.000;0.000;0.433;0.000;0.000;0.383;0.000;0.417;0.000;0.000;0.400;0.317;0.367;0.333;0.183;0.350;0.283;0.000;0.233;0.000;0.000;0.000;0.167;0.000;0.183;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4838.533;4206.333;5288.517;4961.317;4588.533;4366.433;6063.500;4916.333;4668.517;5098.350;5199.500;4385.367;5530.533;7011.283;4917.450;4889.400;6831.500;4806.400;4605.533;5559.317;5391.433;6046.283;6569.400;3087.350;5833.467;6226.333;7303.433;6692.383;8002.317;4899.317;6783.450;5704.367;5505.450;6398.283;5774.400;8641.300;6084.400;10025.900;8335.417;5631.400;8864.333;7903.333;7623.383;9270.367;6433.400;9533.333;7231.417;7965.367;11787.433;9558.400;10292.317;11437.417;13623.283;12889.383;6206.417;19635.350;17660.417;20482.000;14977.333;9304.433;1215.383;50.983;8.417;7.417;6.400;5.417;5.417;4.433;5.450;7.367;4.400;4.417;4.433;4.400;4.450;4.433;3.383;4.433;4.433;4.433;4.367;3.467;3.383;4.450;3.417;3.450;3.367;3.400;3.317;3.367;2.333;3.183;1.350;2.283;2.383;2.233;2.483;3.200;2.433;3.167;1.483;2.183;1.367;1.200;1.367;2.200;1.350;1.917;1.433;1.183;1.367;1.233;0.350;0.217;1.267;2.150;2.383;1.167;1.283;1.200;1.300;1.150;1.317;1.200;1.317;0.150;0.250;0.717;1.267;1.167;1.217;0.317;0.000;1.233;1.283;0.300;0.267;0.200;0.250;1.300;1.417;1.267;0.417;0.450;0.417;0.467;0.400;0.467;0.383;0.450;0.383;0.450;0.383;0.450;0.383;0.517;0.400;0.433;0.400;0.000;0.383;0.000;0.367;0.450;0.000;0.433;0.367;0.000;0.000;0.000;0.367;0.000;0.000;0.317;0.350;0.000;0.000;0.000;0.000;0.000
0.000;0.333;0.517;0.317;0.533;0.000;0.500;0.333;0.000;0.350;0.000;0.367;0.533;0.283;0.000;0.400;0.500;0.400;0.533;0.317;0.000;0.283;0.400;0.000;0.467;0.333;0.433;0.000;0.000;0.317;0.450;0.000;0.000;0.283;0.400;0.300;0.400;0.900;0.417;0.400;0.333;0.333;0.383;0.367;0.000;0.333;0.000;0.367;0.433;0.000;0.000;0.417;0.283;0.000;0.000;0.350;0.000;0.000;0.333;0.433;0.383;0.000;0.417;0.417;0.400;0.417;0.417;0.000;0.450;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.317;0.000;0.333;0.183;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4847.533;4212.333;5307.517;4980.317;4613.533;4392.433;6108.500;4957.333;4718.517;5154.350;5270.500;4451.367;5623.533;7136.283;5021.450;4995.400;6995.500;4937.400;4744.533;5737.317;5580.433;6274.283;6838.400;3225.350;6118.467;6550.333;7716.433;7101.383;8542.317;5258.317;7332.450;6202.367;6031.450;7066.283;6436.400;9729.300;6941.400;11577.900;9787.417;6733.400;10831.333;9898.333;9855.383;12470.367;9104.400;14413.333;12045.417;15349.367;24871.433;16918.400;10430.317;3089.417;275.283;11.383;6.417;8.350;7.417;8.000;7.333;9.433;6.383;5.983;7.417;7.417;5.400;6.417;5.417;5.433;5.450;6.367;5.400;5.417;5.433;5.400;5.450;5.433;5.383;5.433;5.433;5.433;4.367;4.467;5.383;5.450;4.417;4.450;4.367;4.400;4.317;4.367;3.333;3.183;4.350;4.283;3.383;3.233;3.483;4.200;3.433;3.167;3.483;4.183;3.367;4.200;3.367;3.200;3.350;3.917;3.433;3.183;2.367;3.233;3.350;3.217;2.267;3.150;2.383;3.167;2.283;3.200;2.300;2.150;3.317;2.200;2.317;3.150;3.250;2.717;2.267;2.167;2.217;3.317;1.500;3.233;2.283;2.300;2.267;3.200;2.250;2.300;1.417;1.267;2.417;2.450;2.417;2.467;1.400;2.467;2.383;1.450;1.383;1.450;1.383;2.450;2.383;1.517;1.400;1.433;1.400;2.417;2.383;2.367;1.367;1.450;2.350;1.433;1.367;1.417;2.333;1.433;1.367;2.317;2.333;1.317;1.350;0.000;2.317;1.350;2.317;2.233
2506.533;2183.333;2756.517;2589.317;2400.533;2289.433;3196.500;2596.333;2475.517;2711.350;2776.500;2350.367;2977.533;3795.283;2674.450;2669.400;3752.500;2656.400;2562.533;3113.317;3041.433;3437.283;3769.400;1784.350;3415.467;3686.333;4385.433;4073.383;4952.317;3085.317;4368.450;3754.367;3722.450;4472.283;4193.400;6578.300;4910.400;8723.900;8051.417;6341.400;11994.333;9844.333;5771.383;1678.367;42.400;0.333;0.417;0.367;0.433;0.400;0.317;0.000;0.000;0.383;0.417;0.000;0.417;0.000;0.333;0.000;0.383;0.000;0.417;0.000;0.400;0.417;0.417;0.433;0.450;0.367;0.400;0.417;0.433;0.400;0.450;0.433;0.383;0.433;0.433;0.433;0.367;0.467;0.000;0.000;0.417;0.450;0.367;0.000;0.000;0.367;0.333;0.183;0.350;0.000;0.383;0.233;0.483;0.000;0.433;0.167;0.483;0.000;0.367;0.000;0.367;0.200;0.000;0.000;0.000;0.000;0.367;0.233;0.350;0.217;0.267;0.150;0.383;0.000;0.283;0.200;0.000;0.150;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.300;0.417;0.267;0.000;0.000;0.000;0.000;0.400;0.000;0.383;0.450;0.383;0.450;0.383;0.000;0.000;0.517;0.400;0.433;0.400;0.000;0.000;0.000;0.367;0.000;0.000;0.433;0.367;0.417;0.000;0.433;0.367;0.000;0.000;0.317;0.000;0.367;0.000;0.350;0.000;0.000
2349.533;2047.333;2577.517;2425.317;2249.533;2145.433;2987.500;2429.333;2317.517;2535.350;2598.500;2201.367;2784.533;3543.283;2501.450;2498.400;3507.500;2487.400;2400.533;2913.317;2845.433;3216.283;3523.400;1679.350;3195.467;3446.333;4095.433;3806.383;4622.317;2886.317;4078.450;3510.367;3481.450;4177.283;3916.400;6136.300;4586.400;8134.900;7506.417;5919.400;11183.333;9184.333;5382.383;1573.367;54.400;8.333;5.417;5.367;6.433;5.400;5.317;5.417;6.283;5.383;2.417;5.350;4.417;5.000;4.333;6.433;4.383;2.983;4.417;4.417;3.400;3.417;3.417;2.433;2.450;4.367;2.400;3.417;3.433;2.400;2.450;2.433;2.383;2.433;2.433;2.433;2.367;2.467;3.383;3.450;2.417;1.450;2.367;2.400;3.317;2.367;2.333;3.183;1.350;2.283;2.383;1.233;1.483;2.200;1.433;2.167;1.483;2.183;1.367;2.200;1.367;2.200;2.350;1.917;1.433;2.183;1.367;1.233;1.350;1.217;1.267;1.150;1.383;2.167;1.283;1.200;1.300;1.150;0.317;1.200;1.317;2.150;1.250;1.717;1.267;0.167;1.217;1.317;1.500;2.233;1.283;1.300;1.267;1.200;0.250;1.300;1.417;1.267;1.417;1.450;1.417;1.467;1.400;1.467;0.383;0.450;0.383;0.450;0.383;1.450;1.383;0.517;1.400;0.433;0.400;0.417;0.383;1.367;1.367;1.450;1.350;0.433;0.367;0.417;1.333;0.433;0.367;0.317;0.333;0.317;1.350;0.367;0.317;0.350;0.317;1.233
4871.533;4244.333;5362.517;5052.317;4701.533;4493.433;6277.500;5117.333;4898.517;5376.350;5523.500;4701.367;5977.533;7643.283;5415.450;5440.400;7688.500;5480.400;5328.533;6527.317;6439.433;7351.283;8156.400;3928.350;7631.467;8392.333;10224.433;9784.383;12354.317;8077.317;12186.450;11498.367;13250.450;19197.283;14739.400;8943.300;398.400;8.900;5.417;3.400;4.333;3.333;3.383;4.367;2.400;3.333;2.417;2.367;3.433;3.400;2.317;3.417;3.283;1.383;0.417;2.350;1.417;2.000;2.333;2.433;1.383;1.983;1.417;2.417;1.400;1.417;1.417;1.433;1.450;1.367;1.400;0.417;0.433;1.400;1.450;1.433;1.383;1.433;1.433;1.433;1.367;0.467;1.383;0.450;1.417;1.450;1.367;1.400;0.317;1.367;1.333;1.183;1.350;1.283;0.383;1.233;0.483;1.200;0.433;1.167;0.483;0.183;0.367;0.200;0.367;0.200;0.350;0.917;0.433;0.183;0.367;0.233;0.350;0.217;0.267;1.150;0.383;0.000;0.283;0.200;0.300;1.150;0.317;0.200;0.317;0.000;0.250;0.000;0.267;0.167;0.217;0.317;0.000;0.233;0.283;0.300;0.267;0.200;0.250;0.300;0.000;0.267;0.417;0.000;0.000;0.467;0.000;0.000;0.383;0.450;0.383;0.450;0.383;0.000;0.000;0.517;0.000;0.433;0.400;0.417;0.383;0.000;0.000;0.000;0.350;0.433;0.367;0.417;0.000;0.433;0.367;0.317;0.333;0.317;0.000;0.000;0.317;0.350;0.317;0.233
0.000;0.000;0.000;0.317;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4894.533;4276.333;5416.517;5120.317;4780.533;4579.433;6432.500;5267.333;5070.517;5593.350;5782.500;4951.367;6341.533;8173.283;5851.450;5936.400;8502.500;6149.400;6088.533;7614.317;7717.433;9093.283;10513.400;5343.350;11214.467;13815.333;20939.433;21522.383;12292.317;380.317;6.450;5.367;4.450;5.283;4.400;4.300;4.400;4.900;4.417;2.400;4.333;4.333;4.383;4.367;4.400;3.333;3.417;3.367;3.433;2.400;3.317;2.417;3.283;3.383;2.417;3.350;3.417;3.000;3.333;3.433;2.383;3.983;3.417;2.417;2.400;2.417;2.417;2.433;2.450;3.367;2.400;3.417;2.433;2.400;2.450;2.433;2.383;2.433;1.433;2.433;2.367;2.467;1.383;2.450;2.417;1.450;2.367;1.400;2.317;1.367;1.333;2.183;1.350;1.283;1.383;2.233;1.483;1.200;1.433;2.167;1.483;2.183;1.367;2.200;1.367;1.200;0.350;1.917;1.433;1.183;1.367;1.233;0.350;1.217;1.267;1.150;1.383;2.167;1.283;1.200;1.300;1.150;1.317;0.200;1.317;1.150;1.250;1.717;1.267;1.167;1.217;1.317;0.500;1.233;0.283;1.300;1.267;1.200;1.250;0.300;1.417;1.267;1.417;1.450;1.417;0.467;1.400;1.467;1.383;0.450;1.383;0.450;1.383;0.450;1.383;0.517;1.400;0.433;0.400;0.417;1.383;1.367;0.367;1.450;0.350;0.433;0.367;0.417;1.333;0.433;0.367;0.317;0.333;0.317;1.350;1.367;1.317;0.350;1.317;0.233
1.533;1.333;2.517;1.317;2.533;1.433;1.500;1.333;1.517;1.350;1.500;1.367;1.533;1.283;1.450;1.400;1.500;1.400;1.533;1.317;1.433;1.283;1.400;1.350;1.467;1.333;1.433;0.383;0.000;0.317;1.450;0.367;0.450;0.283;1.400;1.300;0.400;0.900;1.417;1.400;1.333;0.333;0.383;0.367;0.400;1.333;0.417;0.367;1.433;0.400;1.317;1.417;0.283;1.383;1.417;1.350;0.417;1.000;0.333;0.433;1.383;0.000;0.417;0.417;1.400;0.417;1.417;0.433;1.450;0.367;0.400;0.417;1.433;0.400;0.450;0.433;0.383;0.433;1.433;0.433;0.367;0.467;1.383;0.450;0.417;1.450;0.367;1.400;1.317;1.367;0.333;0.183;1.350;1.283;0.383;1.233;1.483;1.200;0.433;0.167;0.483;0.183;0.367;0.200;0.367;1.200;1.350;0.917;1.433;1.183;0.367;1.233;1.350;0.217;0.267;0.150;0.383;0.167;0.283;1.200;0.300;0.150;0.317;1.200;0.317;1.150;0.250;0.717;0.267;1.167;0.217;0.317;0.500;0.233;1.283;0.300;0.267;0.200;0.250;1.300;0.417;0.267;0.417;0.450;0.417;0.467;0.400;0.467;0.383;1.450;0.383;0.450;0.383;1.450;0.383;0.517;0.400;0.433;0.400;0.417;0.383;0.367;1.367;0.450;0.350;0.433;0.367;0.417;0.333;0.433;0.367;0.317;1.333;0.317;0.350;0.367;0.317;0.350;0.317;0.233
4928.533;4323.333;5497.517;5223.317;4904.533;4728.433;6680.500;5517.333;5356.517;5968.350;6238.500;5414.367;7043.533;9261.283;6795.450;7110.400;10582.500;8076.400;8604.533;12052.317;15086.433;21158.283;8301.400;29.350;3.467;3.333;2.433;3.383;1.317;2.317;2.450;2.367;2.450;2.283;1.400;2.300;2.400;2.900;2.417;1.400;1.333;1.333;1.383;2.367;1.400;1.333;1.417;1.367;1.433;1.400;1.317;0.417;1.283;0.383;0.417;1.350;1.417;1.000;1.333;1.433;0.383;1.983;1.417;1.417;0.400;1.417;0.417;0.433;0.450;0.367;1.400;0.417;0.433;0.400;1.450;1.433;1.383;1.433;0.433;1.433;1.367;1.467;0.383;1.450;0.417;0.450;1.367;0.400;0.317;0.367;1.333;1.183;0.350;0.283;1.383;0.233;0.483;0.200;0.433;0.167;0.483;0.183;0.367;1.200;0.367;0.200;0.350;0.000;0.433;0.183;0.367;0.233;0.350;1.217;0.267;0.150;0.383;0.167;0.283;0.200;0.300;0.150;0.317;0.200;0.317;0.150;0.250;0.000;0.267;0.167;0.217;0.317;0.500;0.233;0.283;0.300;0.267;0.200;0.250;0.300;0.417;0.267;0.417;0.450;0.417;0.467;0.400;0.467;0.383;0.000;0.383;0.450;0.383;0.000;0.383;0.517;0.400;0.433;0.400;0.417;0.383;0.367;0.000;0.450;0.350;0.433;0.367;0.417;0.333;0.433;0.367;0.317;0.000;0.317;0.350;1.367;0.317;0.350;0.317;0.233
