2.850;1.483;1.267;1.100;1.300;1.183;1.267;1.117;1.300;1.150;0.283;1.167;0.283;2.083;1.233;1.167;1.267;1.150;0.300;1.167;0.283;2.133;1.250;0.183;1.267;1.150;1.217;1.183;2.817;1.183;1.233;1.183;0.300;1.167;1.600;2.150;1.233;2.717;1.233;1.217;1.217;1.200;1.233;2.250;1.417;2.183;1.183;2.250;2.183;2.200;1.183;1.233;2.167;2.233;1.383;1.217;1.250;1.850;1.217;2.250;1.233;1.767;2.233;2.250;2.233;2.250;2.233;1.267;2.250;3.200;1.233;2.250;2.233;2.233;2.250;2.233;2.200;2.200;2.200;3.283;2.233;2.267;2.233;2.267;3.250;2.233;2.217;1.267;3.200;3.233;2.200;2.050;1.250;1.067;1.283;1.117;1.317;1.050;1.283;1.050;1.317;1.050;0.267;1.067;0.267;1.067;0.250;0.767;1.300;1.050;0.250;0.083;0.250;0.067;0.183;0.050;0.250;0.083;0.183;0.083;0.233;0.050;0.200;0.100;0.000;0.067;0.183;0.000;0.183;0.000;0.000;0.150;0.000;0.117;0.200;0.150;0.000;0.133;0.000;0.117;0.000;0.117;0.217;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.233;0.000;0.000;0.250;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.250;0.000;0.000;0.000;0.250;0.267;0.233;1.217
4884.850;4227.483;5314.267;4967.100;4592.300;4349.183;6039.267;4879.117;4633.300;5034.150;5130.283;4310.167;5434.283;6848.083;4796.233;4745.167;6627.267;4638.150;4436.300;5323.167;5153.283;5745.133;6224.250;2912.183;5482.267;5810.150;6789.217;6176.183;7354.817;4475.183;6156.233;5138.183;4933.300;5677.167;5090.600;7531.150;5267.233;8559.717;7051.233;4703.217;7316.217;6417.200;6100.233;7272.250;4966.417;7179.183;5324.183;5696.250;8181.183;6381.200;6590.183;6947.233;7793.167;6798.233;2953.383;8036.217;6336.250;7655.850;7844.217;10700.250;7348.233;5077.767;8915.233;9273.250;7675.233;7495.250;8486.233;6566.267;8309.250;11639.200;8247.233;8917.250;9211.233;9018.233;9496.250;10922.233;11038.200;11645.200;11542.200;15436.283;14187.233;13170.267;18892.233;23956.267;19739.250;12250.233;8773.217;2878.267;790.200;109.233;16.200;12.050;9.250;8.067;9.283;8.117;7.317;8.050;7.283;9.050;6.317;7.050;5.267;8.067;7.267;7.067;6.250;5.767;5.300;6.050;6.250;5.083;5.250;4.067;4.183;6.050;5.250;4.083;4.183;5.083;3.233;4.050;3.200;4.100;4.217;3.067;4.183;3.633;3.183;4.083;4.167;3.150;0.000;4.117;3.200;3.150;3.200;3.133;2.200;3.117;3.233;2.117;2.217;2.267;2.233;3.267;2.200;3.300;3.217;3.300;2.217;2.267;2.217;2.267;2.217;1.300;2.217;2.267;1.233;2.283;2.250;1.250;2.250;2.300;2.200;2.283;2.267;1.283;1.233;1.300;1.267;2.250;1.250;2.250;1.283;0.000;1.250;1.267;1.233;0.217
1.850;2.483;2.267;2.100;1.300;1.183;2.267;1.117;1.300;1.150;1.283;2.167;1.283;2.083;1.233;1.167;1.267;2.150;1.300;2.167;1.283;1.133;2.250;1.183;2.267;1.150;1.217;1.183;0.817;1.183;1.233;1.183;1.300;2.167;1.600;2.150;1.233;1.717;2.233;1.217;1.217;2.200;2.233;2.250;1.417;2.183;1.183;1.250;3.183;1.200;2.183;2.233;2.167;1.233;2.383;2.217;2.250;2.850;2.217;2.250;2.233;2.767;3.233;2.250;1.233;2.250;2.233;1.267;2.250;2.200;2.233;2.250;2.233;2.233;2.250;2.233;3.200;2.200;2.200;2.283;2.233;2.267;2.233;2.267;2.250;1.233;2.217;1.267;1.200;1.233;1.200;1.050;1.250;1.067;1.283;1.117;0.317;1.050;0.283;1.050;1.317;1.050;1.267;0.067;1.267;0.067;0.250;1.767;0.300;0.050;0.250;1.083;0.250;0.067;0.183;0.050;0.250;0.083;1.183;1.083;1.233;0.050;0.200;0.100;0.217;0.067;0.183;0.633;0.183;0.000;0.167;0.150;0.000;0.117;0.200;0.150;0.200;0.000;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.000;0.200;0.000;0.000;0.000;0.217;0.267;0.217;0.000;0.217;0.300;0.217;0.267;0.233;0.283;0.250;0.250;0.250;0.000;0.000;0.000;0.000;0.283;0.233;0.300;0.267;0.000;0.000;0.250;0.283;0.000;0.000;0.000;0.000;0.217
4877.850;4225.483;5306.267;4964.100;4591.300;4355.183;6043.267;4886.117;4642.300;5048.150;5143.283;4328.167;5452.283;6887.083;4824.233;4777.167;6668.267;4677.150;4471.300;5379.167;5206.283;5815.133;6296.250;2950.183;5561.267;5899.150;6903.217;6292.183;7498.817;4565.183;6293.233;5259.183;5057.300;5831.167;5230.600;7761.150;5432.233;8852.717;7297.233;4879.217;7603.217;6688.200;6371.233;7625.250;5216.417;7573.183;5627.183;6046.250;8709.183;6825.200;7076.183;7498.233;8445.167;7411.233;3238.383;8871.217;7037.250;8588.850;8860.217;12206.250;8468.233;5930.767;10547.233;11147.250;9402.233;9388.250;10898.233;8695.267;11406.250;16725.200;12579.233;14748.250;17015.233;18371.233;18742.250;16527.233;9131.200;3180.200;549.200;64.283;11.233;8.267;9.233;9.267;9.250;8.233;8.217;7.267;8.200;8.233;7.200;8.050;5.250;6.067;6.283;6.117;5.317;6.050;5.283;7.050;5.317;5.050;4.267;5.067;4.267;5.067;4.250;3.767;4.300;4.050;4.250;3.083;4.250;3.067;4.183;4.050;4.250;3.083;3.183;4.083;3.233;3.050;2.200;4.100;3.217;3.067;2.183;1.633;3.183;3.083;2.167;3.150;2.283;3.117;2.200;2.150;2.200;2.133;3.200;3.117;2.233;3.117;2.217;2.267;2.233;3.267;2.200;2.300;2.217;2.300;1.217;2.267;2.217;2.267;2.217;2.300;1.217;1.267;1.233;1.283;1.250;1.250;1.250;2.300;2.200;2.283;1.267;1.283;1.233;1.300;1.267;1.250;2.250;1.250;1.283;0.000;2.250;2.267;2.233;2.217
1.850;0.483;1.267;1.100;0.300;0.183;1.267;1.117;1.300;1.150;0.283;0.167;1.283;1.083;0.233;1.167;1.267;1.150;1.300;1.167;0.283;1.133;1.250;0.183;1.267;1.150;1.217;1.183;0.817;1.183;1.233;1.183;0.300;1.167;0.600;1.150;1.233;1.717;1.233;1.217;2.217;1.200;1.233;2.250;1.417;1.183;1.183;1.250;2.183;1.200;1.183;1.233;1.167;1.233;0.000;0.217;0.250;0.850;1.217;1.250;1.233;0.767;1.233;2.250;1.233;1.250;1.233;1.267;1.250;1.200;1.233;1.250;1.233;1.233;1.250;1.233;0.200;1.200;0.200;1.283;0.233;0.267;1.233;1.267;0.250;0.233;1.217;0.267;1.200;0.233;0.200;1.050;1.250;0.067;1.283;1.117;0.317;1.050;0.283;1.050;0.000;0.050;0.267;1.067;0.267;0.067;0.250;0.767;0.300;0.050;0.000;0.083;0.000;0.067;0.000;0.050;0.250;0.000;0.183;0.083;0.000;0.050;0.200;0.000;0.217;0.000;0.000;0.633;0.000;0.000;0.167;0.150;0.000;0.117;0.200;0.150;0.000;0.133;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.233;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4876.850;4232.483;5317.267;4977.100;4602.300;4371.183;6069.267;4914.117;4667.300;5082.150;5181.283;4366.167;5498.283;6955.083;4875.233;4837.167;6753.267;4743.150;4541.300;5467.167;5297.283;5923.133;6427.250;3017.183;5687.267;6051.150;7087.217;6472.183;7728.817;4715.183;6510.233;5452.183;5250.300;6072.167;5458.600;8124.150;5700.233;9322.717;7712.233;5179.217;8092.217;7155.200;6846.233;8233.250;5661.417;8268.183;6182.183;6690.250;9707.183;7676.200;8030.183;8602.233;9804.167;8722.233;3868.383;10799.217;8745.250;10953.850;11630.217;16634.250;12091.233;9012.767;17451.233;20707.250;19356.233;18269.250;15359.233;5848.267;2025.250;337.200;18.233;9.250;10.233;9.233;9.250;9.233;9.200;9.200;9.200;8.283;8.233;7.267;8.233;8.267;7.250;7.233;7.217;6.267;7.200;7.233;7.200;6.050;6.250;6.067;5.283;5.117;6.317;5.050;5.283;6.050;5.317;5.050;4.267;5.067;5.267;5.067;4.250;3.767;4.300;5.050;5.250;5.083;5.250;4.067;4.183;5.050;4.250;5.083;4.183;4.083;4.233;4.050;4.200;4.100;4.217;4.067;4.183;2.633;4.183;4.083;3.167;3.150;3.283;3.117;3.200;3.150;4.200;3.133;3.200;3.117;3.233;3.117;3.217;3.267;3.233;3.267;3.200;3.300;2.217;2.300;2.217;3.267;3.217;3.267;3.217;3.300;3.217;3.267;2.233;3.283;2.250;3.250;3.250;3.300;3.200;2.283;2.267;3.283;2.233;2.300;3.267;3.250;2.250;2.250;2.283;1.467;2.250;2.267;2.233;2.217
0.850;0.000;0.000;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.150;0.000;0.717;0.233;0.000;0.000;0.000;0.000;0.250;0.000;0.183;0.000;0.000;0.183;0.000;0.000;0.233;0.167;0.000;0.000;0.217;0.250;0.850;0.217;1.250;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4881.850;4237.483;5326.267;4991.100;4618.300;4390.183;6100.267;4945.117;4697.300;5124.150;5230.283;4413.167;5562.283;7049.083;4946.233;4915.167;6865.267;4835.150;4635.300;5593.167;5421.283;6081.133;6613.250;3107.183;5874.267;6269.150;7358.217;6739.183;8063.817;4937.183;6841.233;5751.183;5552.300;6458.167;5832.600;8730.150;6151.233;10135.717;8438.233;5704.217;8983.217;8016.200;7744.233;9423.250;6553.417;9725.183;7393.183;8165.250;12113.183;9867.200;10675.183;11951.233;14373.167;13807.233;6824.383;21788.217;17801.250;17445.850;9829.217;3834.250;249.233;8.767;8.233;9.250;7.233;6.250;7.233;5.267;5.250;7.200;5.233;6.250;4.233;4.233;5.250;5.233;5.200;4.200;3.200;5.283;4.233;3.267;3.233;4.267;4.250;2.233;4.217;3.267;4.200;4.233;2.200;3.050;2.250;3.067;3.283;3.117;1.317;3.050;2.283;3.050;2.317;2.050;1.267;2.067;1.267;2.067;2.250;1.767;1.300;1.050;1.250;1.083;0.250;1.067;1.183;2.050;1.250;0.083;0.183;2.083;0.233;1.050;0.200;0.100;0.217;0.067;0.183;1.633;0.183;0.083;1.167;1.150;0.000;1.117;0.200;0.150;0.000;0.133;0.200;1.117;0.233;0.117;0.217;0.267;0.000;0.267;0.200;0.000;0.217;0.300;0.217;0.000;0.217;0.000;0.217;0.000;0.000;0.000;0.233;0.000;0.250;0.000;0.250;0.000;0.200;0.283;0.000;0.000;0.233;0.000;0.000;0.000;0.250;0.250;0.283;0.000;0.000;0.000;0.000;0.217
4885.850;4245.483;5344.267;5013.100;4645.300;4419.183;6151.267;4986.117;4748.300;5186.150;5300.283;4478.167;5655.283;7183.083;5051.233;5028.167;7047.267;4969.150;4782.300;5780.167;5623.283;6323.133;6896.250;3251.183;6169.267;6609.150;7793.217;7173.183;8630.817;5318.183;7418.233;6279.183;6110.300;7168.167;6540.600;9894.150;7068.233;11816.717;10011.233;6904.217;11145.217;10231.200;10249.233;13064.250;9645.417;15543.183;13438.183;17041.250;23768.183;13056.200;5346.183;734.233;29.167;7.233;4.383;7.217;6.250;6.850;6.217;8.250;5.233;4.767;6.233;5.250;4.233;4.250;4.233;3.267;4.250;5.200;4.233;3.250;4.233;4.233;3.250;3.233;3.200;3.200;4.200;3.283;3.233;2.267;3.233;2.267;3.250;3.233;3.217;2.267;2.200;2.233;3.200;3.050;2.250;2.067;2.283;3.117;2.317;2.050;2.283;3.050;1.317;2.050;2.267;2.067;2.267;2.067;1.250;1.767;1.300;2.050;1.250;1.083;2.250;1.067;1.183;1.050;1.250;1.083;1.183;1.083;1.233;1.050;1.200;2.100;1.217;1.067;1.183;0.633;1.183;1.083;0.167;1.150;0.000;2.117;0.200;1.150;1.200;1.133;0.200;1.117;1.233;1.117;0.217;0.267;1.233;0.267;0.200;1.300;0.217;1.300;1.217;0.267;0.217;0.267;0.217;0.300;1.217;1.267;0.233;0.283;0.250;1.250;0.250;0.300;0.200;0.283;1.267;0.283;0.233;0.300;1.267;0.250;0.250;0.250;0.283;0.000;1.250;0.267;0.233;0.217
2.850;1.483;1.267;1.100;1.300;1.183;1.267;1.117;0.300;1.150;1.283;1.167;1.283;1.083;1.233;1.167;1.267;1.150;1.300;1.167;1.283;1.133;1.250;1.183;2.267;1.150;2.217;1.183;0.000;1.183;1.233;1.183;1.300;1.167;1.600;2.150;1.233;1.717;2.233;0.217;1.217;1.200;2.233;1.250;1.417;2.183;0.183;1.250;1.183;1.200;1.183;1.233;1.167;1.233;0.383;1.217;1.250;0.850;1.217;0.250;1.233;0.767;0.233;1.250;1.233;1.250;1.233;1.267;1.250;1.200;0.233;1.250;0.233;0.233;0.250;1.233;0.200;1.200;0.200;1.283;0.233;1.267;1.233;1.267;0.250;0.233;1.217;0.267;1.200;1.233;1.200;1.050;0.250;0.067;1.283;0.117;0.317;0.050;0.283;0.050;1.317;1.050;0.267;0.067;0.267;0.067;0.250;0.767;1.300;1.050;0.250;1.083;0.250;0.067;0.183;1.050;0.250;0.083;0.183;1.083;0.233;1.050;0.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;1.167;0.150;0.283;0.117;1.200;0.150;0.200;0.133;0.200;0.117;0.233;0.117;1.217;0.267;0.233;0.267;0.200;0.300;1.217;0.000;0.217;1.267;0.217;0.267;0.217;0.300;0.217;0.267;0.233;0.283;0.250;0.000;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;0.250;0.250;0.283;0.467;0.250;0.267;0.233;0.217
4900.850;4264.483;5376.267;5048.100;4685.300;4467.183;6225.267;5062.117;4829.300;5284.150;5415.283;4586.167;5808.283;7398.083;5218.233;5215.167;7327.267;5190.150;5010.300;6088.167;5951.283;6728.133;7378.250;3505.183;6699.267;7237.150;8612.217;8009.183;9751.817;6092.183;8633.233;7447.183;7405.300;8932.167;8419.600;13293.150;10032.233;18098.717;17199.233;14113.217;23221.217;15001.200;5465.233;567.250;7.417;5.183;3.183;3.250;5.183;2.200;3.183;3.233;4.167;2.233;0.383;3.217;1.250;2.850;3.217;4.250;1.233;0.767;2.233;1.250;1.233;1.250;1.233;0.267;1.250;2.200;1.233;1.250;1.233;1.233;1.250;1.233;1.200;0.200;1.200;1.283;1.233;0.000;0.233;0.267;1.250;0.233;0.217;0.267;0.200;0.233;0.200;0.050;0.250;0.067;0.283;0.117;0.317;1.050;0.000;1.050;0.000;0.000;0.000;0.067;0.267;0.067;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.183;0.000;0.233;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.850;1.483;1.267;0.100;1.300;0.183;0.267;1.117;0.300;0.150;1.283;0.167;1.283;1.083;0.233;0.167;1.267;1.150;1.300;0.167;0.283;1.133;1.250;0.183;0.267;0.150;1.217;1.183;0.000;1.183;1.233;0.183;1.300;1.167;0.600;1.150;0.233;0.717;1.233;1.217;1.217;0.200;0.233;0.250;0.417;0.183;1.183;1.250;0.183;1.200;1.183;0.233;0.167;1.233;1.383;0.217;1.250;0.000;0.217;0.250;0.233;0.000;1.233;1.250;0.233;0.250;1.233;0.267;0.250;0.200;0.233;0.250;1.233;0.233;0.250;0.233;1.200;1.200;0.200;0.283;0.233;1.267;1.233;1.267;0.250;0.233;1.217;1.267;1.200;0.233;0.200;1.050;0.250;1.067;0.283;0.117;0.317;0.050;0.283;0.050;0.317;1.050;0.267;0.067;0.267;0.067;0.250;0.000;0.300;1.050;0.250;0.083;0.250;0.067;0.183;1.050;0.250;0.083;0.183;1.083;0.233;0.050;0.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;0.167;0.150;0.000;0.117;0.200;0.150;0.200;0.133;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;0.000;0.000;0.300;0.217;0.000;0.217;0.267;0.217;0.300;0.217;0.000;0.233;0.000;0.250;0.250;0.250;0.300;0.200;0.000;0.000;0.000;0.233;0.300;0.000;0.250;0.250;0.250;0.283;0.467;0.250;0.267;0.233;0.217
4927.850;4291.483;5418.267;5103.100;4748.300;4535.183;6338.267;5166.117;4951.300;5432.150;5587.283;4752.167;6047.283;7733.083;5484.233;5512.167;7792.267;5559.150;5415.300;6637.167;6557.283;7494.133;8332.250;4023.183;7835.267;8644.150;10576.217;10177.183;12957.817;8566.183;13155.233;12839.183;15673.300;18562.167;9712.600;2162.150;20.233;7.717;6.233;4.217;6.217;5.200;5.233;5.250;4.417;5.183;4.183;4.250;5.183;3.200;3.183;4.233;4.167;3.233;2.383;4.217;3.250;3.850;3.217;4.250;3.233;3.767;3.233;3.250;3.233;3.250;3.233;3.267;3.250;3.200;3.233;2.250;2.233;3.233;3.250;2.233;2.200;2.200;2.200;2.283;2.233;2.267;2.233;2.267;3.250;2.233;2.217;2.267;2.200;3.233;2.200;2.050;2.250;2.067;2.283;2.117;2.317;2.050;2.283;2.050;2.317;2.050;2.267;2.067;1.267;2.067;1.250;1.767;1.300;1.050;2.250;2.083;2.250;2.067;2.183;1.050;1.250;2.083;1.183;1.083;1.233;2.050;1.200;2.100;1.217;2.067;2.183;0.633;1.183;2.083;1.167;2.150;2.283;2.117;1.200;2.150;1.200;1.133;1.200;1.117;1.233;1.117;1.217;1.267;1.233;1.267;1.200;2.300;2.217;1.300;1.217;1.267;1.217;1.267;1.217;1.300;1.217;1.267;1.233;1.283;1.250;1.250;1.250;1.300;1.200;1.283;1.267;1.283;1.233;1.300;1.267;1.250;1.250;1.250;0.283;1.467;1.250;1.267;1.233;1.217
1.850;1.483;1.267;1.100;0.300;1.183;0.267;1.117;1.300;1.150;1.283;1.167;1.283;1.083;0.233;1.167;1.267;1.150;1.300;1.167;1.283;1.133;1.250;1.183;0.267;1.150;1.217;1.183;0.000;1.183;1.233;1.183;0.300;0.167;0.600;0.150;1.233;0.717;0.233;1.217;0.217;1.200;0.233;0.250;1.417;1.183;0.183;0.250;0.183;1.200;1.183;0.233;1.167;0.233;1.383;0.217;0.250;0.850;1.217;0.250;1.233;0.767;0.233;0.250;0.233;0.250;0.233;0.267;0.250;1.200;0.233;1.250;0.233;0.233;0.250;1.233;0.200;1.200;1.200;1.283;1.233;0.267;1.233;0.267;0.250;1.233;0.217;0.267;1.200;0.233;0.200;0.050;1.250;0.067;0.283;0.117;0.317;0.050;0.283;0.050;0.317;0.050;0.267;0.067;0.267;0.067;0.250;0.767;1.300;1.050;0.250;0.083;0.250;0.067;0.183;0.050;0.250;0.083;0.183;0.083;0.233;0.050;0.200;0.100;0.217;0.067;0.183;0.633;0.183;0.083;0.167;0.150;0.283;0.117;0.200;0.150;0.200;0.133;1.200;1.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;0.300;0.217;0.300;0.217;0.267;0.217;0.267;0.217;0.300;0.217;1.267;0.233;1.283;0.250;0.250;0.250;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.250;0.250;0.250;0.283;0.467;0.000;0.267;0.233;0.217
4955.850;4326.483;5480.267;5178.100;4839.300;4634.183;6509.267;5332.117;5136.300;5666.150;5866.283;5026.167;6446.283;8311.083;5963.233;6055.167;8686.267;6303.150;6264.300;7859.167;8003.283;9493.133;11089.250;5719.183;12289.267;15977.150;24466.217;15767.183;2776.817;10.183;5.233;4.183;5.300;4.167;5.600;5.150;3.233;3.717;4.233;3.217;4.217;3.200;4.233;4.250;3.417;3.183;4.183;3.250;4.183;3.200;3.183;3.233;2.167;3.233;3.383;3.217;3.250;2.850;2.217;3.250;2.233;2.767;3.233;3.250;3.233;3.250;2.233;3.267;2.250;2.200;3.233;2.250;2.233;3.233;3.250;2.233;3.200;2.200;2.200;2.283;2.233;3.267;2.233;2.267;2.250;2.233;2.217;2.267;2.200;2.233;2.200;2.050;2.250;2.067;2.283;2.117;2.317;2.050;2.283;2.050;2.317;2.050;2.267;2.067;2.267;2.067;2.250;1.767;1.300;2.050;2.250;2.083;1.250;3.067;2.183;2.050;2.250;2.083;2.183;2.083;2.233;2.050;2.200;1.100;2.217;2.067;1.183;1.633;2.183;2.083;1.167;1.150;3.283;1.117;1.200;1.150;2.200;2.133;1.200;1.117;1.233;2.117;1.217;2.267;1.233;2.267;2.200;1.300;1.217;1.300;1.217;2.267;2.217;1.267;2.217;1.300;1.217;1.267;1.233;1.283;1.250;2.250;1.250;1.300;1.200;2.283;2.267;2.283;1.233;1.300;1.267;1.250;1.250;1.250;2.283;3.467;2.250;2.267;1.233;1.217
0.850;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.300;0.150;0.283;0.167;0.000;0.000;0.233;0.000;0.267;0.000;0.000;0.167;0.283;0.133;0.000;0.183;0.267;0.000;0.000;0.183;0.000;0.183;0.000;0.183;0.000;0.167;0.000;0.000;0.233;0.000;0.233;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.383;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.067;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.467;0.000;0.000;0.233;0.217
4999.850;4383.483;5579.267;5299.100;4982.300;4806.183;6798.267;5617.117;5456.300;6089.150;6378.283;5547.167;7245.283;9557.083;7052.233;7426.167;11154.267;8638.150;9435.300;13911.167;19098.283;14183.133;730.250;1.183;2.267;3.150;3.217;2.183;0.817;1.183;2.233;1.183;1.300;1.167;1.600;2.150;0.233;2.717;1.233;1.217;1.217;1.200;1.233;1.250;0.417;1.183;0.183;0.250;1.183;0.200;0.183;1.233;0.167;1.233;0.000;0.217;0.250;1.850;0.217;1.250;1.233;1.767;0.233;0.250;0.233;0.250;0.233;0.000;0.250;1.200;0.233;0.250;0.000;0.233;0.250;0.233;0.200;0.200;0.200;0.283;0.233;0.000;0.233;0.000;0.250;0.233;1.217;0.267;0.200;0.233;0.200;0.050;0.000;0.000;0.000;0.117;0.000;1.050;0.283;1.050;0.000;0.050;0.000;0.067;0.267;0.067;0.250;0.767;0.000;0.000;0.000;0.083;0.250;0.000;0.000;0.050;0.000;0.000;0.000;0.083;0.000;0.050;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.150;0.000;0.117;0.200;0.000;0.000;0.133;0.000;0.117;0.233;0.117;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000
1.850;2.483;1.267;1.100;1.300;1.183;1.267;1.117;1.300;1.150;1.283;1.167;1.283;1.083;1.233;1.167;1.267;1.150;1.300;1.167;1.283;1.133;1.250;1.183;1.267;1.150;1.217;1.183;0.000;1.183;0.233;1.183;0.300;1.167;1.600;1.150;1.233;0.717;1.233;0.217;1.217;0.200;1.233;1.250;1.417;1.183;1.183;1.250;1.183;1.200;1.183;0.233;1.167;0.233;0.383;1.217;1.250;0.850;1.217;1.250;0.233;0.767;1.233;1.250;0.233;0.250;1.233;1.267;1.250;0.200;0.233;1.250;1.233;0.233;0.250;1.233;1.200;1.200;1.200;1.283;1.233;1.267;0.233;1.267;1.250;0.233;0.217;1.267;0.200;1.233;1.200;1.050;1.250;1.067;1.283;1.117;1.317;0.050;0.283;1.050;1.317;1.050;1.267;1.067;0.267;1.067;0.250;0.000;1.300;1.050;1.250;1.083;0.250;1.067;1.183;1.050;1.250;1.083;1.183;1.083;1.233;0.050;1.200;1.100;1.217;1.067;0.183;0.633;1.183;1.083;1.167;1.150;0.283;1.117;1.200;1.150;1.200;0.133;1.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;1.200;1.300;1.217;0.300;1.217;0.267;0.217;1.267;0.217;1.300;1.217;0.267;1.233;0.283;0.250;0.250;1.250;1.300;0.200;0.283;0.267;0.283;0.233;1.300;0.267;0.250;1.250;0.250;0.283;0.000;0.250;0.267;0.233;0.217
