1.850;1.483;1.267;0.100;0.300;1.183;1.267;1.117;0.300;0.150;0.283;0.167;0.283;1.083;1.233;0.167;1.267;0.150;0.300;1.167;0.283;0.133;1.250;0.183;0.267;1.150;1.217;1.183;2.817;1.183;1.233;0.183;1.300;1.167;0.600;1.150;0.233;2.717;1.233;0.217;2.217;1.200;1.233;1.250;1.417;1.183;1.183;1.250;2.183;1.200;1.183;1.233;1.167;2.233;0.383;2.217;2.250;1.850;2.217;2.250;1.233;1.767;2.233;2.250;2.233;1.250;2.233;1.267;2.250;3.200;2.233;1.250;2.233;2.233;2.250;2.233;3.200;2.200;2.200;3.283;2.233;1.267;2.233;2.267;3.250;2.233;3.217;1.267;3.200;3.233;3.200;2.050;2.250;2.067;3.283;2.117;1.317;2.050;2.283;2.050;1.317;1.050;1.267;2.067;1.267;1.067;1.250;1.767;0.300;1.050;0.250;1.083;0.250;0.000;0.183;0.050;0.250;0.083;1.183;1.083;0.233;0.050;0.200;0.100;0.217;0.067;0.000;0.000;0.183;0.000;0.167;0.150;0.000;0.117;0.000;0.000;0.200;0.133;0.200;0.000;0.000;0.000;0.217;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.217;0.000;0.217;0.000;0.217;0.000;0.000;0.000;0.250;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.250;0.267;0.000;0.000
4888.850;4230.483;5315.267;4966.100;4592.300;4349.183;6035.267;4875.117;4626.300;5026.150;5116.283;4302.167;5414.283;6824.083;4773.233;4725.167;6585.267;4610.150;4410.300;5287.167;5116.283;5696.133;6164.250;2887.183;5424.267;5744.150;6706.217;6095.183;7254.817;4410.183;6062.233;5053.183;4847.300;5569.167;4989.600;7367.150;5151.233;8350.717;6873.233;4582.217;7112.217;6229.200;5913.233;7040.250;4804.417;6924.183;5127.183;5477.250;7841.183;6103.200;6287.183;6613.233;7396.167;6435.233;2798.383;7555.217;5941.250;7152.850;7300.217;9911.250;6775.233;4664.767;8135.233;8414.250;6921.233;6716.250;7543.233;5789.267;7262.250;10067.200;7048.233;7519.250;7650.233;7362.233;7603.250;8537.233;8389.200;8555.200;8132.200;10329.283;8882.233;7552.267;9791.233;11773.267;10589.250;8953.233;11640.217;10516.267;13226.200;14118.233;14076.200;19098.050;15317.250;18142.067;19811.283;16326.117;8863.317;5602.050;1521.283;540.050;57.317;17.050;10.267;12.067;12.267;12.067;10.250;10.767;11.300;11.050;10.250;10.083;9.250;9.067;9.183;10.050;9.250;8.083;8.183;10.083;8.233;8.050;7.200;8.100;7.217;7.067;7.183;6.633;7.183;7.083;6.167;7.150;6.283;8.117;6.200;6.150;6.200;6.133;5.200;7.117;6.233;6.117;5.217;5.267;5.233;6.267;6.200;5.300;5.217;5.300;5.217;5.267;5.217;5.267;4.217;4.300;4.217;4.267;5.233;4.283;4.250;4.250;4.250;4.300;4.200;5.283;4.267;4.283;4.233;4.300;4.267;4.250;3.250;4.250;4.283;4.467;3.250;4.267;3.233;4.217
0.850;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.083;0.000;0.000;0.267;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.817;0.000;0.233;0.000;0.000;0.000;0.000;0.150;0.000;1.717;0.000;0.000;0.217;0.200;0.233;0.250;0.000;0.183;0.000;0.250;0.183;0.200;0.183;0.233;0.167;0.233;0.000;0.217;0.000;0.850;0.217;1.250;0.233;0.000;1.233;0.250;0.233;0.250;0.233;0.000;0.250;1.200;0.233;0.250;1.233;0.233;0.250;1.233;1.200;0.200;1.200;1.283;0.233;0.000;1.233;1.267;1.250;0.000;2.217;0.267;1.200;1.233;1.200;0.050;0.250;0.000;0.283;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4879.850;4223.483;5308.267;4963.100;4588.300;4347.183;6033.267;4873.117;4631.300;5028.150;5125.283;4307.167;5428.283;6840.083;4794.233;4742.167;6618.267;4634.150;4433.300;5317.167;5150.283;5738.133;6217.250;2907.183;5476.267;5805.150;6784.217;6171.183;7350.817;4468.183;6153.233;5135.183;4931.300;5674.167;5085.600;7524.150;5262.233;8543.717;7042.233;4699.217;7306.217;6410.200;6092.233;7265.250;4961.417;7174.183;5319.183;5693.250;8174.183;6374.200;6582.183;6943.233;7785.167;6791.233;2950.383;8028.217;6329.250;7652.850;7836.217;10689.250;7341.233;5074.767;8904.233;9267.250;7666.233;7489.250;8477.233;6559.267;8305.250;11628.200;8235.233;8909.250;9202.233;9011.233;9488.250;10911.233;11031.200;11635.200;11532.200;15418.283;14172.233;13161.267;18873.233;23931.267;19722.250;12242.233;8768.217;2874.267;788.200;109.233;15.200;12.050;8.250;9.067;8.283;8.117;7.317;9.050;6.283;9.050;6.317;7.050;5.267;6.067;6.267;6.067;5.250;4.767;4.300;5.050;4.250;4.083;4.250;3.067;3.183;6.050;5.250;3.083;4.183;5.083;3.233;3.050;2.200;3.100;3.217;2.067;2.183;3.633;2.183;2.083;2.167;3.150;0.000;3.117;2.200;2.150;1.200;1.133;2.200;2.117;2.233;1.117;2.217;1.267;1.233;2.267;1.200;1.300;1.217;0.300;1.217;0.267;1.217;0.267;1.217;0.300;0.217;1.267;0.233;0.283;1.250;0.250;0.250;1.300;1.200;0.283;0.267;0.000;0.233;0.000;0.267;0.250;0.250;1.250;0.283;0.000;0.250;0.000;1.233;0.217
0.850;0.483;0.267;0.100;0.000;0.183;0.267;0.117;0.300;0.150;0.283;0.167;0.283;1.083;0.000;0.167;0.267;0.150;0.000;0.167;0.283;0.133;0.250;0.000;0.267;1.150;0.217;0.183;0.000;0.183;0.233;0.183;0.000;0.167;0.000;1.150;1.233;1.717;0.233;0.217;0.217;0.200;1.233;1.250;0.417;0.183;0.183;0.250;1.183;0.200;1.183;1.233;1.167;1.233;0.000;1.217;0.250;0.850;1.217;1.250;0.233;0.767;1.233;1.250;0.233;1.250;0.233;0.267;1.250;1.200;1.233;0.250;1.233;0.233;1.250;0.233;1.200;1.200;0.200;0.283;1.233;0.267;0.233;0.267;1.250;0.233;1.217;0.267;1.200;0.233;0.200;0.050;0.250;0.067;0.283;0.117;0.000;0.000;0.000;0.050;0.000;0.000;0.267;0.067;0.000;0.067;0.250;0.000;0.300;0.050;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.083;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000
4880.850;4227.483;5309.267;4966.100;4591.300;4356.183;6047.267;4889.117;4639.300;5049.150;5144.283;4331.167;5457.283;6889.083;4827.233;4781.167;6670.267;4676.150;4479.300;5380.167;5207.283;5813.133;6301.250;2951.183;5560.267;5905.150;6905.217;6291.183;7501.817;4569.183;6298.233;5260.183;5057.300;5831.167;5234.600;7761.150;5434.233;8851.717;7300.233;4882.217;7605.217;6693.200;6374.233;7627.250;5219.417;7574.183;5632.183;6047.250;8715.183;6828.200;7075.183;7496.233;8450.167;7414.233;3239.383;8871.217;7039.250;8594.850;8865.217;12206.250;8471.233;5935.767;10551.233;11151.250;9407.233;9391.250;10904.233;8698.267;11413.250;16735.200;12584.233;14752.250;17021.233;18379.233;18749.250;16530.233;9126.200;3174.200;548.200;65.283;12.233;8.267;9.233;10.267;9.250;7.233;9.217;7.267;8.200;8.233;7.200;8.050;6.250;6.067;7.283;6.117;5.317;7.050;5.283;7.050;5.317;6.050;3.267;5.067;5.267;5.067;4.250;5.767;4.300;4.050;4.250;4.083;4.250;3.067;3.183;4.050;4.250;3.083;3.183;4.083;3.233;3.050;2.200;3.100;3.217;2.067;2.183;3.633;2.183;2.083;3.167;3.150;0.000;3.117;2.200;2.150;2.200;2.133;1.200;3.117;1.233;1.117;2.217;1.267;0.233;1.267;1.200;0.300;2.217;1.300;2.217;1.267;1.217;1.267;1.217;1.300;0.217;1.267;0.233;0.283;1.250;1.250;1.250;0.300;1.200;1.283;0.267;0.283;1.233;0.300;1.267;0.250;1.250;1.250;0.283;0.467;0.250;1.267;1.233;2.217
4877.850;4229.483;5315.267;4977.100;4603.300;4369.183;6066.267;4910.117;4665.300;5079.150;5178.283;4364.167;5498.283;6956.083;4874.233;4834.167;6751.267;4741.150;4541.300;5467.167;5298.283;5922.133;6422.250;3015.183;5686.267;6051.150;7084.217;6469.183;7724.817;4711.183;6506.233;5451.183;5247.300;6068.167;5458.600;8124.150;5698.233;9321.717;7707.233;5175.217;8092.217;7156.200;6841.233;8235.250;5658.417;8267.183;6180.183;6687.250;9709.183;7674.200;8025.183;8598.233;9800.167;8719.233;3865.383;10793.217;8741.250;10953.850;11628.217;16633.250;12089.233;9010.767;17440.233;20706.250;19349.233;18261.250;15367.233;5849.267;2027.250;335.200;17.233;8.250;8.233;7.233;7.250;8.233;8.200;7.200;6.200;8.283;6.233;6.267;7.233;7.267;6.250;6.233;6.217;5.267;5.200;5.233;5.200;6.050;4.250;4.067;4.283;5.117;4.317;4.050;4.283;5.050;4.317;3.050;3.267;4.067;3.267;4.067;3.250;3.767;3.300;4.050;3.250;3.083;3.250;3.067;2.183;3.050;3.250;2.083;3.183;4.083;2.233;3.050;1.200;3.100;2.217;2.067;2.183;1.633;2.183;2.083;2.167;2.150;0.283;3.117;2.200;2.150;1.200;1.133;1.200;1.117;2.233;2.117;1.217;2.267;2.233;2.267;2.200;2.300;1.217;2.300;1.217;1.267;2.217;1.267;1.217;1.300;2.217;1.267;1.233;1.283;1.250;1.250;1.250;1.300;1.200;1.283;1.267;1.283;1.233;1.300;1.267;1.250;1.250;1.250;1.283;0.000;1.250;0.267;0.233;0.217
2.850;2.483;2.267;2.100;2.300;1.183;1.267;1.117;2.300;1.150;2.283;2.167;1.283;2.083;1.233;2.167;2.267;1.150;2.300;1.167;1.283;1.133;1.250;1.183;1.267;1.150;1.217;2.183;0.817;1.183;2.233;2.183;2.300;1.167;2.600;1.150;1.233;1.717;2.233;2.217;2.217;2.200;2.233;1.250;1.417;2.183;1.183;1.250;2.183;2.200;2.183;2.233;1.167;2.233;2.383;2.217;1.250;0.850;2.217;2.250;1.233;0.767;2.233;2.250;1.233;2.250;2.233;2.267;2.250;1.200;1.233;1.250;1.233;1.233;1.250;1.233;1.200;2.200;2.200;1.283;1.233;1.267;1.233;1.267;1.250;1.233;1.217;1.267;2.200;1.233;1.200;0.050;1.250;1.067;1.283;1.117;1.317;1.050;1.283;1.050;1.317;1.050;1.267;1.067;1.267;0.067;1.250;0.000;1.300;0.050;0.250;1.083;0.250;1.067;1.183;1.050;0.250;1.083;0.183;0.083;1.233;1.050;1.200;1.100;0.217;1.067;1.183;0.633;1.183;1.083;0.167;1.150;2.283;0.117;1.200;1.150;1.200;1.133;1.200;1.117;1.233;1.117;1.217;0.267;1.233;0.267;0.200;0.300;1.217;0.300;0.217;1.267;0.217;1.267;1.217;1.300;0.217;0.267;1.233;1.283;1.250;0.250;1.250;1.300;1.200;0.283;1.267;1.283;1.233;1.300;1.267;0.250;1.250;0.250;1.283;2.467;1.250;1.267;1.233;1.217
4877.850;4232.483;5321.267;4990.100;4614.300;4386.183;6093.267;4942.117;4691.300;5121.150;5223.283;4408.167;5556.283;7045.083;4943.233;4909.167;6863.267;4830.150;4629.300;5590.167;5419.283;6078.133;6606.250;3105.183;5870.267;6264.150;7350.217;6731.183;8050.817;4933.183;6831.233;5744.183;5546.300;6452.167;5825.600;8720.150;6147.233;10124.717;8428.233;5696.217;8976.217;8008.200;7734.233;9417.250;6548.417;9716.183;7387.183;8158.250;12103.183;9859.200;10664.183;11942.233;14365.167;13792.233;6817.383;21773.217;17780.250;17432.850;9817.217;3826.250;247.233;8.767;8.233;7.250;7.233;5.250;6.233;4.267;5.250;7.200;5.233;5.250;4.233;5.233;4.250;4.233;4.200;3.200;3.200;4.283;4.233;3.267;4.233;4.267;4.250;2.233;3.217;2.267;3.200;4.233;3.200;4.050;2.250;3.067;2.283;2.117;2.317;3.050;1.283;3.050;1.317;2.050;1.267;2.067;1.267;2.067;1.250;2.767;1.300;2.050;2.250;1.083;1.250;1.067;1.183;2.050;1.250;1.083;1.183;2.083;0.233;1.050;1.200;0.100;1.217;0.067;0.183;1.633;0.183;1.083;1.167;0.150;0.000;1.117;0.200;0.150;1.200;0.133;0.200;1.117;0.233;0.117;0.217;0.267;0.233;1.267;0.200;0.300;0.217;0.300;1.217;0.267;0.217;0.000;0.217;0.300;0.217;0.267;0.233;0.000;0.250;0.250;0.250;0.300;0.200;0.283;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.250;0.000;0.000;0.250;0.000;0.000;0.000
0.850;0.000;0.000;0.100;0.000;0.183;0.267;0.117;0.000;0.150;0.000;0.000;0.000;0.083;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.217;0.183;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.150;0.000;0.717;0.233;0.000;0.000;0.200;0.233;0.250;0.000;0.183;0.000;0.000;0.183;0.200;0.183;0.000;0.167;0.233;0.383;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4890.850;4248.483;5345.267;5017.100;4646.300;4420.183;6153.267;4988.117;4750.300;5187.150;5305.283;4482.167;5661.283;7188.083;5055.233;5031.167;7050.267;4973.150;4783.300;5782.167;5625.283;6326.133;6897.250;3254.183;6176.267;6615.150;7794.217;7179.183;8638.817;5320.183;7421.233;6281.183;6115.300;7169.167;6544.600;9902.150;7075.233;11822.717;10013.233;6909.217;11154.217;10235.200;10251.233;13072.250;9652.417;15547.183;13441.183;17050.250;23783.183;13057.200;5346.183;734.233;30.167;8.233;5.383;9.217;7.250;7.850;7.217;9.250;7.233;5.767;6.233;6.250;5.233;6.250;5.233;5.267;5.250;6.200;5.233;5.250;5.233;4.233;5.250;5.233;5.200;5.200;5.200;5.283;5.233;3.267;4.233;3.267;4.250;4.233;3.217;4.267;4.200;3.233;4.200;4.050;3.250;3.067;3.283;4.117;2.317;3.050;3.283;4.050;3.317;3.050;3.267;3.067;3.267;3.067;3.250;2.767;2.300;3.050;2.250;2.083;2.250;2.067;2.183;2.050;2.250;2.083;2.183;2.083;2.233;2.050;1.200;2.100;2.217;2.067;2.183;1.633;2.183;1.083;2.167;2.150;1.283;2.117;1.200;2.150;1.200;2.133;2.200;1.117;1.233;2.117;2.217;2.267;1.233;1.267;2.200;1.300;1.217;1.300;1.217;1.267;1.217;1.267;1.217;1.300;1.217;1.267;1.233;1.283;1.250;1.250;1.250;1.300;1.200;1.283;1.267;1.283;1.233;1.300;2.267;1.250;1.250;1.250;1.283;1.467;1.250;1.267;1.233;2.217
1.850;1.483;1.267;0.100;1.300;1.183;0.267;1.117;0.300;1.150;1.283;1.167;1.283;1.083;0.233;1.167;0.267;1.150;1.300;1.167;0.283;1.133;0.250;1.183;0.267;1.150;1.217;1.183;0.000;0.183;1.233;1.183;1.300;1.167;1.600;1.150;1.233;0.717;1.233;1.217;1.217;0.200;1.233;1.250;1.417;0.183;1.183;1.250;0.183;0.200;0.183;1.233;0.167;0.233;1.383;0.217;0.250;0.000;1.217;0.250;0.233;0.000;1.233;0.250;1.233;0.250;1.233;0.267;0.250;0.200;1.233;0.250;1.233;0.233;0.250;0.233;0.200;0.200;0.200;0.283;0.233;1.267;0.233;1.267;0.250;1.233;1.217;0.267;0.200;1.233;0.200;0.050;1.250;1.067;1.283;0.117;1.317;0.050;1.283;0.050;0.317;1.050;0.267;0.067;0.267;0.067;0.250;0.000;0.300;0.050;0.250;1.083;0.250;1.067;0.183;1.050;1.250;0.083;1.183;1.083;1.233;0.050;1.200;0.100;0.217;1.067;0.183;0.633;0.183;1.083;0.167;0.150;1.283;0.117;1.200;0.150;0.200;0.133;0.200;1.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;1.300;0.217;0.300;0.217;0.267;1.217;1.267;0.217;0.300;0.217;1.267;0.233;1.283;0.250;0.250;0.250;0.300;0.200;0.283;1.267;1.283;0.233;0.300;0.267;1.250;1.250;0.250;1.283;1.467;0.250;1.267;1.233;0.217
4899.850;4264.483;5372.267;5048.100;4683.300;4466.183;6224.267;5059.117;4827.300;5281.150;5412.283;4585.167;5805.283;7391.083;5216.233;5211.167;7327.267;5186.150;5005.300;6085.167;5947.283;6723.133;7374.250;3503.183;6698.267;7234.150;8611.217;8007.183;9752.817;6090.183;8630.233;7443.183;7407.300;8927.167;8416.600;13287.150;10029.233;18089.717;17194.233;14112.217;23195.217;14982.200;5449.233;563.250;8.417;7.183;4.183;5.250;6.183;5.200;5.183;4.233;5.167;4.233;2.383;4.217;4.250;4.850;3.217;4.250;3.233;2.767;3.233;4.250;2.233;2.250;3.233;2.267;3.250;3.200;2.233;3.250;2.233;3.233;2.250;3.233;2.200;3.200;2.200;2.283;2.233;1.267;2.233;2.267;2.250;1.233;2.217;2.267;2.200;2.233;1.200;2.050;1.250;1.067;1.283;2.117;1.317;2.050;1.283;2.050;1.317;1.050;1.267;2.067;1.267;2.067;1.250;1.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;1.050;1.250;1.083;0.183;1.083;0.233;1.050;0.200;1.100;1.217;0.067;1.183;0.633;1.183;0.083;0.167;1.150;0.283;1.117;0.200;1.150;1.200;1.133;0.200;0.117;1.233;0.117;1.217;0.267;1.233;1.267;0.200;0.300;1.217;0.300;0.217;0.267;0.217;0.267;0.217;0.300;1.217;0.267;0.233;0.283;0.250;1.250;0.250;0.300;0.200;0.283;0.267;0.283;1.233;0.300;0.267;0.250;0.250;0.250;0.283;0.467;0.250;0.267;0.233;0.217
0.850;0.000;0.000;0.100;0.300;0.000;0.000;0.117;0.000;0.000;0.000;0.167;0.283;0.083;0.000;0.000;0.267;0.000;0.300;0.167;0.000;0.133;0.250;0.000;0.267;0.150;0.000;0.183;0.000;0.000;0.233;0.183;0.000;0.167;0.000;0.150;0.000;0.000;0.233;0.000;0.217;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217
4925.850;4291.483;5418.267;5103.100;4746.300;4535.183;6337.267;5167.117;4947.300;5431.150;5586.283;4753.167;6044.283;7733.083;5482.233;5513.167;7792.267;5561.150;5414.300;6637.167;6557.283;7494.133;8329.250;4023.183;7834.267;8643.150;10574.217;10182.183;12957.817;8567.183;13157.233;12843.183;15676.300;18551.167;9700.600;2151.150;19.233;6.717;6.233;5.217;5.217;4.200;5.233;5.250;4.417;5.183;4.183;4.250;4.183;3.200;4.183;4.233;4.167;4.233;2.383;4.217;3.250;3.850;3.217;3.250;4.233;2.767;4.233;3.250;3.233;3.250;2.233;2.267;2.250;3.200;3.233;2.250;3.233;2.233;3.250;2.233;3.200;2.200;2.200;3.283;2.233;2.267;2.233;2.267;2.250;2.233;2.217;2.267;3.200;1.233;3.200;2.050;3.250;2.067;2.283;3.117;1.317;2.050;1.283;2.050;1.317;2.050;1.267;2.067;1.267;2.067;1.250;1.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;1.050;1.250;1.083;2.183;1.083;1.233;1.050;2.200;2.100;1.217;1.067;1.183;1.633;1.183;1.083;1.167;1.150;0.283;1.117;1.200;1.150;0.200;1.133;1.200;2.117;1.233;1.117;0.217;1.267;0.233;0.267;1.200;0.300;1.217;1.300;1.217;1.267;1.217;0.267;1.217;0.300;1.217;0.267;1.233;0.283;1.250;0.250;1.250;1.300;1.200;1.283;0.267;0.283;0.233;1.300;0.267;1.250;0.250;1.250;0.283;0.000;0.250;0.267;0.233;0.217
4196.850;3660.483;4641.267;4383.100;4095.300;3925.183;5512.267;4514.117;4347.300;4799.150;4967.283;4253.167;5457.283;7041.083;5048.233;5125.167;7361.267;5339.150;5302.300;6655.167;6780.283;8046.133;9394.250;4838.183;10414.267;13546.150;20728.217;13339.183;2340.817;5.183;1.233;0.183;0.300;0.167;1.600;1.150;0.233;1.717;0.233;0.217;1.217;1.200;0.233;0.250;0.417;0.183;0.183;0.000;0.183;1.200;0.183;0.233;0.167;0.233;1.383;0.217;0.250;0.000;0.217;0.250;0.233;0.000;0.233;0.250;0.233;0.250;0.233;0.267;0.250;0.200;0.233;0.250;0.000;0.233;0.250;0.233;0.200;0.200;1.200;0.283;0.233;0.267;0.233;0.267;0.250;0.233;0.217;0.267;0.000;1.233;0.200;0.050;0.000;0.067;0.283;0.000;0.317;0.050;0.283;0.050;0.317;0.050;0.267;0.000;0.267;0.067;0.250;0.000;0.300;1.050;0.250;0.083;0.250;0.067;0.183;0.050;0.000;0.083;0.000;0.083;0.233;0.050;0.000;0.100;0.217;1.067;0.183;0.633;0.183;1.083;0.167;0.150;1.283;0.117;0.200;0.150;0.200;0.133;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;0.300;0.000;0.300;0.217;0.000;0.000;0.267;0.217;1.300;0.000;0.267;0.233;0.283;0.000;0.250;0.000;0.300;0.200;0.283;0.267;0.283;0.233;0.300;0.267;0.000;0.250;0.250;0.283;1.467;0.250;0.267;0.233;0.217
760.850;665.483;839.267;793.100;743.300;713.183;996.267;816.117;788.300;868.150;899.283;770.167;987.283;1271.083;912.233;926.167;1329.267;966.150;959.300;1201.167;1224.283;1453.133;1695.250;877.183;1878.267;2441.150;3733.217;2403.183;423.817;5.183;4.233;4.183;4.300;4.167;3.600;3.150;4.233;3.717;4.233;3.217;3.217;3.200;3.233;4.250;2.417;3.183;3.183;3.250;4.183;2.200;2.183;2.233;3.167;2.233;1.383;3.217;2.250;2.850;2.217;3.250;2.233;3.767;2.233;2.250;2.233;2.250;2.233;2.267;2.250;2.200;2.233;2.250;3.233;2.233;2.250;2.233;2.200;2.200;1.200;2.283;2.233;2.267;2.233;2.267;2.250;2.233;2.217;1.267;2.200;1.233;1.200;2.050;1.250;2.067;1.283;2.117;1.317;1.050;1.283;2.050;1.317;2.050;1.267;2.067;1.267;1.067;1.250;1.767;1.300;1.050;1.250;1.083;1.250;1.067;1.183;2.050;1.250;1.083;1.183;1.083;1.233;2.050;1.200;1.100;1.217;1.067;0.183;0.633;1.183;1.083;1.167;1.150;0.283;1.117;1.200;0.150;1.200;1.133;1.200;1.117;0.233;1.117;1.217;1.267;1.233;1.267;1.200;1.300;1.217;0.300;0.217;1.267;1.217;1.267;1.217;0.300;1.217;1.267;0.233;1.283;1.250;1.250;1.250;0.300;1.200;0.283;1.267;1.283;1.233;0.300;1.267;1.250;1.250;0.250;1.283;2.467;1.250;1.267;1.233;1.217
4995.850;4380.483;5571.267;5295.100;4977.300;4802.183;6792.267;5611.117;5454.300;6084.150;6374.283;5542.167;7239.283;9549.083;7044.233;7418.167;11146.267;8631.150;9428.300;13903.167;19089.283;14160.133;724.250;0.183;2.267;2.150;2.217;2.183;1.817;1.183;1.233;0.183;0.300;1.167;0.600;1.150;0.233;0.717;0.233;0.000;1.217;0.200;0.233;0.250;0.417;0.183;0.000;0.250;0.183;0.200;0.183;0.233;0.167;0.233;0.000;0.000;0.000;0.000;0.217;0.250;0.000;0.000;0.233;0.250;0.000;0.000;0.233;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.200;0.233;0.000;0.050;0.250;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
