1.317;0.200;0.283;1.133;0.350;0.250;1.267;1.167;0.350;1.183;0.333;1.200;0.333;1.083;0.300;0.200;1.267;1.200;0.367;1.183;0.300;1.167;1.267;0.000;1.283;1.183;1.233;1.183;6.017;1.217;1.267;0.250;1.317;0.183;0.300;1.167;0.300;2.733;1.250;0.283;2.233;1.233;1.267;2.250;1.300;2.217;0.267;1.283;1.217;1.233;1.217;1.267;2.200;1.283;0.000;2.233;1.300;1.900;2.233;3.250;2.283;1.900;2.267;2.300;1.300;2.317;2.283;1.350;2.300;3.233;2.300;2.317;2.317;1.300;2.317;2.300;2.250;2.267;3.267;3.317;2.283;2.333;3.283;3.317;3.300;2.300;4.267;2.317;4.233;3.267;2.267;2.083;2.300;1.133;3.317;2.200;2.383;2.100;2.333;2.067;1.383;2.117;1.333;2.117;1.317;1.117;0.300;0.850;0.367;0.100;0.300;0.167;0.000;0.000;0.250;0.100;0.300;0.167;0.000;0.117;0.283;0.117;0.000;0.167;0.267;0.000;0.233;0.000;0.000;0.000;0.217;0.000;0.000;0.150;0.000;0.000;0.000;0.200;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000
4849.317;4202.200;5283.283;4941.133;4570.350;4328.250;6003.267;4854.167;4607.350;5002.183;5096.333;4284.200;5395.333;6800.083;4759.300;4708.200;6562.267;4592.200;4392.367;5269.183;5094.300;5676.167;6146.267;2876.267;5407.283;5724.183;6680.233;6076.183;7235.017;4391.217;6040.267;5037.250;4830.317;5550.183;4971.300;7348.167;5132.300;8319.733;6848.250;4562.283;7085.233;6205.233;5891.267;7014.250;4781.300;6896.217;5105.267;5454.283;7810.217;6078.233;6261.217;6587.267;7364.200;6405.283;2783.383;7523.233;5912.300;7119.900;7260.233;9858.250;6739.283;4634.900;8087.267;8361.300;6878.300;6669.317;7493.283;5744.350;7208.300;9989.233;6991.300;7453.317;7580.317;7288.300;7521.317;8444.300;8297.250;8452.267;8028.267;10185.317;8743.283;7423.333;9614.283;11537.317;10353.300;8728.300;11311.267;10171.317;12730.233;13491.267;13302.267;17822.083;14219.300;17297.133;20275.317;18702.200;11822.383;9101.100;3162.333;1483.067;187.383;31.117;10.333;11.117;10.317;11.117;9.300;8.850;8.367;9.100;8.300;8.167;8.317;6.150;7.250;9.100;7.300;6.167;7.233;8.117;6.283;6.117;6.267;6.167;6.267;5.133;4.233;5.700;5.250;5.150;5.217;6.217;2.450;6.150;5.267;5.217;4.267;4.200;4.267;4.183;4.300;4.200;4.267;4.333;3.317;3.317;4.267;3.367;4.283;3.367;4.283;3.333;4.283;3.350;3.283;3.400;3.300;2.333;3.317;2.367;3.317;2.317;2.317;3.383;2.283;2.367;2.333;1.383;2.300;1.383;2.317;2.333;2.317;2.317;2.333;1.350;2.317;1.350;2.300;2.267
4791.317;4152.200;5227.283;4889.133;4518.350;4282.250;5957.267;4811.167;4560.350;4964.183;5053.333;4248.200;5355.333;6771.083;4725.300;4681.200;6540.267;4573.200;4365.367;5255.183;5079.300;5667.167;6141.267;2853.267;5404.283;5737.183;6705.233;6101.183;7276.017;4407.217;6078.267;5068.250;4858.317;5600.183;5016.300;7438.167;5190.300;8458.733;6958.250;4633.283;7214.233;6328.233;6007.267;7180.250;4885.300;7086.217;5235.267;5614.283;8067.217;6288.233;6487.217;6849.267;7679.200;6688.283;2876.383;7911.233;6226.300;7534.900;7712.233;10535.250;7219.283;4976.900;8757.267;9110.300;7525.300;7347.317;8317.283;6414.350;8129.300;11394.233;8046.300;8691.317;8965.317;8757.300;9205.317;10562.300;10636.250;11169.267;11006.267;14601.317;13256.283;12113.333;17278.283;22791.317;20668.300;14817.300;12902.267;5494.317;2079.233;379.267;27.267;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.067;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
54.317;45.200;52.283;46.133;50.350;45.250;54.267;47.167;52.350;47.183;53.333;46.200;54.333;54.083;51.300;46.200;58.267;47.200;51.367;49.183;53.300;52.167;57.267;46.267;56.283;51.183;59.233;52.183;66.017;47.217;56.267;50.250;56.317;52.183;55.300;58.167;55.300;63.733;60.250;50.283;65.233;56.233;59.267;58.250;57.300;58.217;59.267;54.283;69.217;55.233;62.217;57.267;66.200;62.283;58.383;70.233;63.300;67.900;69.233;79.250;65.283;57.900;70.267;73.300;67.300;65.317;69.283;64.350;71.300;83.233;69.300;73.317;75.317;74.300;76.317;82.300;83.250;85.267;84.267;106.317;101.283;95.333;121.283;149.317;138.300;108.300;95.267;58.317;37.233;26.267;18.267;15.083;10.300;10.133;10.317;9.200;7.383;10.100;7.333;10.067;7.383;7.117;5.333;7.117;6.317;7.117;6.300;6.850;5.367;6.100;4.300;5.167;4.317;4.150;4.250;6.100;5.300;3.167;4.233;7.117;4.283;4.117;2.267;3.167;3.267;2.133;3.233;3.700;3.250;2.150;2.217;3.217;0.000;4.150;1.267;1.217;2.267;1.200;1.267;3.183;1.300;2.200;2.267;1.333;1.317;2.317;1.267;1.367;1.283;1.367;1.283;1.333;1.283;1.350;1.283;0.400;0.300;1.333;0.317;0.367;1.317;0.317;1.317;0.383;1.283;1.367;0.333;0.383;1.300;0.383;0.317;0.000;0.317;1.317;0.333;0.000;0.317;0.350;0.300;1.267
4840.317;4200.200;5283.283;4940.133;4568.350;4335.250;6017.267;4868.167;4620.350;5028.183;5121.333;4310.200;5434.333;6860.083;4807.300;4761.200;6646.267;4659.200;4456.367;5356.183;5187.300;5792.167;6273.267;2940.267;5540.283;5880.183;6876.233;6264.183;7473.017;4546.217;6265.267;5237.250;5033.317;5804.183;5210.300;7724.167;5407.300;8803.733;7260.250;4856.283;7563.233;6654.233;6336.267;7581.250;5185.300;7524.217;5589.267;6007.283;8650.217;6775.233;7019.217;7438.267;8377.200;7343.283;3204.383;8783.233;6960.300;8486.900;8750.233;12039.250;8342.283;5838.900;10363.267;10935.300;9199.300;9163.317;10604.283;8424.350;10997.300;16011.233;11924.300;13754.317;15560.317;17083.300;19079.317;19608.300;13515.250;6492.267;1693.267;294.317;25.283;9.333;10.283;11.317;10.300;8.300;10.267;8.317;9.233;9.267;8.267;9.083;7.300;7.133;7.317;7.200;6.383;7.100;5.333;8.067;5.383;6.117;5.333;6.117;5.317;5.117;5.300;5.850;5.367;5.100;5.300;5.167;5.317;4.150;4.250;5.100;4.300;4.167;5.233;4.117;3.283;4.117;3.267;4.167;4.267;4.133;3.233;3.700;3.250;3.150;4.217;3.217;0.450;3.150;3.267;3.217;2.267;3.200;3.267;2.183;3.300;2.200;3.267;2.333;2.317;2.317;2.267;1.367;2.283;1.367;2.283;1.333;2.283;1.350;2.283;2.400;2.300;2.333;2.317;1.367;1.317;1.317;1.317;2.383;2.283;1.367;1.333;1.383;1.300;1.383;2.317;2.333;1.317;1.317;1.333;0.000;1.317;1.350;1.300;1.267
0.317;0.200;0.283;0.133;0.350;0.250;0.267;0.167;0.000;0.000;0.000;0.200;0.333;0.083;0.000;0.000;0.267;0.000;0.000;0.183;0.300;0.000;0.000;0.000;0.000;0.183;0.233;1.183;6.017;0.217;0.000;0.000;0.000;0.183;0.300;1.167;0.000;0.733;1.250;0.000;0.233;0.233;0.000;0.250;0.000;1.217;0.000;0.000;1.217;0.233;0.000;0.267;0.200;0.000;0.000;0.233;0.000;0.000;0.233;1.250;0.283;0.000;0.267;1.300;0.300;0.000;0.283;0.000;0.300;0.233;0.300;0.317;0.317;0.300;0.317;0.300;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.300;0.300;0.000;0.000;0.233;0.267;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.067;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4839.317;4203.200;5281.283;4949.133;4577.350;4348.250;6036.267;4887.167;4645.350;5056.183;5156.333;4345.200;5474.333;6922.083;4854.300;4815.200;6721.267;4720.200;4520.367;5438.183;5270.300;5896.167;6396.267;3004.267;5659.283;6021.183;7048.233;6436.183;7689.017;4689.217;6472.267;5423.250;5217.317;6032.183;5422.300;8071.167;5663.300;9254.733;7655.250;5139.283;8027.233;7094.233;6783.267;8156.250;5606.300;8179.217;6113.267;6611.283;9587.217;7573.233;7913.217;8470.267;9636.200;8563.283;3793.383;10559.233;8528.300;10644.900;11257.233;16011.250;11550.283;8517.900;16198.267;18790.300;17918.300;18927.317;18943.283;9477.350;4957.300;1411.233;83.300;14.317;11.317;11.300;11.317;11.300;11.250;11.267;10.267;11.317;10.283;10.333;10.283;10.317;9.300;9.300;9.267;9.317;9.233;8.267;8.267;8.083;8.300;8.133;7.317;7.200;7.383;7.100;7.333;7.067;6.383;7.117;6.333;7.117;7.317;7.117;5.300;5.850;6.367;6.100;5.300;5.167;5.317;6.150;5.250;6.100;6.300;5.167;4.233;6.117;5.283;6.117;5.267;5.167;5.267;5.133;4.233;5.700;5.250;5.150;4.217;4.217;6.450;4.150;4.267;5.217;5.267;4.200;4.267;5.183;4.300;5.200;4.267;4.333;4.317;4.317;4.267;4.367;4.283;4.367;4.283;4.333;4.283;4.350;3.283;3.400;4.300;3.333;3.317;4.367;4.317;4.317;4.317;3.383;3.283;3.367;4.333;4.383;3.300;3.383;3.317;3.333;4.317;4.317;3.333;4.350;4.317;4.350;3.300;4.267
2.317;1.200;2.283;2.133;1.350;1.250;2.267;2.167;1.350;2.183;1.333;1.200;1.333;2.083;2.300;1.200;2.267;2.200;2.367;2.183;1.300;2.167;2.267;1.267;1.283;2.183;2.233;2.183;7.017;2.217;2.267;2.250;1.317;2.183;1.300;2.167;1.300;2.733;2.250;1.283;2.233;2.233;2.267;3.250;2.300;2.217;2.267;2.283;2.217;2.233;2.217;2.267;2.200;2.283;1.383;2.233;2.300;2.900;3.233;3.250;2.283;2.900;2.267;2.300;2.300;2.317;2.283;1.350;1.300;1.233;1.300;1.317;2.317;1.300;1.317;1.300;1.250;2.267;2.267;1.317;1.283;1.333;1.283;1.317;1.300;1.300;2.267;1.317;1.233;2.267;1.267;2.083;1.300;1.133;1.317;2.200;1.383;1.100;1.333;2.067;1.383;1.117;1.333;1.117;1.317;1.117;1.300;1.850;0.367;1.100;1.300;1.167;1.317;0.150;1.250;0.100;0.300;1.167;1.233;1.117;1.283;0.117;1.267;1.167;0.267;1.133;1.233;0.700;0.250;1.150;1.217;1.217;0.450;1.150;1.267;0.217;0.267;1.200;1.267;0.183;0.300;0.200;0.267;0.333;1.317;1.317;0.267;1.367;0.283;0.367;0.283;0.333;0.283;0.350;1.283;1.400;0.300;0.333;1.317;0.367;0.317;0.317;0.317;0.383;1.283;1.367;0.333;0.383;1.300;1.383;0.317;0.333;1.317;0.317;1.333;1.350;0.317;0.350;0.300;0.267
4840.317;4205.200;5291.283;4961.133;4588.350;4366.250;6064.267;4916.167;4670.350;5097.183;5199.333;4387.200;5528.333;7013.083;4916.300;4887.200;6827.267;4804.200;4606.367;5556.183;5389.300;6043.167;6566.267;3088.267;5834.283;6226.183;7304.233;6688.183;8005.017;4898.217;6785.267;5703.250;5503.317;6396.183;5777.300;8640.167;6085.300;10021.733;8334.250;5629.283;8863.233;7900.233;7618.267;9267.250;6433.300;9529.217;7229.267;7966.283;11778.217;9556.233;10284.217;11435.267;13624.200;12885.283;6205.383;19624.233;17648.300;20484.900;14991.233;9318.250;1218.283;52.900;9.267;7.300;6.300;6.317;6.283;5.350;6.300;7.233;6.300;5.317;5.317;5.300;5.317;5.300;5.250;4.267;3.267;4.317;4.283;3.333;4.283;4.317;4.300;2.300;3.267;3.317;4.233;3.267;3.267;3.083;3.300;2.133;2.317;2.200;2.383;3.100;2.333;3.067;2.383;3.117;1.333;2.117;1.317;2.117;2.300;1.850;2.367;2.100;1.300;2.167;1.317;2.150;1.250;2.100;2.300;1.167;1.233;1.117;1.283;2.117;0.267;1.167;1.267;0.133;1.233;0.700;1.250;0.150;0.217;1.217;1.450;1.150;0.267;1.217;1.267;0.200;0.267;1.183;1.300;1.200;1.267;1.333;0.317;0.317;1.267;0.367;0.283;0.367;0.283;0.333;0.283;1.350;0.283;0.400;0.300;1.333;0.317;0.367;0.317;0.317;0.317;1.383;0.283;0.367;0.333;0.383;0.300;0.000;0.317;0.333;0.000;0.317;0.333;0.350;0.317;0.350;0.300;0.267
0.317;0.200;0.000;0.133;0.350;0.000;0.000;0.167;0.350;0.183;0.000;0.000;0.000;0.000;0.300;0.000;0.267;0.200;0.367;0.183;0.300;0.167;0.000;0.000;0.283;0.000;0.233;0.000;4.017;0.217;0.000;0.000;0.000;0.183;0.000;0.167;0.300;0.000;0.000;0.000;0.000;0.000;0.267;0.250;0.300;0.000;0.000;0.283;0.217;0.233;0.217;0.267;0.200;0.000;0.383;0.233;0.300;0.000;0.000;0.250;0.283;0.000;0.267;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.083;0.000;0.133;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4847.317;4215.200;5310.283;4983.133;4612.350;4389.250;6115.267;4961.167;4719.350;5153.183;5269.333;4451.200;5621.333;7138.083;5021.300;4996.200;6998.267;4938.200;4749.367;5740.183;5583.300;6275.167;6840.267;3225.267;6118.283;6553.183;7723.233;7104.183;8547.017;5260.217;7331.267;6200.250;6032.317;7069.183;6443.300;9733.167;6940.300;11580.733;9790.250;6737.283;10835.233;9903.233;9859.267;12475.250;9106.300;14417.217;12048.267;15354.283;24878.217;16929.233;10452.217;3098.267;275.200;11.283;4.383;7.233;5.300;5.900;6.233;7.250;5.283;2.900;6.267;5.300;5.300;4.317;5.283;4.350;4.300;6.233;4.300;3.317;4.317;3.300;4.317;4.300;4.250;3.267;3.267;3.317;3.283;3.333;4.283;3.317;3.300;3.300;3.267;2.317;3.233;3.267;3.267;2.083;3.300;2.133;2.317;2.200;2.383;3.100;2.333;3.067;2.383;2.117;2.333;2.117;2.317;2.117;1.300;1.850;1.367;2.100;2.300;2.167;2.317;2.150;2.250;1.100;2.300;2.167;2.233;1.117;1.283;2.117;2.267;1.167;2.267;2.133;1.233;1.700;1.250;2.150;1.217;1.217;0.450;1.150;1.267;1.217;1.267;2.200;1.267;1.183;1.300;1.200;1.267;1.333;1.317;1.317;1.267;1.367;2.283;1.367;1.283;1.333;1.283;0.350;1.283;1.400;1.300;0.333;1.317;1.367;1.317;1.317;1.317;0.383;1.283;0.367;1.333;0.383;0.300;1.383;1.317;1.333;1.317;1.317;0.333;1.350;1.317;0.350;1.300;1.267
4851.317;4224.200;5328.283;5008.133;4644.350;4429.250;6177.267;5017.167;4784.350;5239.183;5364.333;4546.200;5755.333;7330.083;5168.300;5163.200;7252.267;5137.200;4956.367;6019.183;5879.300;6644.167;7287.267;3457.267;6601.283;7124.183;8472.233;7868.183;9572.017;5965.217;8437.267;7256.250;7198.317;8639.183;8101.300;12704.167;9487.300;16843.733;15537.250;12250.283;23151.233;19008.233;11145.267;3249.250;94.300;7.217;4.267;3.283;6.217;4.233;4.217;4.267;5.200;2.283;0.000;3.233;2.300;3.900;3.233;4.250;2.283;2.900;2.267;3.300;2.300;1.317;1.283;0.350;1.300;2.233;1.300;1.317;1.317;1.300;0.317;1.300;1.250;2.267;1.267;1.317;1.283;0.333;0.283;1.317;1.300;0.300;1.267;1.317;1.233;0.267;0.267;1.083;0.000;0.133;0.317;0.200;0.000;0.100;0.000;0.067;0.000;0.117;0.000;0.117;0.317;0.117;0.300;0.850;0.367;0.100;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.217;0.000;0.150;0.267;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.317;1.200;0.283;1.133;1.350;0.250;0.267;1.167;1.350;1.183;0.333;1.200;1.333;0.083;0.300;1.200;1.267;0.200;0.367;0.183;0.300;0.167;0.267;0.267;0.283;0.183;1.233;0.183;3.017;1.217;0.267;1.250;0.317;1.183;0.300;1.167;1.300;0.733;1.250;1.283;0.233;0.233;0.267;0.250;1.300;0.217;0.267;0.283;0.217;1.233;0.217;0.000;0.200;0.283;1.383;0.233;0.300;0.000;0.233;0.250;0.283;0.000;0.267;0.300;0.300;0.317;0.283;0.350;0.300;0.233;0.000;0.317;0.317;0.300;0.317;0.300;0.000;0.267;0.000;0.317;0.283;0.333;0.283;0.317;0.300;0.300;0.267;0.000;0.233;0.267;0.267;0.083;0.300;0.133;0.317;0.200;0.383;0.100;0.333;0.067;0.383;0.117;0.333;0.117;0.317;0.117;0.300;0.000;0.000;0.100;0.300;0.167;0.317;0.000;0.250;0.100;0.300;0.167;0.233;0.117;0.283;0.117;0.267;0.167;0.267;0.133;0.233;0.000;0.250;0.000;0.000;0.000;0.000;0.150;0.000;0.217;0.000;0.000;0.267;0.000;0.000;0.000;0.267;0.000;0.000;0.317;0.000;0.000;0.000;0.367;0.283;0.000;0.283;0.350;0.000;0.000;0.300;0.333;0.000;0.000;0.317;0.000;0.000;0.383;0.000;0.367;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.300;0.267
4873.317;4245.200;5365.283;5054.133;4704.350;4490.250;6275.267;5119.167;4901.350;5378.183;5527.333;4702.200;5981.333;7648.083;5419.300;5441.200;7693.267;5482.200;5330.367;6530.183;6444.300;7353.167;8160.267;3928.267;7636.283;8394.183;10227.233;9791.183;12368.017;8079.217;12187.267;11505.250;13262.317;19199.183;14744.300;8950.167;398.300;7.733;4.250;3.283;4.233;4.233;3.267;3.250;1.300;3.217;2.267;2.283;3.217;1.233;2.217;3.267;2.200;2.283;0.000;2.233;1.300;1.900;2.233;2.250;1.283;0.900;2.267;1.300;1.300;1.317;1.283;1.350;1.300;2.233;1.300;1.317;0.317;1.300;1.317;1.300;1.250;0.267;1.267;1.317;0.283;0.333;1.283;0.317;0.300;0.300;0.267;1.317;0.233;1.267;1.267;1.083;0.300;0.133;0.317;0.200;0.383;0.100;0.333;1.067;0.383;0.117;0.333;0.117;0.000;0.117;0.000;0.000;0.367;0.000;0.300;0.167;0.000;0.000;0.000;0.100;0.000;0.000;0.233;0.117;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.217;0.217;0.000;0.150;0.267;0.000;0.267;0.000;0.000;0.183;0.300;0.200;0.000;0.000;0.000;0.000;0.267;0.000;0.283;0.000;0.000;0.333;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.317;0.317;0.000;0.000;0.000;0.000;0.000;0.000
1.317;1.200;1.283;1.133;0.350;1.250;1.267;1.167;1.350;1.183;1.333;0.200;1.333;0.083;1.300;0.200;1.267;1.200;1.367;1.183;1.300;1.167;1.267;0.267;0.283;1.183;1.233;0.183;6.017;0.217;1.267;1.250;1.317;1.183;1.300;1.167;1.300;0.733;1.250;0.283;1.233;0.233;0.267;0.250;0.300;0.217;0.267;1.283;1.217;1.233;0.217;0.267;0.200;0.283;0.000;0.233;0.300;0.900;0.233;1.250;0.283;0.900;0.267;0.300;0.300;0.317;0.283;0.350;0.300;0.233;0.300;0.317;0.317;0.300;0.317;0.300;1.250;0.267;0.267;0.317;0.283;0.333;0.283;0.317;0.300;0.300;0.267;0.317;1.233;0.267;0.267;0.083;0.300;0.133;0.317;0.200;0.383;0.100;0.333;0.067;0.000;0.117;0.333;0.117;0.317;0.117;0.300;0.000;0.367;1.100;0.300;0.167;0.317;0.150;0.250;0.100;0.300;0.167;0.233;0.117;0.283;0.117;0.267;0.167;0.267;0.133;0.233;0.700;0.250;0.150;0.217;0.217;0.000;0.150;0.267;0.217;0.267;0.200;0.267;0.183;0.300;0.200;0.267;0.333;0.317;0.317;0.267;0.367;0.000;0.367;0.283;0.000;0.283;0.000;0.000;0.000;0.300;0.333;0.317;0.000;0.317;0.317;0.000;0.000;0.000;0.367;0.333;0.383;0.300;0.000;0.000;0.333;0.000;0.317;0.333;0.000;0.317;0.350;0.000;0.267
4894.317;4274.200;5414.283;5120.133;4778.350;4582.250;6428.267;5266.167;5066.350;5593.183;5785.333;4949.200;6340.333;8170.083;5849.300;5933.200;8497.267;6147.200;6087.367;7612.183;7714.300;9091.167;10510.267;5344.267;11209.283;13813.183;20939.233;21523.183;12290.017;379.217;3.267;3.250;1.317;2.183;2.300;3.167;1.300;3.733;2.250;1.283;2.233;2.233;1.267;3.250;1.300;2.217;1.267;0.283;1.217;1.233;1.217;1.267;1.200;1.283;1.383;1.233;1.300;0.900;0.233;1.250;0.283;0.000;0.267;1.300;0.300;0.317;1.283;0.350;0.300;0.233;0.300;0.317;0.317;0.300;0.317;0.300;0.250;1.267;0.267;0.317;0.283;0.333;0.283;0.317;1.300;0.300;0.267;0.317;0.233;0.267;0.267;1.083;0.300;0.133;0.317;0.200;0.000;0.100;0.333;0.067;0.383;0.117;0.000;0.117;0.317;0.117;0.300;0.000;0.000;0.000;0.000;0.000;0.317;0.150;0.250;0.100;0.300;0.167;0.000;0.117;0.283;0.000;0.000;0.167;0.267;0.133;0.233;0.000;0.000;0.150;0.000;0.000;0.000;0.150;0.000;0.217;0.000;0.200;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.333;0.000;0.350;0.283;0.400;0.000;0.000;0.000;0.367;0.000;0.000;0.317;0.383;0.283;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.317;0.000;0.000;0.000;0.317;0.000;0.300;0.000
843.317;739.200;943.283;897.133;842.350;810.250;1146.267;946.167;918.350;1023.183;1071.333;928.200;1208.333;1588.083;1165.300;1220.200;1814.267;1385.200;1476.367;2067.183;2586.300;3628.167;1426.267;4.267;2.283;2.183;2.233;1.183;4.017;2.217;2.267;1.250;2.317;2.183;2.300;1.167;2.300;0.733;2.250;2.283;1.233;1.233;2.267;1.250;2.300;2.217;2.267;2.283;2.217;1.233;2.217;1.267;2.200;1.283;3.383;2.233;1.300;1.900;2.233;1.250;2.283;1.900;2.267;1.300;1.300;2.317;1.283;2.350;2.300;2.233;2.300;2.317;2.317;2.300;1.317;1.300;1.250;1.267;2.267;2.317;2.283;2.333;2.283;2.317;1.300;2.300;2.267;1.317;1.233;1.267;1.267;1.083;2.300;2.133;1.317;2.200;2.383;2.100;1.333;1.067;1.383;1.117;2.333;1.117;1.317;2.117;1.300;1.850;2.367;2.100;2.300;2.167;1.317;2.150;1.250;1.100;1.300;2.167;2.233;1.117;1.283;2.117;2.267;1.167;1.267;1.133;1.233;1.700;2.250;1.150;2.217;2.217;1.450;1.150;1.267;1.217;2.267;1.200;2.267;1.183;1.300;2.200;2.267;1.333;2.317;1.317;1.267;2.367;1.283;1.367;2.283;1.333;2.283;1.350;1.283;1.400;1.300;1.333;1.317;1.367;1.317;2.317;1.317;1.383;1.283;1.367;2.333;2.383;1.300;2.383;1.317;1.333;1.317;1.317;1.333;2.350;1.317;2.350;1.300;2.267
4083.317;3583.200;4556.283;4329.133;4062.350;3919.250;5538.267;4571.167;4438.350;4942.183;5168.333;4485.200;5838.333;7668.083;5632.300;5889.200;8759.267;6691.200;7132.367;9982.183;12494.300;17523.167;6886.267;27.267;2.283;2.183;2.233;2.183;6.017;1.217;1.267;1.250;1.317;1.183;0.300;2.167;1.300;2.733;1.250;0.283;1.233;1.233;0.267;1.250;0.300;0.217;0.267;0.283;0.217;0.233;0.217;0.267;0.200;0.283;0.000;0.233;0.300;0.000;0.233;0.250;0.283;0.900;0.267;0.300;0.300;0.317;0.283;0.000;0.000;0.233;0.300;0.000;0.000;0.000;0.317;0.300;0.250;0.267;0.000;0.000;0.283;0.000;0.000;0.000;0.300;0.000;0.267;0.317;0.233;0.267;0.267;0.083;0.000;0.133;0.317;0.000;0.000;0.000;0.000;0.067;0.383;0.117;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
