0.533;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.283;0.400;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.300;0.000;0.900;0.417;0.000;0.333;0.333;0.000;0.367;0.000;0.333;0.000;0.000;0.433;0.000;0.317;0.417;0.283;0.000;0.000;0.350;0.417;1.000;1.333;1.433;0.000;0.000;0.417;1.417;0.000;0.000;0.417;0.000;0.450;1.367;0.400;0.000;0.433;0.400;0.450;0.433;0.383;0.433;0.433;1.433;0.367;0.000;0.383;1.450;0.417;0.450;1.367;0.400;1.317;0.367;0.333;0.183;0.350;0.000;0.383;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4851.533;4205.333;5287.517;4943.317;4574.533;4334.433;6013.500;4861.333;4616.517;5016.350;5110.500;4299.367;5414.533;6826.283;4780.450;4733.400;6606.500;4624.400;4423.533;5308.317;5140.433;5728.283;6203.400;2906.350;5468.467;5794.333;6766.433;6159.383;7332.317;4459.317;6136.450;5122.367;4916.450;5657.283;5073.400;7502.300;5249.400;8524.900;7023.417;4689.400;7283.333;6388.333;6072.383;7247.367;4946.400;7148.333;5298.417;5673.367;8140.433;6350.400;6553.317;6912.417;7748.283;6754.383;2941.417;7986.350;6292.417;7607.000;7789.333;10618.433;7291.383;5040.983;8834.417;9186.417;7597.400;7421.417;8389.417;6487.433;8203.450;11479.367;8121.400;8770.417;9048.433;8838.400;9288.450;10649.433;10726.383;11262.433;11093.433;14716.433;13369.367;12218.467;17405.383;22952.450;20817.417;14935.450;13003.367;5555.400;2112.317;406.367;47.333;17.183;11.350;13.283;12.383;12.233;10.483;12.200;10.433;12.167;9.483;10.183;8.367;10.200;9.367;9.200;9.350;9.917;8.433;8.183;7.367;7.233;7.350;7.217;7.267;8.150;7.383;6.167;6.283;8.200;7.300;6.150;5.317;7.200;6.317;5.150;5.250;6.717;6.267;5.167;6.217;5.317;3.500;6.233;5.283;5.300;4.267;4.200;5.250;5.300;5.417;5.267;5.417;4.450;4.417;4.467;4.400;4.467;4.383;4.450;4.383;3.450;4.383;3.450;4.383;3.517;4.400;3.433;3.400;4.417;4.383;3.367;3.367;3.450;3.350;3.433;3.367;3.417;3.333;3.433;3.367;2.317;4.333;4.317;3.350;2.367;3.317;3.350;2.317;4.233
0.533;1.333;1.517;1.317;0.533;0.433;1.500;0.333;0.517;0.350;1.500;0.367;0.533;1.283;0.450;0.400;0.500;0.400;0.533;0.317;0.433;1.283;0.400;0.000;0.467;0.333;1.433;0.383;0.317;0.317;0.450;0.367;1.450;0.283;0.400;1.300;0.400;0.900;1.417;0.400;1.333;1.333;1.383;1.367;1.400;0.333;0.417;1.367;1.433;1.400;1.317;0.417;1.283;1.383;0.000;1.350;1.417;1.000;1.333;2.433;1.383;0.000;1.417;1.417;1.400;1.417;1.417;0.433;1.450;2.367;1.400;1.417;1.433;1.400;1.450;2.433;2.383;1.433;1.433;1.433;1.367;1.467;1.383;1.450;1.417;1.450;0.367;0.400;1.317;1.367;1.333;0.183;1.350;0.000;0.383;0.233;0.483;0.200;0.433;1.167;0.483;0.183;0.367;0.200;0.367;0.200;0.000;0.000;0.000;0.183;0.000;0.233;0.000;0.000;0.267;0.150;0.383;0.167;0.283;0.200;0.000;0.150;0.000;0.000;0.317;0.150;0.250;0.000;0.000;0.000;0.000;0.317;0.000;0.233;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.317;0.000;0.317;0.000
4844.533;4199.333;5279.517;4940.317;4571.533;4336.433;6018.500;4870.333;4623.517;5029.350;5124.500;4312.367;5433.533;6865.283;4806.450;4762.400;6647.500;4661.400;4458.533;5356.317;5190.433;5793.283;6280.400;2942.350;5541.467;5881.333;6877.433;6267.383;7469.317;4550.317;6270.450;5240.367;5037.450;5808.283;5211.400;7726.300;5408.400;8808.900;7270.417;4857.400;7569.333;6658.333;6340.383;7583.367;5188.400;7527.333;5592.417;6007.367;8655.433;6779.400;7021.317;7439.417;8379.283;7347.383;3206.417;8783.350;6965.417;8490.000;8753.333;12045.433;8347.383;5836.983;10366.417;10940.417;9207.400;9165.417;10606.417;8430.433;11000.450;16018.367;11928.400;13762.417;15568.433;17094.400;19089.450;19615.433;13511.383;6486.433;1690.433;291.433;24.367;8.467;9.383;10.450;8.417;7.450;9.367;8.400;8.317;7.367;7.333;8.183;6.350;7.283;6.383;6.233;5.483;6.200;5.433;7.167;5.483;5.183;4.367;6.200;4.367;5.200;4.350;4.917;4.433;5.183;4.367;4.233;4.350;4.217;3.267;4.150;3.383;3.167;3.283;4.200;3.300;3.150;3.317;3.200;3.317;2.150;2.250;2.717;3.267;3.167;3.217;3.317;0.500;3.233;2.283;2.300;2.267;3.200;1.250;2.300;2.417;2.267;2.417;1.450;2.417;2.467;2.400;1.467;2.383;1.450;2.383;2.450;1.383;1.450;2.383;2.517;1.400;2.433;2.400;0.417;2.383;2.367;1.367;1.450;1.350;2.433;1.367;1.417;1.333;0.433;2.367;1.317;1.333;1.317;1.350;0.000;1.317;1.350;1.317;1.233
0.533;0.000;0.517;1.317;0.533;0.433;1.500;0.333;0.517;1.350;0.500;0.367;0.533;2.283;0.450;0.400;0.500;0.400;0.000;1.317;0.433;1.283;1.400;0.000;0.467;1.333;0.433;0.383;0.000;0.317;1.450;0.367;0.450;0.283;0.000;1.300;0.400;1.900;1.417;0.400;1.333;1.333;0.383;1.367;0.000;0.333;0.417;0.367;1.433;0.400;1.317;1.417;1.283;0.383;0.417;1.350;1.417;1.000;1.333;1.433;1.383;0.983;2.417;2.417;1.400;1.417;1.417;0.433;1.450;1.367;1.400;1.417;1.433;0.400;1.450;1.433;0.383;1.433;0.433;1.433;0.367;0.467;0.383;0.450;0.417;0.450;0.367;0.000;0.317;1.367;0.333;0.183;0.350;0.283;0.383;0.233;0.483;0.200;0.433;0.167;0.000;0.183;0.000;0.000;0.367;0.200;0.350;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.150;0.383;0.000;0.283;0.000;0.000;0.150;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.283;0.300;0.000;0.000;0.250;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4840.533;4202.333;5281.517;4947.317;4577.533;4345.433;6037.500;4884.333;4638.517;5054.350;5151.500;4342.367;5472.533;6920.283;4851.450;4812.400;6721.500;4722.400;4519.533;5439.317;5270.433;5896.283;6394.400;3000.350;5655.467;6020.333;7045.433;6434.383;7682.317;4687.317;6470.450;5419.367;5213.450;6032.283;5423.400;8070.300;5659.400;9258.900;7653.417;5137.400;8030.333;7096.333;6780.383;8156.367;5603.400;8183.333;6112.417;6613.367;9586.433;7575.400;7910.317;8467.417;9638.283;8562.383;3788.417;10556.350;8522.417;10647.000;11259.333;16017.433;11552.383;8517.983;16199.417;18788.417;17921.400;18939.417;18948.417;9476.433;4953.450;1409.367;79.400;10.417;7.433;7.400;6.450;7.433;7.383;6.433;6.433;6.433;6.367;5.467;6.383;5.450;5.417;4.450;5.367;5.400;5.317;4.367;4.333;5.183;3.350;3.283;4.383;3.233;3.483;3.200;3.433;5.167;3.483;3.183;3.367;3.200;3.367;3.200;2.350;2.917;3.433;3.183;2.367;2.233;2.350;2.217;2.267;3.150;2.383;2.167;1.283;3.200;2.300;2.150;1.317;2.200;1.317;1.150;2.250;1.717;1.267;2.167;1.217;1.317;0.500;1.233;1.283;1.300;1.267;0.200;1.250;1.300;1.417;1.267;1.417;1.450;1.417;1.467;0.400;1.467;1.383;1.450;1.383;0.450;1.383;1.450;0.383;0.517;1.400;0.433;0.400;1.417;0.383;0.367;1.367;1.450;1.350;0.433;0.367;0.417;1.333;0.433;0.367;0.317;0.333;1.317;0.350;0.367;0.317;0.000;0.317;1.233
2.533;1.333;2.517;2.317;2.533;2.433;2.500;2.333;2.517;2.350;2.500;2.367;2.533;2.283;2.450;2.400;2.500;2.400;2.533;2.317;2.433;2.283;2.400;2.350;2.467;2.333;3.433;2.383;0.000;2.317;2.450;2.367;2.450;2.283;2.400;2.300;2.400;1.900;2.417;2.400;2.333;3.333;2.383;2.367;2.400;3.333;2.417;2.367;2.433;2.400;2.317;2.417;3.283;3.383;2.417;3.350;3.417;2.000;2.333;3.433;2.383;2.983;2.417;2.417;2.400;2.417;2.417;1.433;1.450;1.367;2.400;1.417;2.433;2.400;2.450;2.433;1.383;1.433;1.433;2.433;2.367;1.467;1.383;2.450;2.417;1.450;2.367;1.400;2.317;2.367;2.333;2.183;2.350;2.283;2.383;2.233;1.483;2.200;1.433;1.167;1.483;1.183;1.367;2.200;1.367;1.200;1.350;1.917;1.433;1.183;1.367;1.233;1.350;1.217;1.267;1.150;1.383;1.167;1.283;1.200;1.300;1.150;2.317;1.200;1.317;1.150;1.250;0.717;1.267;0.167;1.217;1.317;1.500;1.233;0.283;1.300;1.267;1.200;0.250;1.300;1.417;1.267;1.417;1.450;0.417;0.467;1.400;0.467;1.383;0.450;0.383;1.450;1.383;0.450;1.383;1.517;0.400;1.433;1.400;0.417;1.383;1.367;0.367;0.450;0.350;0.433;1.367;1.417;0.333;1.433;0.367;1.317;1.333;0.317;1.350;0.367;0.317;1.350;0.317;1.233
4838.533;4205.333;5289.517;4960.317;4587.533;4364.433;6066.500;4920.333;4671.517;5096.350;5197.500;4387.367;5530.533;7010.283;4916.450;4887.400;6828.500;4806.400;4606.533;5563.317;5389.433;6044.283;6570.400;3087.350;5835.467;6229.333;7303.433;6692.383;7997.317;4900.317;6786.450;5702.367;5504.450;6397.283;5776.400;8642.300;6086.400;10027.900;8336.417;5633.400;8865.333;7901.333;7623.383;9272.367;6435.400;9535.333;7232.417;7963.367;11782.433;9556.400;10286.317;11438.417;13625.283;12885.383;6205.417;19630.350;17653.417;20487.000;14990.333;9316.433;1217.383;51.983;8.417;8.417;6.400;6.417;6.417;5.433;6.450;7.367;5.400;4.417;4.433;3.400;5.450;4.433;5.383;4.433;4.433;4.433;3.367;3.467;4.383;4.450;3.417;3.450;4.367;3.400;3.317;3.367;2.333;3.183;2.350;2.283;2.383;2.233;1.483;2.200;1.433;3.167;1.483;2.183;1.367;2.200;1.367;2.200;1.350;1.917;1.433;1.183;1.367;1.233;0.350;1.217;1.267;1.150;1.383;0.167;1.283;2.200;0.300;1.150;0.317;1.200;1.317;0.150;0.250;0.717;0.267;1.167;1.217;1.317;0.500;1.233;1.283;0.300;0.267;1.200;0.250;0.300;0.417;0.267;0.417;0.450;0.417;1.467;0.400;0.467;0.383;0.450;0.383;0.450;0.383;0.450;0.383;0.000;0.400;0.433;0.000;0.417;0.383;0.000;0.367;0.450;0.350;0.433;0.000;0.000;0.333;0.000;0.367;0.000;0.000;0.317;0.000;0.000;0.317;0.350;0.317;0.233
4846.533;4212.333;5306.517;4981.317;4610.533;4390.433;6110.500;4956.333;4719.517;5154.350;5269.500;4452.367;5622.533;7140.283;5020.450;4995.400;6999.500;4935.400;4747.533;5737.317;5580.433;6275.283;6841.400;3223.350;6116.467;6555.333;7725.433;7102.383;8544.317;5260.317;7335.450;6200.367;6031.450;7069.283;6443.400;9735.300;6941.400;11586.900;9791.417;6732.400;10832.333;9901.333;9859.383;12476.367;9105.400;14417.333;12050.417;15355.367;24883.433;16934.400;10449.317;3094.417;273.283;8.383;2.417;6.350;4.417;6.000;5.333;7.433;4.383;2.983;5.417;4.417;3.400;3.417;3.417;2.433;2.450;5.367;2.400;3.417;2.433;3.400;1.450;3.433;1.383;2.433;2.433;2.433;2.367;2.467;1.383;2.450;2.417;1.450;1.367;1.400;1.317;1.367;2.333;2.183;1.350;1.283;1.383;1.233;1.483;1.200;1.433;1.167;1.483;1.183;1.367;0.200;1.367;1.200;1.350;0.917;1.433;1.183;1.367;1.233;1.350;1.217;1.267;1.150;0.383;1.167;0.283;0.200;1.300;0.150;0.317;1.200;0.317;1.150;1.250;0.717;1.267;1.167;0.217;0.317;1.500;1.233;0.283;1.300;0.267;0.200;1.250;1.300;0.417;1.267;0.417;0.450;1.417;0.467;1.400;1.467;0.383;1.450;1.383;0.450;0.383;1.450;0.383;1.517;1.400;0.433;1.400;0.417;0.383;1.367;1.367;1.450;1.350;1.433;1.367;1.417;0.333;1.433;1.367;1.317;1.333;0.317;1.350;2.367;1.317;0.350;0.317;0.233
2.533;2.333;2.517;2.317;1.533;1.433;2.500;2.333;2.517;2.350;2.500;2.367;2.533;2.283;2.450;2.400;1.500;2.400;1.533;2.317;2.433;2.283;2.400;2.350;2.467;2.333;2.433;2.383;0.000;2.317;2.450;1.367;2.450;2.283;2.400;2.300;2.400;1.900;2.417;2.400;2.333;2.333;3.383;2.367;2.400;2.333;2.417;2.367;2.433;1.400;2.317;1.417;1.283;1.383;2.417;1.350;1.417;1.000;1.333;1.433;2.383;1.983;1.417;1.417;1.400;2.417;1.417;1.433;1.450;1.367;1.400;1.417;2.433;1.400;2.450;1.433;2.383;2.433;1.433;1.433;1.367;1.467;2.383;1.450;1.417;1.450;2.367;1.400;2.317;2.367;1.333;1.183;1.350;1.283;1.383;1.233;1.483;2.200;1.433;1.167;0.483;1.183;0.367;1.200;1.367;1.200;1.350;0.917;0.433;1.183;0.367;1.233;0.350;0.217;0.267;1.150;1.383;0.167;1.283;1.200;0.300;1.150;1.317;0.200;0.317;0.150;0.250;0.717;0.267;0.000;0.217;0.317;0.000;0.233;0.283;0.300;0.267;0.200;0.250;0.300;0.417;0.000;0.417;0.450;0.000;0.467;0.000;0.000;0.383;0.000;0.000;0.450;0.383;0.000;0.383;0.000;0.000;0.433;0.000;0.417;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.317;0.000
4856.533;4227.333;5331.517;5011.317;4647.533;4434.433;6180.500;5022.333;4788.517;5243.350;5369.500;4547.367;5758.533;7337.283;5172.450;5168.400;7257.500;5140.400;4959.533;6025.317;5885.433;6650.283;7291.400;3460.350;6609.467;7130.333;8481.433;7873.383;9573.317;5968.317;8445.450;7263.367;7202.450;8647.283;8108.400;12713.300;9493.400;16855.900;15553.417;12260.400;23169.333;19026.333;11154.383;3250.367;95.400;7.333;3.417;4.367;6.433;4.400;4.317;3.417;5.283;4.383;0.417;4.350;3.417;4.000;4.333;4.433;2.383;1.983;3.417;3.417;2.400;1.417;3.417;1.433;2.450;2.367;2.400;2.417;1.433;2.400;1.450;2.433;1.383;1.433;2.433;2.433;1.367;1.467;1.383;1.450;1.417;1.450;1.367;1.400;1.317;1.367;1.333;1.183;1.350;1.283;1.383;1.233;1.483;0.200;0.433;2.167;1.483;1.183;0.367;1.200;0.367;0.200;0.350;0.917;0.433;0.183;0.367;0.233;0.350;0.217;0.267;0.150;0.383;0.167;0.283;1.200;0.300;0.150;0.000;0.200;1.317;0.150;0.250;0.717;0.267;1.167;0.217;0.317;0.000;1.233;0.283;0.300;0.267;0.200;0.250;0.300;0.417;1.267;0.417;0.450;0.417;0.467;0.400;0.467;0.383;0.450;0.383;0.450;0.383;0.450;0.383;0.517;0.400;0.000;0.400;0.000;0.383;0.367;0.367;0.450;0.350;0.433;0.367;0.417;0.333;0.433;0.367;0.317;0.333;0.317;0.350;0.000;0.317;0.350;0.317;0.233
1.533;1.333;2.517;1.317;1.533;1.433;1.500;1.333;1.517;1.350;1.500;1.367;1.533;1.283;1.450;1.400;1.500;0.400;1.533;1.317;1.433;1.283;1.400;1.350;1.467;2.333;2.433;1.383;0.000;2.317;1.450;1.367;1.450;1.283;1.400;1.300;1.400;1.900;1.417;0.400;1.333;1.333;0.383;1.367;1.400;0.333;1.417;0.367;0.433;1.400;0.317;1.417;0.283;0.383;1.417;1.350;1.417;0.000;0.333;0.433;0.383;0.983;1.417;0.417;1.400;1.417;0.417;1.433;1.450;1.367;1.400;0.417;1.433;0.400;1.450;0.433;1.383;1.433;0.433;1.433;1.367;0.467;1.383;1.450;1.417;0.450;0.367;1.400;1.317;0.367;1.333;1.183;0.350;0.283;0.383;0.233;0.483;1.200;0.433;0.167;0.483;0.183;1.367;0.200;0.367;1.200;0.350;0.917;0.433;1.183;0.367;1.233;0.350;0.217;0.267;1.150;0.383;1.167;0.283;0.200;0.300;0.150;0.317;0.200;0.317;1.150;0.250;0.000;0.267;0.167;1.217;1.317;0.000;0.233;0.283;0.300;0.267;0.200;0.250;0.300;0.417;0.267;1.417;0.450;0.417;0.467;1.400;0.467;0.383;0.450;0.383;0.450;0.383;0.450;0.383;0.517;0.400;1.433;0.400;0.417;0.383;0.367;0.367;0.450;0.350;0.433;0.367;0.417;0.333;0.433;0.367;0.317;0.333;0.317;0.350;0.000;0.317;0.350;0.317;0.233
4870.533;4247.333;5368.517;5054.317;4702.533;4491.433;6278.500;5120.333;4899.517;5375.350;5530.500;4704.367;5979.533;7644.283;5420.450;5443.400;7686.500;5482.400;5331.533;6530.317;6440.433;7353.283;8160.400;3933.350;7633.467;8394.333;10229.433;9789.383;12360.317;8077.317;12194.450;11507.367;13254.450;19200.283;14739.400;8941.300;398.400;7.900;5.417;4.400;5.333;4.333;4.383;4.367;3.400;4.333;3.417;3.367;4.433;3.400;3.317;2.417;4.283;3.383;2.417;2.350;2.417;3.000;3.333;4.433;3.383;1.983;2.417;2.417;2.400;2.417;2.417;2.433;2.450;2.367;1.400;2.417;1.433;2.400;1.450;1.433;1.383;1.433;2.433;1.433;1.367;2.467;1.383;1.450;1.417;2.450;2.367;1.400;1.317;2.367;1.333;1.183;1.350;1.283;1.383;1.233;1.483;1.200;1.433;2.167;1.483;2.183;1.367;1.200;1.367;1.200;1.350;0.917;1.433;1.183;1.367;0.233;1.350;2.217;1.267;1.150;1.383;1.167;1.283;1.200;1.300;1.150;1.317;1.200;1.317;0.150;1.250;1.717;1.267;1.167;0.217;0.317;1.500;0.233;1.283;1.300;1.267;1.200;0.250;1.300;1.417;0.267;0.417;0.450;1.417;0.467;0.400;1.467;0.383;1.450;1.383;0.450;1.383;0.450;0.383;1.517;1.400;0.433;1.400;1.417;0.383;0.367;1.367;0.450;1.350;0.433;0.367;0.417;0.333;0.433;0.367;0.317;1.333;0.317;0.350;1.367;0.317;0.350;0.317;1.233
1.533;2.333;2.517;2.317;1.533;2.433;1.500;2.333;2.517;2.350;2.500;1.367;2.533;2.283;2.450;2.400;2.500;2.400;2.533;2.317;1.433;2.283;2.400;1.350;1.467;2.333;2.433;1.383;0.000;2.317;1.450;1.367;2.450;2.283;1.400;1.300;1.400;1.900;2.417;1.400;1.333;1.333;2.383;1.367;2.400;1.333;2.417;2.367;1.433;1.400;2.317;2.417;1.283;2.383;2.417;2.350;2.417;2.000;1.333;1.433;1.383;2.983;1.417;2.417;1.400;1.417;1.417;1.433;1.450;1.367;2.400;1.417;2.433;1.400;2.450;2.433;2.383;2.433;1.433;1.433;2.367;1.467;2.383;1.450;1.417;1.450;1.367;1.400;2.317;1.367;1.333;1.183;2.350;2.283;1.383;2.233;1.483;1.200;1.433;1.167;1.483;1.183;1.367;2.200;1.367;1.200;1.350;1.917;1.433;1.183;1.367;2.233;1.350;1.217;1.267;1.150;1.383;1.167;1.283;1.200;1.300;2.150;1.317;1.200;0.317;2.150;1.250;0.717;1.267;1.167;1.217;2.317;1.500;1.233;1.283;1.300;1.267;1.200;1.250;1.300;1.417;2.267;1.417;1.450;1.417;1.467;1.400;0.467;1.383;0.450;1.383;1.450;1.383;1.450;1.383;0.517;1.400;1.433;1.400;1.417;1.383;1.367;1.367;1.450;1.350;1.433;1.367;1.417;1.333;1.433;1.367;1.317;0.333;1.317;1.350;2.367;1.317;2.350;1.317;1.233
4892.533;4275.333;5420.517;5118.317;4778.533;4580.433;6432.500;5266.333;5066.517;5592.350;5785.500;4950.367;6339.533;8175.283;5853.450;5931.400;8496.500;6149.400;6090.533;7612.317;7710.433;9092.283;10516.400;5344.350;11209.467;13816.333;20954.433;21526.383;12284.317;375.317;3.450;2.367;0.450;1.283;1.400;2.300;1.400;1.900;1.417;0.400;1.333;1.333;0.383;1.367;0.400;1.333;0.000;0.367;1.433;0.400;0.000;0.417;0.283;0.000;0.000;0.350;0.000;0.000;0.333;0.433;0.383;0.000;0.417;0.000;0.400;0.000;0.417;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.533;2.333;2.517;2.317;3.533;2.433;2.500;2.333;2.517;2.350;2.500;2.367;2.533;3.283;3.450;2.400;2.500;3.400;2.533;3.317;2.433;3.283;3.400;3.350;3.467;2.333;2.433;2.383;0.317;3.317;2.450;2.367;2.450;2.283;3.400;2.300;2.400;2.900;2.417;2.400;2.333;2.333;2.383;2.367;2.400;2.333;3.417;1.367;2.433;2.400;2.317;2.417;2.283;2.383;3.417;1.350;2.417;2.000;1.333;2.433;1.383;3.983;2.417;2.417;1.400;2.417;1.417;2.433;2.450;1.367;2.400;2.417;1.433;2.400;1.450;1.433;2.383;2.433;2.433;2.433;2.367;2.467;1.383;1.450;2.417;2.450;2.367;2.400;2.317;2.367;2.333;2.183;2.350;1.283;2.383;2.233;1.483;2.200;2.433;2.167;1.483;2.183;1.367;1.200;1.367;2.200;1.350;2.917;1.433;1.183;1.367;1.233;1.350;1.217;1.267;1.150;1.383;1.167;1.283;1.200;1.300;1.150;2.317;1.200;1.317;1.150;1.250;1.717;1.267;1.167;1.217;1.317;2.500;2.233;1.283;1.300;1.267;1.200;1.250;1.300;0.417;1.267;1.417;1.450;1.417;1.467;1.400;1.467;1.383;1.450;0.383;1.450;0.383;1.450;1.383;1.517;0.400;0.433;0.400;1.417;1.383;1.367;0.367;1.450;0.350;1.433;1.367;1.417;1.333;1.433;1.367;1.317;1.333;0.317;1.350;1.367;1.317;0.350;1.317;1.233
4921.533;4318.333;5494.517;5220.317;4901.533;4729.433;6681.500;5513.333;5352.517;5963.350;6236.500;5408.367;7038.533;9256.283;6793.450;7105.400;10574.500;8073.400;8604.533;12045.317;15076.433;21147.283;8301.400;30.350;2.467;3.333;3.433;2.383;0.317;1.317;1.450;1.367;2.450;2.283;0.400;2.300;1.400;1.900;1.417;1.400;1.333;1.333;1.383;1.367;0.400;1.333;0.417;1.367;1.433;1.400;1.317;0.417;1.283;1.383;0.000;1.350;0.417;1.000;1.333;0.433;1.383;0.000;0.417;1.417;1.400;1.417;1.417;0.433;0.450;1.367;0.400;0.417;1.433;0.400;1.450;1.433;0.383;0.433;0.433;1.433;0.367;0.467;0.383;1.450;0.417;0.450;0.367;0.400;0.317;0.367;0.333;0.183;0.000;1.283;0.383;0.233;0.483;0.200;0.000;0.167;0.483;0.183;0.367;0.200;0.367;0.200;0.350;0.000;0.433;0.183;0.367;0.233;0.350;0.217;0.267;0.150;0.000;0.167;0.283;0.200;0.300;0.150;0.000;0.200;0.317;0.150;0.250;0.717;0.267;0.167;0.217;0.317;0.000;0.233;0.283;0.300;0.000;0.200;0.250;0.300;0.417;0.000;0.000;0.450;0.000;0.467;0.400;0.467;0.383;0.000;0.383;0.000;0.383;0.450;0.383;0.517;0.400;0.433;0.400;0.000;0.000;0.367;0.367;0.000;0.350;0.000;0.367;0.000;0.000;0.000;0.367;0.317;0.333;0.317;0.350;0.367;0.317;0.350;0.317;0.233
0.000;0.000;0.000;0.317;0.533;0.000;0.000;0.333;0.517;0.000;0.000;0.367;0.533;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.283;0.400;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.433;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.150;0.383;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
