4917.250;4224.150;5326.250;5002.100;4605.283;4351.167;6055.267;4897.133;4644.300;5048.150;5144.267;4313.167;5456.267;6865.083;4816.233;4765.167;6622.267;4662.150;4432.283;5362.183;5150.283;5768.167;6253.267;2899.233;5487.250;5836.167;6801.217;6230.167;7328.983;4515.200;6189.250;5138.200;4923.267;5726.183;5051.233;7586.167;5275.267;8585.833;7083.217;4713.250;7313.233;6432.250;6119.250;7319.250;4973.267;7207.233;5321.217;5732.283;8204.200;6391.200;6598.200;6956.233;7834.217;6816.267;2944.283;8050.250;6351.267;7680.983;7864.233;10732.250;7372.250;5089.067;8932.217;9318.267;7698.250;7517.267;8519.233;6578.283;8312.233;11699.200;8273.233;8957.267;9237.250;9039.267;9515.233;11000.250;11090.217;11716.233;11611.217;15533.283;14256.267;13235.267;18873.250;23711.267;19364.267;11973.250;8677.233;2898.267;797.233;117.233;18.217;14.050;11.267;10.067;11.283;11.050;8.317;11.050;8.283;12.050;8.300;8.083;6.267;8.083;7.283;8.083;6.250;7.867;6.300;7.067;6.250;6.100;5.283;5.100;5.217;7.067;6.267;5.100;5.200;6.100;4.250;5.083;3.217;5.133;4.217;3.083;3.217;4.800;3.233;3.117;3.183;4.117;0.350;4.117;3.200;3.133;2.233;2.150;2.233;3.133;3.250;2.117;3.217;2.267;2.250;3.267;2.217;1.300;2.233;2.317;2.233;1.300;2.233;1.300;2.233;2.317;2.233;2.283;1.250;1.300;2.250;2.267;2.250;1.300;2.217;2.267;1.267;0.267;1.233;0.267;1.250;1.283;1.250;1.267;1.283;1.233;1.267;0.283;0.267;1.233
0.250;0.000;1.250;1.100;0.283;0.167;0.267;1.133;0.300;1.150;0.267;1.167;0.267;1.083;0.233;0.167;0.267;0.150;0.283;0.183;0.283;0.167;1.267;0.000;0.250;0.167;1.217;0.167;0.000;0.200;0.250;0.200;1.267;0.183;0.233;1.167;0.267;0.833;1.217;0.250;1.233;1.250;0.250;0.250;1.267;1.233;0.217;0.283;1.200;0.200;0.200;0.233;1.217;1.267;0.000;1.250;1.267;0.983;1.233;1.250;1.250;0.067;1.217;2.267;1.250;0.267;1.233;0.283;1.233;1.200;1.233;0.267;1.250;0.267;1.233;1.250;1.217;1.233;1.217;1.283;1.267;0.267;1.250;1.267;1.267;0.250;1.233;0.267;1.233;1.233;0.217;1.050;0.267;0.067;1.283;0.050;0.317;0.050;0.283;0.050;0.300;0.083;0.267;0.083;0.283;0.083;0.000;0.000;0.300;0.067;0.000;0.100;0.283;0.000;0.000;0.000;0.267;0.000;0.000;0.100;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000
4907.250;4219.150;5319.250;5004.100;4604.283;4352.167;6059.267;4911.133;4652.300;5065.150;5163.267;4331.167;5478.267;6898.083;4846.233;4798.167;6676.267;4704.150;4475.283;5415.183;5201.283;5840.167;6332.267;2938.233;5568.250;5925.167;6916.217;6344.167;7468.983;4607.200;6330.250;5261.200;5046.267;5878.183;5195.233;7816.167;5444.267;8876.833;7329.217;4891.250;7599.233;6704.250;6394.250;7674.250;5223.267;7599.233;5626.217;6081.283;8738.200;6839.200;7082.200;7505.233;8494.217;7429.267;3225.283;8884.250;7052.267;8608.983;8875.233;12245.250;8489.250;5939.067;10568.217;11202.267;9429.250;9409.267;10944.233;8712.283;11415.233;16815.200;12625.233;14819.267;17015.250;18173.267;18384.233;16364.250;9133.217;3326.233;601.217;77.283;12.267;10.267;10.250;11.267;9.267;9.250;10.233;9.267;9.233;9.233;9.217;9.050;7.267;8.067;7.283;7.050;7.317;7.050;6.283;8.050;6.300;7.083;5.267;7.083;6.283;6.083;6.250;5.867;5.300;5.067;5.250;5.100;5.283;5.100;4.217;6.067;4.267;5.100;5.200;6.100;4.250;5.083;4.217;4.133;4.217;4.083;4.217;4.800;4.233;4.117;4.183;4.117;3.350;4.117;3.200;4.133;4.233;4.150;3.233;4.133;3.250;3.117;3.217;3.267;3.250;3.267;3.217;3.300;2.233;2.317;2.233;3.300;3.233;3.300;3.233;2.317;2.233;2.283;2.250;3.300;3.250;2.267;2.250;3.300;3.217;2.267;2.267;3.267;3.233;2.267;2.250;2.283;2.250;2.267;2.283;2.233;2.267;3.283;2.267;3.233
2.250;0.150;1.250;1.100;1.283;1.167;1.267;1.133;1.300;1.150;1.267;0.167;0.267;2.083;0.233;1.167;0.267;0.150;0.283;0.183;1.283;0.167;1.267;0.233;1.250;0.167;1.217;0.167;0.000;0.200;1.250;1.200;0.267;1.183;1.233;1.167;0.267;1.833;1.217;1.250;2.233;1.250;1.250;1.250;0.267;1.233;1.217;0.283;2.200;1.200;0.200;1.233;1.217;1.267;0.283;2.250;1.267;1.983;1.233;2.250;1.250;1.067;1.217;2.267;2.250;1.267;2.233;0.283;2.233;2.200;1.233;1.267;1.250;1.267;1.233;1.250;1.217;1.233;1.217;1.283;1.267;0.267;1.250;0.267;1.267;0.250;0.233;1.267;0.233;1.233;0.217;1.050;1.267;0.067;0.283;0.050;0.317;0.050;0.283;1.050;0.300;0.083;0.267;0.083;0.283;0.083;0.250;0.867;0.300;0.067;0.250;0.100;0.283;0.100;0.217;0.067;0.267;0.100;0.000;0.100;0.250;0.083;0.217;0.133;0.217;0.083;0.217;0.000;0.000;0.117;0.000;0.117;0.000;0.117;0.200;0.000;0.000;0.000;0.000;0.133;0.250;0.117;0.217;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.233;0.283;0.250;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.250;0.283;0.250;0.000;0.283;0.000;0.000;0.000;0.000;0.233
4908.250;4222.150;5325.250;5016.100;4612.283;4368.167;6082.267;4929.133;4673.300;5093.150;5195.267;4362.167;5522.267;6970.083;4893.233;4851.167;6755.267;4768.150;4537.283;5503.183;5286.283;5949.167;6457.267;2999.233;5692.250;6074.167;7096.217;6523.167;7690.983;4755.200;6541.250;5449.200;5237.267;6120.183;5415.233;8182.167;5708.267;9350.833;7745.217;5187.250;8087.233;7169.250;6860.250;8282.250;5662.267;8295.233;6173.217;6724.283;9732.200;7685.200;8031.200;8606.233;9852.217;8739.267;3848.283;10814.250;8763.267;10987.983;11662.233;16703.250;12138.250;9029.067;17494.217;20793.267;19263.250;18061.267;15110.233;5798.283;2041.233;363.200;20.233;9.267;8.250;8.267;8.233;8.250;7.217;8.233;7.217;8.283;7.267;6.267;7.250;7.267;6.267;5.250;7.233;5.267;7.233;6.233;6.217;6.050;5.267;5.067;5.283;5.050;4.317;5.050;4.283;5.050;4.300;4.083;4.267;4.083;4.283;4.083;3.250;3.867;4.300;4.067;4.250;4.100;3.283;3.100;3.217;4.067;3.267;3.100;3.200;3.100;3.250;3.083;2.217;2.133;2.217;2.083;2.217;1.800;3.233;2.117;3.183;3.117;2.350;2.117;2.200;2.133;2.233;2.150;2.233;2.133;2.250;2.117;2.217;2.267;2.250;2.267;2.217;2.300;2.233;2.317;1.233;2.300;2.233;1.300;2.233;2.317;1.233;1.283;1.250;1.300;2.250;1.267;1.250;1.300;2.217;1.267;2.267;1.267;2.233;1.267;1.250;1.283;1.250;1.267;1.283;1.233;1.267;1.283;1.267;0.233
0.250;0.150;1.250;1.100;0.283;1.167;1.267;1.133;1.300;0.150;0.267;1.167;0.267;1.083;0.233;0.167;0.267;0.150;0.283;0.183;0.283;1.167;1.267;0.233;0.250;1.167;0.217;0.167;0.000;0.200;0.250;0.200;0.267;0.183;1.233;0.167;0.267;0.833;0.217;0.250;1.233;1.250;1.250;1.250;0.267;1.233;1.217;1.283;1.200;0.200;0.200;1.233;1.217;0.267;0.000;1.250;0.267;0.983;1.233;1.250;0.250;0.067;1.217;1.267;0.250;0.267;1.233;0.283;0.233;0.200;0.233;0.267;1.250;0.267;0.233;0.250;1.217;0.233;0.217;0.283;1.267;0.267;0.250;0.267;1.267;0.250;0.233;0.267;0.233;1.233;0.217;0.050;0.267;0.067;1.283;0.050;0.317;0.050;0.283;0.050;0.000;1.083;0.000;0.083;0.283;0.083;0.250;0.867;0.000;0.067;0.000;0.000;0.000;0.000;0.217;0.067;0.267;0.000;0.200;0.100;0.000;0.083;0.000;0.133;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.133;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.267;0.233
4908.250;4227.150;5331.250;5028.100;4626.283;4384.167;6109.267;4959.133;4701.300;5134.150;5239.267;4408.167;5585.267;7056.083;4962.233;4927.167;6864.267;4856.150;4629.283;5625.183;5414.283;6104.167;6637.267;3090.233;5875.250;6283.167;7360.217;6788.167;8021.983;4975.200;6867.250;5745.200;5539.267;6501.183;5783.233;8778.167;6155.267;10149.833;8459.217;5707.250;8973.233;8023.250;7750.250;9466.250;6555.267;9746.233;7379.217;8201.283;12141.200;9873.200;10676.200;11946.233;14435.217;13801.267;6758.283;21712.250;17865.267;17374.983;9556.233;3705.250;257.250;12.067;9.217;9.267;8.250;8.267;7.233;6.283;7.233;8.200;7.233;7.267;6.250;6.267;6.233;6.250;5.217;6.233;6.217;6.283;5.267;5.267;5.250;6.267;5.267;5.250;6.233;4.267;5.233;4.233;5.217;5.050;4.267;4.067;4.283;4.050;4.317;4.050;4.283;5.050;4.300;3.083;3.267;4.083;3.283;3.083;3.250;2.867;3.300;3.067;3.250;3.100;3.283;3.100;2.217;2.067;3.267;2.100;2.200;3.100;2.250;2.083;2.217;2.133;3.217;2.083;3.217;2.800;2.233;2.117;2.183;2.117;0.350;2.117;2.200;2.133;2.233;1.150;2.233;2.133;1.250;2.117;2.217;2.267;1.250;2.267;1.217;1.300;1.233;1.317;2.233;1.300;1.233;2.300;1.233;1.317;2.233;1.283;1.250;1.300;1.250;2.267;1.250;2.300;1.217;2.267;1.267;1.267;1.233;1.267;1.250;1.283;1.250;1.267;1.283;1.233;2.267;2.283;1.267;2.233
0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4910.250;4232.150;5346.250;5044.100;4646.283;4409.167;6150.267;5000.133;4749.300;5192.150;5311.267;4475.167;5674.267;7186.083;5066.233;5038.167;7039.267;4989.150;4772.283;5806.183;5603.283;6339.167;6914.267;3228.233;6162.250;6623.167;7792.217;7218.167;8589.983;5348.200;7434.250;6260.200;6087.267;7204.183;6476.233;9939.167;7063.267;11818.833;10024.217;6896.250;11117.233;10218.250;10233.250;13079.250;9598.267;15459.233;13249.217;17017.283;24237.200;13159.200;5314.200;775.233;35.217;6.267;2.283;7.250;5.267;6.983;6.233;8.250;5.250;4.067;6.217;5.267;4.250;3.267;4.233;3.283;3.233;5.200;3.233;3.267;3.250;3.267;3.233;3.250;3.217;3.233;2.217;3.283;3.267;1.267;3.250;2.267;2.267;1.250;3.233;2.267;3.233;3.233;2.217;3.050;2.267;2.067;2.283;3.050;1.317;1.050;1.283;2.050;1.300;2.083;1.267;1.083;1.283;2.083;1.250;2.867;1.300;1.067;1.250;1.100;0.283;0.100;1.217;2.067;0.267;1.100;0.200;1.100;0.250;1.083;0.217;0.133;0.217;0.083;0.000;0.800;0.233;0.117;0.183;1.117;0.000;1.117;0.200;0.133;0.000;0.150;0.000;0.133;0.250;0.117;0.000;0.000;0.250;0.267;0.217;0.000;0.233;0.317;0.000;0.000;0.233;0.000;0.233;0.000;0.000;0.283;0.250;0.000;0.250;0.000;0.250;0.000;0.217;0.000;0.000;0.000;0.233;0.000;0.250;0.000;0.250;0.267;0.283;0.000;0.000;0.000;0.000;0.000
3252.250;2806.150;3552.250;3353.100;3095.283;2944.167;4118.267;3352.133;3188.300;3495.150;3581.267;3025.167;3846.267;4895.083;3454.233;3450.167;4837.267;3439.150;3301.283;4037.183;3918.283;4456.167;4890.267;2293.233;4419.250;4787.167;5690.217;5324.167;6407.983;4047.200;5721.250;4907.200;4873.267;5931.183;5509.233;8818.167;6612.267;11930.833;11312.217;9240.250;15561.233;9956.250;3522.250;383.250;0.267;0.233;0.217;0.283;0.200;0.200;0.000;0.000;0.217;0.000;0.000;0.250;0.000;0.983;0.000;0.250;0.000;0.067;0.217;0.267;0.000;0.267;0.233;0.000;0.233;0.200;0.233;0.000;0.250;0.267;0.233;0.250;0.217;0.233;0.217;0.283;0.000;0.267;0.000;0.267;0.267;0.250;0.233;0.267;0.233;0.233;0.217;0.050;0.267;0.067;0.000;0.050;0.317;0.050;0.283;0.050;0.300;0.083;0.267;0.083;0.283;0.083;0.000;0.000;0.000;0.067;0.000;0.100;0.283;0.100;0.000;0.000;0.267;0.000;0.200;0.100;0.250;0.000;0.000;0.133;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.233;0.000;0.233;0.133;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.233;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233
1676.250;1447.150;1829.250;1727.100;1595.283;1517.167;2115.267;1722.133;1642.300;1796.150;1842.267;1557.167;1980.267;2510.083;1777.233;1775.167;2483.267;1770.150;1699.283;2077.183;2014.283;2291.167;2512.267;1186.233;2273.250;2458.167;2918.217;2733.167;3287.983;2080.200;2936.250;2519.200;2506.267;3047.183;2831.233;4520.167;3395.267;6116.833;5800.217;4742.250;7981.233;5108.250;1812.250;202.250;9.267;6.233;5.217;5.283;6.200;5.200;5.200;5.233;4.217;5.267;3.283;5.250;4.267;3.983;5.233;5.250;5.250;3.067;4.217;4.267;4.250;3.267;4.233;3.283;3.233;4.200;3.233;3.267;3.250;3.267;3.233;3.250;3.217;3.233;2.217;3.283;3.267;2.267;3.250;2.267;3.267;2.250;3.233;2.267;2.233;2.233;3.217;3.050;2.267;2.067;3.283;1.050;2.317;2.050;1.283;2.050;1.300;1.083;1.267;2.083;1.283;1.083;2.250;0.867;2.300;2.067;1.250;1.100;1.283;1.100;1.217;2.067;1.267;1.100;1.200;1.100;0.250;1.083;1.217;1.133;2.217;1.083;1.217;0.800;1.233;1.117;1.183;1.117;0.350;1.117;1.200;1.133;0.233;1.150;0.233;1.133;1.250;1.117;1.217;1.267;1.250;1.267;1.217;0.300;1.233;0.317;0.233;0.300;1.233;0.300;0.233;1.317;1.233;0.283;0.250;0.300;1.250;1.267;1.250;1.300;1.217;1.267;0.267;1.267;1.233;0.267;1.250;1.283;1.250;0.267;0.283;0.000;1.267;1.283;0.267;0.233
4939.250;4272.150;5412.250;5124.100;4740.283;4519.167;6337.267;5175.133;4938.300;5431.150;5586.267;4739.167;6054.267;7725.083;5488.233;5509.167;7770.267;5569.150;5391.283;6653.183;6523.283;7503.167;8348.267;3985.233;7817.250;8654.167;10571.217;10234.167;12878.983;8602.200;13170.250;12776.200;15526.267;18598.183;9438.233;2271.167;25.267;6.833;5.217;3.250;5.233;3.250;4.250;4.250;3.267;4.233;3.217;3.283;4.200;3.200;3.200;3.233;3.217;2.267;2.283;3.250;2.267;2.983;2.233;3.250;2.250;2.067;2.217;2.267;1.250;2.267;1.233;1.283;2.233;2.200;2.233;2.267;2.250;1.267;2.233;2.250;2.217;1.233;2.217;2.283;1.267;2.267;2.250;2.267;1.267;1.250;1.233;1.267;2.233;2.233;1.217;1.050;1.267;1.067;1.283;1.050;1.317;1.050;2.283;1.050;2.300;2.083;2.267;1.083;1.283;2.083;1.250;1.867;1.300;1.067;2.250;1.100;1.283;1.100;1.217;1.067;1.267;2.100;1.200;1.100;2.250;2.083;1.217;1.133;0.217;2.083;1.217;1.800;1.233;2.117;1.183;1.117;2.350;1.117;1.200;1.133;1.233;1.150;1.233;1.133;1.250;1.117;1.217;1.267;1.250;0.267;1.217;1.300;1.233;1.317;1.233;1.300;1.233;1.300;1.233;1.317;1.233;1.283;1.250;1.300;0.250;1.267;1.250;0.300;0.217;1.267;1.267;1.267;0.233;2.267;1.250;1.283;0.250;1.267;1.283;2.233;1.267;1.283;1.267;1.233
1.250;2.150;2.250;1.100;1.283;1.167;2.267;1.133;2.300;1.150;1.267;2.167;2.267;2.083;1.233;1.167;2.267;2.150;1.283;1.183;1.283;1.167;1.267;1.233;1.250;2.167;2.217;2.167;0.000;1.200;2.250;2.200;1.267;1.183;2.233;1.167;1.267;0.833;1.217;1.250;1.233;2.250;1.250;1.250;1.267;1.233;1.217;1.283;1.200;1.200;1.200;0.233;1.217;1.267;0.283;1.250;1.267;0.983;2.233;1.250;1.250;2.067;1.217;1.267;1.250;1.267;1.233;1.283;1.233;1.200;1.233;1.267;1.250;1.267;1.233;1.250;1.217;2.233;1.217;1.283;1.267;1.267;1.250;1.267;1.267;1.250;1.233;1.267;1.233;1.233;1.217;1.050;1.267;1.067;1.283;1.050;0.317;1.050;0.283;1.050;0.300;0.083;0.267;1.083;1.283;0.083;0.250;0.867;0.300;0.067;0.250;0.100;0.283;0.100;0.217;0.067;0.267;0.000;0.200;0.100;0.000;0.083;0.217;0.133;0.217;0.000;0.000;0.000;0.233;0.000;0.183;0.117;0.000;0.117;0.000;0.133;0.233;0.150;0.233;0.000;0.250;0.117;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.300;0.233;0.000;0.000;0.283;0.250;0.000;0.250;0.000;0.000;0.300;0.217;0.000;0.267;0.000;0.233;0.000;0.000;0.000;0.250;0.267;0.283;0.000;0.000;0.000;0.267;0.233
4974.250;4310.150;5478.250;5207.100;4837.283;4627.167;6510.267;5345.133;5135.300;5673.150;5869.267;5016.167;6456.267;8315.083;5968.233;6069.167;8681.267;6327.150;6249.283;7906.183;7990.283;9542.167;11146.267;5693.233;12320.250;16134.167;24310.217;15235.167;2667.983;13.200;4.250;4.200;4.267;4.183;3.233;4.167;4.267;3.833;4.217;3.250;3.233;3.250;3.250;3.250;3.267;3.233;3.217;3.283;3.200;2.200;2.200;3.233;3.217;3.267;3.283;2.250;2.267;1.983;2.233;2.250;2.250;2.067;2.217;2.267;3.250;2.267;2.233;2.283;2.233;2.200;2.233;1.267;2.250;2.267;2.233;1.250;2.217;2.233;2.217;2.283;2.267;1.267;2.250;2.267;2.267;2.250;2.233;2.267;2.233;1.233;2.217;2.050;2.267;1.067;1.283;2.050;2.317;2.050;1.283;2.050;1.300;2.083;1.267;1.083;1.283;1.083;1.250;0.867;1.300;1.067;1.250;2.100;2.283;1.100;2.217;1.067;1.267;2.100;1.200;2.100;2.250;1.083;1.217;1.133;1.217;1.083;1.217;1.800;1.233;1.117;1.183;1.117;1.350;1.117;2.200;1.133;1.233;1.150;1.233;2.133;1.250;1.117;1.217;1.267;1.250;1.267;1.217;1.300;1.233;1.317;1.233;1.300;1.233;0.300;1.233;1.317;1.233;0.283;1.250;1.300;1.250;1.267;1.250;1.300;1.217;1.267;0.267;1.267;1.233;1.267;1.250;1.283;1.250;0.267;1.283;1.233;1.267;1.283;0.267;0.233
1.250;1.150;1.250;0.100;0.283;0.167;0.267;1.133;1.300;1.150;1.267;0.167;0.267;1.083;0.233;1.167;1.267;1.150;0.283;0.183;0.283;1.167;0.267;0.233;0.250;0.167;0.217;0.167;0.000;0.200;0.250;0.200;0.267;0.183;0.233;0.167;0.000;0.833;0.000;0.250;0.233;0.250;0.000;0.250;0.267;0.233;0.217;0.000;0.000;0.200;0.200;0.000;0.000;0.000;0.000;0.250;0.267;0.000;0.233;0.250;0.000;0.067;0.217;0.267;0.000;0.267;0.233;0.283;0.233;0.000;0.000;0.267;0.250;0.000;0.233;0.250;0.217;0.000;0.000;0.000;0.267;0.267;0.000;0.000;0.267;0.000;0.233;0.000;0.233;0.233;0.217;0.000;0.267;0.067;0.283;0.000;0.317;0.000;0.283;0.050;0.300;0.083;0.267;0.083;0.283;0.083;0.250;0.000;0.300;0.067;0.250;0.000;0.000;0.100;0.000;0.067;0.267;0.000;0.000;0.000;0.000;0.000;0.217;0.133;0.217;0.083;0.217;0.000;0.000;0.117;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.233;0.000;0.000;0.000;0.233;0.300;0.000;0.000;0.233;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.250;0.000;0.000;0.267;0.000;0.233;0.267;0.283;0.267;0.233
5012.250;4367.150;5576.250;5321.100;4978.283;4795.167;6795.267;5621.133;5453.300;6093.150;6387.267;5539.167;7266.267;9578.083;7075.233;7453.167;11180.267;8708.150;9482.283;14148.183;19110.283;13037.167;598.267;0.233;2.250;2.167;2.217;2.167;0.983;0.200;1.250;0.200;0.267;1.183;0.233;1.167;1.267;1.833;1.217;0.250;1.233;0.250;0.250;0.250;0.267;0.233;0.000;0.283;1.200;0.200;0.200;1.233;0.217;0.267;0.000;0.250;0.267;0.983;0.000;0.250;0.250;0.000;0.217;0.267;0.250;0.000;0.233;0.000;0.000;0.200;0.233;0.267;0.000;0.267;0.000;0.250;0.217;0.233;0.217;0.283;0.267;0.000;0.250;0.267;0.000;0.250;0.233;0.267;0.233;0.233;0.000;0.050;0.000;0.000;0.283;0.050;0.000;0.050;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.100;0.000;0.000;0.217;0.000;0.000;0.000;0.200;0.100;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233
1.250;1.150;1.250;2.100;0.283;1.167;1.267;1.133;0.300;1.150;0.267;1.167;1.267;1.083;1.233;1.167;1.267;0.150;0.283;1.183;1.283;1.167;1.267;1.233;0.250;1.167;1.217;0.167;0.000;1.200;0.250;1.200;0.267;0.183;1.233;0.167;0.267;0.000;1.217;0.250;0.233;0.250;1.250;1.250;0.267;1.233;1.217;0.283;0.200;0.200;0.200;0.233;1.217;0.267;0.000;0.250;0.267;0.000;1.233;1.250;0.250;1.067;0.217;0.267;0.250;0.267;0.233;0.283;0.233;1.200;0.233;0.267;0.250;0.267;1.233;0.250;0.217;0.233;0.217;0.283;0.267;1.267;0.250;0.267;1.267;0.250;0.233;0.267;0.233;0.233;1.217;0.050;0.267;1.067;0.283;0.050;0.317;0.050;1.283;0.050;0.300;0.083;0.267;0.083;0.283;0.083;0.250;0.867;0.300;0.067;0.250;0.100;0.283;0.100;0.000;0.067;0.267;0.100;0.200;0.100;0.250;0.083;0.000;0.133;0.217;0.083;0.217;0.800;0.233;0.117;0.000;0.117;0.000;0.117;0.200;0.133;0.233;0.150;0.233;0.133;0.250;0.117;0.000;0.000;0.250;0.267;0.000;0.300;0.000;0.317;0.233;0.300;0.233;0.000;0.233;0.317;0.000;0.000;0.250;0.300;0.250;0.267;0.250;0.300;0.217;0.267;0.000;0.267;0.233;0.000;0.000;0.283;0.250;0.267;0.283;0.000;0.000;0.000;0.267;0.000
2.250;2.150;3.250;1.100;3.283;2.167;2.267;2.133;3.300;2.150;3.267;2.167;2.267;1.083;2.233;2.167;2.267;3.150;2.283;2.183;2.283;2.167;1.267;3.233;2.250;2.167;1.217;2.167;0.000;2.200;2.250;2.200;3.267;2.183;2.233;2.167;2.267;1.833;1.217;2.250;2.233;2.250;2.250;1.250;2.267;1.233;2.217;2.283;2.200;2.200;2.200;1.233;1.217;2.267;4.283;2.250;2.267;1.983;1.233;1.250;2.250;2.067;2.217;2.267;2.250;3.267;2.233;3.283;2.233;1.200;2.233;1.267;2.250;2.267;2.233;2.250;2.217;2.233;2.217;2.283;2.267;2.267;2.250;1.267;1.267;2.250;2.233;2.267;2.233;2.233;1.217;2.050;3.267;2.067;1.283;2.050;2.317;2.050;1.283;1.050;2.300;2.083;2.267;2.083;1.283;2.083;2.250;0.867;2.300;2.067;1.250;2.100;2.283;3.100;2.217;2.067;2.267;2.100;1.200;1.100;2.250;1.083;2.217;2.133;2.217;2.083;2.217;1.800;2.233;2.117;2.183;1.117;3.350;1.117;1.200;2.133;2.233;2.150;1.233;2.133;2.250;2.117;2.217;2.267;2.250;2.267;2.217;2.300;2.233;2.317;1.233;2.300;1.233;2.300;1.233;1.317;2.233;2.283;2.250;2.300;2.250;1.267;2.250;1.300;2.217;1.267;2.267;2.267;2.233;2.267;2.250;1.283;2.250;1.267;1.283;3.233;2.267;2.283;1.267;2.233
