2.261;4.098;5.935;7.772;9.609;11.446;13.283;15.120;16.957;18.793;20.630;22.467;24.304;26.141;27.978;29.815;31.652;33.489;35.326;37.162;38.999;40.836;42.673;44.510;46.347;48.184;50.021;51.858;53.695;55.531;57.368;59.205;61.042;62.879;64.716;66.553;68.390;70.227;72.064;73.900;75.737;77.574;79.411;81.248;83.085;84.922;86.759;88.596;90.433;92.269;94.106;95.943;97.780;99.617;101.454;103.291;105.128;106.965;108.802;110.638;112.475;114.312;116.149;117.986;119.823;121.660;123.497;125.334;127.171;129.007;130.844;132.681;134.518;136.355;138.192;140.029;141.866;143.703;145.540;147.376;149.213;151.050;152.887;154.724;156.561;158.398;160.235;162.072;163.909;165.745;167.582;169.419;171.256;173.093;174.930;176.767;178.604;180.441;182.278;184.114;185.951;187.788;189.625;191.462;193.299;195.136;196.973;198.810;200.647;202.483;204.320;206.157;207.994;209.831;211.668;213.505;215.342;217.179;219.016;220.852;222.689;224.526;226.363;228.200;230.037;231.874;233.711;235.548;237.385;239.221;241.058;242.895;244.732;246.569;248.406;250.243;252.080;253.917;255.754;257.590;259.427;261.264;263.101;264.938;266.775;268.612;270.449;272.286;274.123;275.959;277.796;279.633;281.470;283.307;285.144;286.981;288.818;290.655;292.492;294.328;296.165;298.002;299.839;301.676;303.513;305.350;307.187;309.024;310.861;312.697;314.534;316.371;318.208;320.045;321.882;323.719;325.556;327.393;329.230;331.066
4949.500;4248.367;5355.517;5032.317;4621.567;4367.433;6072.517;4910.333;4650.550;5050.383;5143.550;4302.383;5439.567;6830.300;4793.483;4733.400;6571.533;4621.400;4385.567;5294.367;5078.517;5681.350;6151.500;2843.467;5379.517;5703.367;6637.467;6069.400;7056.750;4383.383;5990.500;4962.417;4748.517;5505.350;4848.467;7248.350;5035.500;8154.050;6714.467;4456.433;6892.450;6036.417;5728.467;6822.450;4626.483;6673.400;4911.433;5265.433;7502.433;5819.450;5979.400;6262.467;7022.367;6076.483;2621.600;7086.433;5564.483;6672.133;6778.417;9174.483;6251.450;4281.517;7428.467;7668.483;6269.467;6048.500;6761.483;5152.500;6411.500;8860.417;6151.450;6521.483;6569.483;6256.467;6393.500;7143.467;6924.433;6979.450;6546.433;8190.500;6917.467;5782.500;7341.450;8644.500;7575.467;6197.483;7835.417;6806.467;8086.400;8211.450;7589.383;9391.250;6721.417;7474.300;8375.433;8394.250;6951.517;9018.233;7370.450;12026.233;8041.517;8914.250;7278.417;10139.250;9965.417;10764.250;9699.400;11598.083;10874.483;12684.233;11967.417;12844.300;14322.400;11993.283;15837.333;23068.217;20789.433;12268.250;11095.333;8617.267;2604.383;961.217;161.367;40.283;17.367;10.217;11.300;12.817;10.333;9.233;10.267;11.333;3.667;13.267;8.317;8.333;7.350;6.283;7.300;9.300;8.417;7.300;8.383;6.433;6.400;6.450;6.367;5.450;6.367;5.450;5.383;4.433;5.350;4.417;5.367;5.483;4.383;4.417;3.400;3.450;4.400;3.400;4.383;4.450;4.367;3.450;3.400;3.467;3.367;1.450;3.383;3.383;2.367;4.350;2.400;0.000;2.367;2.417;2.350;3.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.400;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.417;1.483;0.450;0.000;0.467;1.483;0.467;0.000;0.000;0.000;0.500;0.417;0.450;0.000;0.483;0.000;0.500;1.467;1.433;0.450;0.433;1.500;1.467;0.000;0.450;0.500;0.467;0.000;0.417;0.000;1.400;0.450;1.383;1.250;1.417;0.300;0.433;0.250;0.517;0.233;0.450;1.233;0.517;1.250;0.000;1.250;0.417;1.250;0.400;1.083;0.483;0.233;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4946.500;4237.367;5346.517;5026.317;4618.567;4361.433;6067.517;4906.333;4647.550;5049.383;5142.550;4304.383;5445.567;6839.300;4797.483;4738.400;6581.533;4629.400;4396.567;5312.367;5095.517;5700.350;6170.500;2857.467;5405.517;5736.367;6676.467;6104.400;7101.750;4413.383;6041.500;4999.417;4789.517;5560.350;4892.467;7325.350;5093.500;8250.050;6799.467;4514.433;6986.450;6127.417;5815.467;6935.450;4704.483;6794.400;4999.433;5370.433;7659.433;5945.450;6114.400;6416.467;7198.367;6231.483;2690.600;7287.433;5721.483;6876.133;7000.417;9484.483;6477.450;4437.517;7716.467;7981.483;6537.467;6316.500;7075.483;5402.500;6733.500;9335.417;6494.450;6901.483;6973.483;6662.467;6826.500;7657.467;7447.433;7535.450;7093.433;8914.500;7564.467;6348.500;8103.450;9602.500;8462.467;6968.483;8874.417;7769.467;9311.400;9551.450;8933.383;11181.250;8115.417;9170.300;10467.433;10711.250;9097.517;12138.233;10279.450;17459.233;12307.517;14552.250;12864.417;19259.250;19341.417;19273.250;13706.400;10566.083;4873.483;2044.233;469.417;90.300;22.400;13.283;13.333;15.217;14.433;12.250;12.333;15.267;11.383;12.217;9.367;10.283;10.367;9.217;9.300;9.817;9.333;8.233;9.267;10.333;4.667;11.267;8.317;8.333;7.350;7.283;6.300;8.300;6.417;6.300;6.383;6.433;5.400;7.450;6.367;5.450;6.367;5.450;6.383;6.433;6.350;5.417;5.367;4.483;5.383;5.417;4.400;4.450;5.400;4.400;5.383;4.450;5.367;4.450;4.400;3.467;5.367;4.450;4.383;3.383;4.367;5.350;4.400;4.517;4.367;3.417;3.350;4.250
4906.500;4206.367;5312.517;4992.317;4584.567;4329.433;6038.517;4877.333;4617.550;5023.383;5112.550;4281.383;5422.567;6826.300;4778.483;4721.400;6577.533;4619.400;4383.567;5307.367;5089.517;5704.350;6181.500;2838.467;5413.517;5752.367;6705.467;6135.400;7149.750;4426.383;6076.500;5034.417;4815.517;5603.350;4927.467;7409.350;5139.500;8371.050;6887.467;4567.433;7096.450;6226.417;5913.467;7071.450;4782.483;6941.400;5100.433;5491.433;7853.433;6097.450;6277.400;6602.467;7425.367;6435.483;2743.600;7555.433;5937.483;7160.133;7298.417;9932.483;6779.450;4645.517;8136.467;8439.483;6923.467;6711.500;7556.483;5774.500;7243.500;10102.417;7046.450;7531.483;7647.483;7349.467;7583.500;8570.467;8395.433;8570.450;8144.433;10351.500;8882.467;7545.500;9792.450;11805.500;10608.467;8932.483;11694.417;10566.467;13188.400;14189.450;14131.383;19155.250;15171.417;18025.300;19590.433;16187.250;8818.517;5660.233;1556.450;563.233;39.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
22.500;22.367;20.517;18.317;21.567;21.433;18.517;19.333;22.550;19.383;21.550;21.383;20.567;16.300;22.483;20.400;17.533;21.400;24.567;19.367;20.517;19.350;19.500;29.467;20.517;18.367;18.467;18.400;0.000;22.383;20.500;20.417;23.517;20.350;23.467;17.350;22.500;16.050;19.467;22.433;19.450;19.417;22.467;17.450;24.483;17.400;24.433;19.433;18.433;19.450;21.400;19.467;19.367;21.483;38.600;19.433;23.483;21.133;21.417;17.483;21.450;27.517;19.467;20.483;21.467;23.500;21.483;24.500;22.500;18.417;23.450;22.483;22.483;23.467;23.500;21.467;21.433;21.450;22.433;20.500;22.467;24.500;22.450;19.500;21.467;23.483;22.417;23.467;22.400;21.450;20.383;19.250;23.417;21.300;19.433;21.250;21.517;19.233;21.450;16.233;20.517;17.250;9.417;12.250;10.417;11.250;8.400;11.083;9.483;9.233;8.417;7.300;8.400;5.283;6.333;9.217;7.433;5.250;7.333;9.267;5.383;6.217;5.367;5.283;5.367;4.217;4.300;4.817;4.333;4.233;4.267;4.333;0.000;6.267;3.317;4.333;3.350;3.283;2.300;4.300;3.417;3.300;4.383;2.433;2.400;3.450;3.367;2.450;2.367;2.450;2.383;1.433;2.350;1.417;2.367;1.483;1.383;1.417;1.400;1.450;2.400;1.400;1.383;1.450;1.367;2.450;1.400;1.467;1.367;0.450;1.383;1.383;1.367;1.350;0.400;0.000;1.367;1.417;1.350;2.250
4925.500;4229.367;5333.517;5012.317;4610.567;4361.433;6064.517;4910.333;4650.550;5055.383;5152.550;4319.383;5462.567;6878.300;4819.483;4772.400;6633.533;4670.400;4440.567;5369.367;5152.517;5778.350;6263.500;2901.467;5495.517;5839.367;6811.467;6240.400;7273.750;4514.383;6195.500;5145.417;4931.517;5728.350;5060.467;7595.350;5283.500;8596.050;7087.467;4716.433;7322.450;6434.417;6123.467;7328.450;4976.483;7217.400;5326.433;5736.433;8212.433;6399.450;6604.400;6965.467;7841.367;6820.483;2945.600;8058.433;6357.483;7689.133;7870.417;10746.483;7377.450;5089.517;8941.467;9323.483;7705.467;7520.500;8523.483;6584.500;8320.500;11708.417;8277.450;8963.483;9243.483;9049.467;9519.500;11007.467;11099.433;11718.450;11614.433;15535.500;14258.467;13234.500;18877.450;23731.500;19407.467;12024.483;8735.417;2929.467;806.400;117.450;17.383;13.250;10.417;11.300;10.433;9.250;9.517;9.233;8.450;11.233;8.517;8.250;7.417;9.250;8.417;8.250;7.400;8.083;6.483;7.233;6.417;7.300;6.400;5.283;6.333;7.217;6.433;5.250;5.333;6.267;5.383;6.217;3.367;5.283;5.367;3.217;4.300;4.817;4.333;3.233;4.267;5.333;1.667;5.267;3.317;3.333;3.350;2.283;3.300;4.300;3.417;3.300;3.383;2.433;2.400;3.450;2.367;2.450;3.367;2.450;2.383;2.433;3.350;1.417;3.367;2.483;2.383;2.417;2.400;1.450;2.400;2.400;2.383;2.450;2.367;1.450;1.400;1.467;2.367;1.450;2.383;1.383;1.367;2.350;1.400;0.000;1.367;0.417;1.350;1.250
0.000;0.000;0.000;0.000;0.567;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.533;0.000;0.000;0.367;0.517;0.000;0.500;0.000;0.000;0.367;0.467;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.467;0.350;0.000;0.050;0.467;0.433;0.450;0.417;0.467;0.450;0.483;0.400;0.000;0.433;0.433;0.450;0.000;0.000;0.367;0.483;0.000;0.433;0.483;0.133;0.417;1.483;0.450;0.000;0.467;0.483;0.467;0.500;0.483;0.000;0.500;0.417;0.450;0.483;0.483;0.000;0.500;0.467;0.433;0.450;0.433;0.500;0.467;0.000;0.450;0.500;0.467;0.483;0.417;0.467;0.400;0.450;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4914.500;4227.367;5328.517;5010.317;4610.567;4361.433;6070.517;4913.333;4655.550;5073.383;5167.550;4335.383;5484.567;6913.300;4851.483;4801.400;6679.533;4708.400;4480.567;5417.367;5206.517;5850.350;6340.500;2938.467;5571.517;5932.367;6925.467;6348.400;7412.750;4610.383;6334.500;5263.417;5052.517;5884.350;5204.467;7820.350;5448.500;8889.050;7338.467;4891.433;7610.450;6712.417;6396.467;7673.450;5226.483;7606.400;5630.433;6083.433;8745.433;6843.450;7092.400;7508.467;8499.367;7437.483;3225.600;8892.433;7060.483;8620.133;8884.417;12255.483;8497.450;5941.517;10581.467;11210.483;9439.467;9416.500;10955.483;8715.500;11423.500;16821.417;12625.450;14818.483;17011.483;18182.467;18417.500;16436.467;9202.433;3365.450;612.433;79.500;13.467;11.500;11.450;12.500;11.467;9.483;11.417;9.467;10.400;10.450;9.383;10.250;8.417;8.300;9.433;8.250;7.517;8.233;7.450;9.233;6.517;7.250;5.417;6.250;7.417;6.250;6.400;7.083;6.483;6.233;6.417;5.300;5.400;5.283;4.333;6.217;5.433;4.250;4.333;5.267;4.383;4.217;4.367;4.283;4.367;4.217;3.300;4.817;3.333;4.233;3.267;4.333;2.667;4.267;4.317;4.333;2.350;3.283;2.300;3.300;3.417;3.300;3.383;3.433;2.400;3.450;3.367;2.450;2.367;2.450;3.383;2.433;2.350;3.417;2.367;2.483;3.383;2.417;1.400;2.450;2.400;2.400;2.383;2.450;2.367;2.450;2.400;2.467;2.367;1.450;2.383;2.383;2.367;2.350;2.400;1.517;2.367;2.417;2.350;3.250
1.500;0.367;0.517;0.317;0.567;0.433;1.517;0.333;0.550;0.383;0.550;0.383;0.567;1.300;0.483;0.400;0.533;0.400;0.000;0.367;0.000;0.350;1.500;0.000;0.517;0.367;0.467;1.400;0.000;0.000;0.500;0.417;0.517;0.350;0.000;0.350;0.500;1.050;0.467;0.433;0.450;0.417;1.467;1.450;0.000;1.400;0.433;1.433;1.433;0.450;0.400;1.467;0.367;1.483;0.000;0.433;1.483;0.133;0.417;1.483;1.450;0.517;0.467;1.483;0.467;0.500;1.483;0.500;0.500;1.417;0.450;0.483;1.483;0.467;0.500;1.467;1.433;0.450;0.433;0.500;0.467;0.000;0.450;0.500;0.467;0.000;0.417;0.000;0.400;0.450;1.383;0.250;0.417;0.300;0.433;0.250;0.517;0.233;0.000;0.233;0.517;0.250;0.417;0.250;0.000;0.250;0.000;0.083;0.000;0.233;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000
4912.500;4225.367;5324.517;5017.317;4615.567;4372.433;6083.517;4931.333;4673.550;5094.383;5195.550;4365.383;5524.567;6969.300;4894.483;4850.400;6755.533;4765.400;4539.567;5496.367;5289.517;5949.350;6457.500;2997.467;5694.517;6074.367;7096.467;6523.400;7631.750;4751.383;6537.500;5447.417;5238.517;6118.350;5421.467;8176.350;5705.500;9349.050;7743.467;5183.433;8086.450;7167.417;6858.467;8277.450;5658.483;8292.400;6173.433;6721.433;9727.433;7683.450;8032.400;8604.467;9849.367;8739.483;3846.600;10812.433;8759.483;10987.133;11659.417;16700.483;12129.450;9021.517;17479.467;20771.483;19249.467;18077.500;15155.483;5833.500;2062.500;368.417;20.450;10.483;9.483;9.467;9.500;8.467;8.433;8.450;8.433;8.500;8.467;7.500;8.450;8.500;7.467;7.483;7.417;7.467;7.400;6.450;6.383;7.250;5.417;6.300;5.433;5.250;5.517;6.233;5.450;6.233;5.517;5.250;4.417;5.250;5.417;4.250;4.400;4.083;4.483;4.233;4.417;4.300;4.400;3.283;4.333;4.217;4.433;4.250;4.333;4.267;3.383;3.217;3.367;4.283;3.367;3.217;3.300;3.817;3.333;3.233;3.267;3.333;2.667;3.267;2.317;2.333;3.350;3.283;3.300;3.300;3.417;3.300;2.383;2.433;3.400;2.450;2.367;2.450;3.367;2.450;2.383;2.433;3.350;1.417;2.367;2.483;2.383;2.417;2.400;1.450;3.400;2.400;1.383;2.450;2.367;2.450;2.400;1.467;2.367;2.450;2.383;2.383;2.367;2.350;2.400;1.517;2.367;1.417;2.350;2.250
0.000;0.000;0.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;1.050;0.000;0.000;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.433;0.000;0.133;0.000;0.483;0.000;0.000;0.000;0.483;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4907.500;4225.367;5329.517;5026.317;4625.567;4383.433;6110.517;4959.333;4700.550;5135.383;5239.550;4406.383;5578.567;7058.300;4959.483;4924.400;6862.533;4850.400;4627.567;5622.367;5409.517;6103.350;6635.500;3084.467;5872.517;6283.367;7361.467;6782.400;7955.750;4967.383;6864.500;5739.417;5534.517;6496.350;5778.467;8774.350;6152.500;10149.050;8456.467;5701.433;8963.450;8018.417;7745.467;9464.450;6544.483;9742.400;7373.433;8189.433;12131.433;9862.450;10666.400;11934.467;14418.367;13783.483;6738.600;21688.433;17858.483;17416.133;9610.417;3746.483;260.450;11.517;10.467;9.483;7.467;6.500;7.483;5.500;5.500;8.417;5.450;5.483;5.483;5.467;5.500;6.467;5.433;5.450;4.433;6.500;4.467;3.500;4.450;4.500;5.467;2.483;5.417;3.467;5.400;4.450;4.383;4.250;3.417;3.300;3.433;4.250;2.517;3.233;2.450;4.233;1.517;2.250;1.417;3.250;1.417;3.250;2.400;4.083;1.483;2.233;1.417;1.300;1.400;1.283;1.333;2.217;1.433;0.250;1.333;2.267;1.383;1.217;0.367;0.283;1.367;0.217;0.300;0.817;0.333;0.233;0.267;0.333;0.000;2.267;0.317;0.333;0.000;0.283;0.000;0.300;0.417;0.000;0.383;0.000;0.000;0.450;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250
4915.500;4237.367;5352.517;5045.317;4647.567;4414.433;6159.517;5001.333;4752.550;5197.383;5313.550;4473.383;5675.567;7193.300;5066.483;5037.400;7041.533;4989.400;4769.567;5804.367;5604.517;6345.350;6921.500;3227.467;6165.517;6623.367;7798.467;7217.400;8523.750;5348.383;7438.500;6259.417;6083.517;7209.350;6484.467;9940.350;7058.500;11828.050;10031.467;6892.433;11118.450;10218.417;10237.467;13079.450;9587.483;15461.400;13247.433;17006.433;24259.433;13213.450;5351.400;782.467;34.367;5.483;2.600;5.433;4.483;5.133;4.417;5.483;4.450;2.517;4.467;3.483;2.467;3.500;3.483;1.500;3.500;3.417;2.450;2.483;2.483;1.467;1.500;1.467;2.433;2.450;2.433;2.500;2.467;2.500;1.450;2.500;1.467;2.483;1.417;1.467;1.400;2.450;1.383;2.250;2.417;1.300;1.433;1.250;1.517;1.233;1.450;1.233;1.517;1.250;1.417;0.250;1.417;1.250;0.400;1.083;1.483;1.233;1.417;1.300;1.400;1.283;1.333;1.217;1.433;1.250;0.333;1.267;0.383;1.217;0.367;1.283;1.367;1.217;1.300;0.817;1.333;1.233;0.267;1.333;0.000;0.267;1.317;1.333;1.350;0.283;1.300;1.300;0.417;1.300;1.383;1.433;0.400;0.450;0.367;1.450;1.367;1.450;1.383;1.433;0.350;1.417;1.367;0.483;1.383;1.417;1.400;1.450;0.400;0.400;0.383;0.450;1.367;1.450;0.400;0.467;0.367;0.450;1.383;0.383;1.367;1.350;0.400;0.517;1.367;1.417;0.350;1.250
1.500;2.367;3.517;2.317;2.567;2.433;2.517;2.333;2.550;2.383;2.550;2.383;2.567;2.300;1.483;2.400;1.533;2.400;2.567;1.367;1.517;2.350;1.500;2.467;1.517;1.367;1.467;2.400;0.000;1.383;2.500;2.417;2.517;1.350;2.467;1.350;2.500;1.050;2.467;2.433;2.450;2.417;2.467;2.450;2.483;1.400;2.433;1.433;2.433;1.450;1.400;0.467;1.367;1.483;1.600;1.433;1.483;0.133;2.417;1.483;1.450;0.517;1.467;1.483;2.467;1.500;1.483;2.500;1.500;1.417;2.450;1.483;2.483;1.467;2.500;2.467;1.433;1.450;1.433;1.500;1.467;0.500;2.450;1.500;1.467;0.483;1.417;1.467;2.400;1.450;1.383;1.250;1.417;0.300;1.433;0.250;0.517;0.233;0.450;1.233;1.517;1.250;0.417;1.250;1.417;0.250;0.400;0.083;0.483;0.233;0.417;0.300;0.000;0.000;0.000;0.217;0.433;0.250;1.333;0.267;0.383;0.217;0.367;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.333;0.000;0.267;0.000;0.000;0.000;0.283;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.450;0.367;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4926.500;4254.367;5381.517;5079.317;4690.567;4459.433;6235.517;5074.333;4828.550;5290.383;5424.550;4578.383;5826.567;7402.300;5229.483;5221.400;7316.533;5205.400;4996.567;6111.367;5929.517;6740.350;7402.500;3475.467;6688.517;7243.367;8612.467;8051.400;9640.750;6118.383;8657.500;7421.417;7372.517;8967.350;8340.467;13330.350;10001.500;18039.050;17106.467;13963.433;23551.450;15092.417;5364.467;590.450;8.483;6.400;3.433;4.433;6.433;3.450;4.400;4.467;4.367;3.483;0.000;4.433;2.483;5.133;3.417;4.483;2.450;3.517;3.467;3.483;1.467;2.500;2.483;1.500;2.500;3.417;1.450;2.483;1.483;1.467;1.500;1.467;2.433;1.450;1.433;1.500;1.467;1.500;1.450;1.500;2.467;1.483;2.417;0.467;1.400;1.450;1.383;1.250;0.417;1.300;1.433;1.250;1.517;1.233;0.450;1.233;0.517;0.250;0.417;0.250;0.417;0.250;0.400;1.083;0.483;0.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.267;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.817;0.333;0.233;0.267;0.333;0.000;1.267;0.317;0.333;0.350;0.283;0.300;0.300;0.000;0.300;0.383;0.433;0.400;0.000;0.000;0.000;0.367;0.000;0.383;0.000;0.000;0.000;0.367;0.483;0.383;0.417;0.400;0.000;0.000;0.400;0.383;0.450;0.367;0.000;0.400;0.000;0.000;0.000;0.383;0.383;0.367;0.350;0.400;0.000;0.000;0.000;0.350;0.000
2.500;2.367;3.517;2.317;2.567;2.433;2.517;2.333;2.550;2.383;2.550;2.383;2.567;2.300;2.483;2.400;1.533;2.400;2.567;1.367;2.517;1.350;1.500;3.467;2.517;2.367;1.467;2.400;0.000;2.383;2.500;2.417;2.517;2.350;3.467;2.350;2.500;1.050;1.467;3.433;2.450;1.417;1.467;1.450;2.483;2.400;2.433;2.433;1.433;2.450;1.400;2.467;1.367;2.483;2.600;2.433;2.483;1.133;1.417;2.483;2.450;0.517;1.467;2.483;2.467;1.500;2.483;2.500;1.500;1.417;2.450;1.483;2.483;2.467;2.500;2.467;1.433;2.450;2.433;2.500;2.467;2.500;2.450;1.500;1.467;2.483;2.417;2.467;2.400;2.450;2.383;2.250;2.417;1.300;1.433;1.250;1.517;2.233;2.450;2.233;1.517;2.250;2.417;2.250;1.417;2.250;2.400;1.083;1.483;2.233;1.417;1.300;1.400;1.283;1.333;2.217;1.433;1.250;0.333;1.267;1.383;1.217;0.367;0.283;1.367;1.217;1.300;0.817;1.333;0.233;1.267;1.333;0.000;0.267;1.317;1.333;1.350;0.283;0.300;1.300;1.417;1.300;0.383;0.433;0.400;1.450;1.367;0.450;0.367;0.450;0.383;0.433;1.350;0.417;1.367;0.483;0.383;0.417;0.400;0.450;1.400;0.400;0.383;0.450;0.367;0.450;0.400;1.467;1.367;0.450;0.383;0.383;0.367;0.350;0.400;0.000;0.367;0.417;0.350;1.250
4948.500;4278.367;5420.517;5129.317;4747.567;4525.433;6346.517;5178.333;4946.550;5438.383;5594.550;4744.383;6060.567;7738.300;5492.483;5514.400;7782.533;5572.400;5397.567;6658.367;6528.517;7514.350;8358.500;3987.467;7821.517;8660.367;10581.467;10239.400;12823.750;8602.383;13184.500;12778.417;15530.517;18626.350;9478.467;2286.350;25.500;8.050;6.467;3.433;5.450;5.417;5.467;5.450;3.483;4.400;4.433;3.433;4.433;3.450;4.400;3.467;4.367;3.483;3.600;3.433;2.483;3.133;3.417;3.483;3.450;3.517;3.467;2.483;2.467;3.500;2.483;2.500;2.500;3.417;2.450;2.483;2.483;2.467;2.500;2.467;3.433;2.450;2.433;2.500;2.467;2.500;1.450;2.500;2.467;1.483;2.417;2.467;2.400;1.450;2.383;2.250;2.417;2.300;2.433;2.250;2.517;1.233;2.450;1.233;2.517;1.250;1.417;1.250;1.417;1.250;1.400;2.083;1.483;1.233;1.417;1.300;1.400;1.283;1.333;1.217;1.433;1.250;1.333;1.267;0.383;1.217;1.367;1.283;1.367;1.217;1.300;0.817;0.333;1.233;0.267;0.333;0.667;1.267;0.317;1.333;0.350;1.283;1.300;1.300;0.417;0.300;1.383;1.433;1.400;0.450;0.367;1.450;1.367;1.450;1.383;1.433;0.350;1.417;0.367;1.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;1.367;1.450;1.400;0.467;0.367;1.450;0.383;0.383;0.367;0.350;1.400;1.517;1.367;1.417;1.350;1.250
