4946.500;4239.367;5348.517;5024.317;4619.567;4358.433;6067.517;4904.333;4648.550;5049.383;5141.550;4302.383;5444.567;6840.300;4796.483;4736.400;6582.533;4627.400;4394.567;5308.367;5092.517;5702.350;6175.500;2852.467;5402.517;5738.367;6676.467;6107.400;7114.750;4412.383;6040.500;5001.417;4786.517;5559.350;4893.467;7326.350;5090.500;8256.050;6800.467;4512.433;6986.450;6128.417;5815.467;6937.450;4704.483;6793.400;5001.433;5369.433;7659.433;5948.450;6114.400;6413.467;7201.367;6233.483;2684.600;7288.433;5727.483;6881.133;7001.417;9493.483;6477.450;4437.517;7718.467;7988.483;6537.467;6315.500;7078.483;5399.500;6735.500;9338.417;6496.450;6905.483;6975.483;6661.467;6829.500;7659.467;7449.433;7538.450;7096.433;8922.500;7571.467;6350.500;8112.450;9601.500;8469.467;6967.483;8876.417;7771.467;9318.400;9556.450;8935.383;11189.250;8116.417;9177.300;10470.433;10711.250;9094.517;12139.233;10280.450;17472.233;12307.517;14554.250;12862.417;19264.250;19350.417;19294.250;13726.400;10592.083;4891.483;2052.233;470.417;87.300;20.400;9.283;10.333;13.217;12.433;9.250;9.333;13.267;8.383;9.217;5.367;8.283;7.367;5.217;6.300;6.817;5.333;5.233;5.267;7.333;0.000;8.267;4.317;5.333;4.350;4.283;3.300;6.300;4.417;4.300;4.383;3.433;2.400;4.450;3.367;2.450;3.367;3.450;3.383;2.433;3.350;2.417;2.367;2.483;2.383;2.417;2.400;0.450;2.400;1.400;1.383;1.450;2.367;2.450;1.400;0.467;1.367;0.450;2.383;1.383;1.367;2.350;1.400;0.000;0.367;0.417;1.350;1.250
4937.500;4237.367;5339.517;5015.317;4614.567;4358.433;6065.517;4903.333;4646.550;5051.383;5143.550;4308.383;5449.567;6854.300;4804.483;4748.400;6602.533;4643.400;4412.567;5330.367;5116.517;5732.350;6211.500;2871.467;5441.517;5778.367;6727.467;6158.400;7181.750;4455.383;6103.500;5059.417;4843.517;5629.350;4961.467;7436.350;5167.500;8394.050;6916.467;4594.433;7120.450;6252.417;5943.467;7096.450;4812.483;6968.400;5131.433;5514.433;7877.433;6125.450;6306.400;6628.467;7451.367;6463.483;2783.600;7585.433;5965.483;7190.133;7328.417;9963.483;6811.450;4679.517;8166.467;8469.483;6952.467;6744.500;7584.483;5808.500;7273.500;10135.417;7077.450;7560.483;7678.483;7383.467;7613.500;8601.467;8425.433;8600.450;8176.433;10383.500;8913.467;7577.500;9825.450;11835.500;10640.467;8965.483;11727.417;10598.467;13220.400;14224.450;14163.383;19186.250;15196.417;18063.300;19645.433;16250.250;8873.517;5709.233;1589.450;586.233;62.517;17.250;11.417;13.250;12.417;12.250;11.400;13.083;9.483;11.233;9.417;9.300;8.400;7.283;7.333;9.217;9.433;7.250;7.333;9.267;6.383;7.217;6.367;6.283;7.367;5.217;5.300;6.817;6.333;4.233;6.267;6.333;1.667;7.267;5.317;5.333;4.350;4.283;3.300;5.300;4.417;4.300;4.383;3.433;3.400;4.450;3.367;3.450;4.367;3.450;3.383;3.433;3.350;2.417;3.367;2.483;3.383;3.417;2.400;2.450;3.400;3.400;3.383;3.450;3.367;3.450;2.400;2.467;2.367;1.450;2.383;1.383;2.367;2.350;1.400;0.000;2.367;1.417;1.350;2.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4928.500;4231.367;5332.517;5013.317;4612.567;4360.433;6066.517;4909.333;4651.550;5059.383;5153.550;4319.383;5463.567;6878.300;4820.483;4770.400;6637.533;4670.400;4438.567;5366.367;5153.517;5781.350;6261.500;2898.467;5496.517;5843.367;6812.467;6237.400;7279.750;4516.383;6200.500;5141.417;4929.517;5733.350;5061.467;7590.350;5280.500;8598.050;7092.467;4713.433;7321.450;6436.417;6122.467;7324.450;4974.483;7217.400;5325.433;5733.433;8215.433;6398.450;6606.400;6959.467;7841.367;6821.483;2943.600;8059.433;6360.483;7689.133;7872.417;10750.483;7379.450;5091.517;8947.467;9326.483;7705.467;7521.500;8526.483;6581.500;8319.500;11711.417;8276.450;8963.483;9240.483;9047.467;9519.500;11006.467;11098.433;11719.450;11611.433;15536.500;14256.467;13222.500;18867.450;23732.500;19416.467;12041.483;8762.417;2941.467;814.400;121.450;19.383;15.250;12.417;11.300;12.433;12.250;9.517;10.233;8.450;12.233;8.517;9.250;7.417;8.250;8.417;8.250;6.400;8.083;7.483;7.233;6.417;7.300;6.400;5.283;6.333;7.217;6.433;4.250;6.333;7.267;5.383;6.217;3.367;4.283;5.367;4.217;3.300;4.817;3.333;4.233;3.267;4.333;0.667;5.267;3.317;3.333;3.350;3.283;3.300;3.300;2.417;3.300;3.383;3.433;2.400;3.450;3.367;2.450;2.367;2.450;2.383;2.433;3.350;2.417;3.367;2.483;2.383;2.417;1.400;2.450;2.400;1.400;1.383;2.450;1.367;1.450;1.400;1.467;2.367;1.450;1.383;2.383;1.367;2.350;1.400;0.000;2.367;1.417;1.350;2.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.483;0.000;0.000;0.000;0.483;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.500;0.467;0.433;0.000;0.433;0.000;0.467;0.000;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4922.500;4229.367;5332.517;5016.317;4612.567;4364.433;6073.517;4920.333;4659.550;5075.383;5171.550;4337.383;5487.567;6920.300;4852.483;4807.400;6688.533;4709.400;4480.567;5423.367;5210.517;5852.350;6344.500;2938.467;5576.517;5939.367;6933.467;6353.400;7428.750;4613.383;6337.500;5266.417;5051.517;5888.350;5205.467;7827.350;5451.500;8901.050;7347.467;4895.433;7619.450;6715.417;6403.467;7684.450;5227.483;7615.400;5634.433;6089.433;8756.433;6848.450;7096.400;7517.467;8506.367;7442.483;3224.600;8900.433;7062.483;8627.133;8893.417;12267.483;8506.450;5946.517;10590.467;11219.483;9448.467;9423.500;10964.483;8719.500;11431.500;16837.417;12638.450;14825.483;17019.483;18190.467;18441.500;16473.467;9233.433;3383.450;614.433;78.500;12.467;8.500;10.450;11.500;10.467;7.483;10.417;8.467;9.400;9.450;8.383;9.250;6.417;6.300;7.433;6.250;5.517;7.233;5.450;8.233;5.517;5.250;3.417;5.250;4.417;5.250;4.400;5.083;3.483;4.233;4.417;3.300;3.400;2.283;2.333;4.217;3.433;3.250;2.333;4.267;2.383;2.217;2.367;3.283;2.367;1.217;2.300;2.817;2.333;1.233;2.267;3.333;0.000;3.267;1.317;2.333;1.350;0.283;0.300;2.300;1.417;1.300;2.383;0.433;0.400;1.450;0.367;0.450;1.367;0.450;1.383;0.433;1.350;0.417;0.367;0.483;0.383;0.417;0.400;0.000;0.400;0.400;1.383;0.450;1.367;0.450;0.400;0.000;0.367;0.450;0.383;0.000;0.367;0.350;0.400;0.000;0.367;0.000;0.350;1.250
0.500;0.367;0.517;0.317;0.567;0.000;0.517;0.333;0.550;1.383;0.550;0.383;0.567;0.300;0.000;0.400;0.533;0.000;0.567;0.367;0.000;0.350;0.500;0.000;0.517;0.367;0.467;0.400;0.000;0.383;0.500;0.417;0.517;0.350;0.467;0.350;0.500;1.050;0.467;0.000;0.450;0.417;0.467;0.450;0.483;0.400;0.000;0.433;1.433;0.450;0.400;0.467;0.367;0.483;0.000;0.433;0.483;0.133;1.417;1.483;0.450;0.517;1.467;1.483;0.467;0.500;0.483;0.000;1.500;1.417;0.450;0.483;1.483;0.467;0.500;0.467;0.433;0.450;0.433;0.500;0.467;0.500;0.000;0.000;0.467;0.000;0.417;0.000;0.400;0.000;0.383;0.000;0.417;0.000;0.433;0.250;0.000;0.000;0.000;0.233;0.000;0.250;0.000;0.250;0.000;0.000;0.400;0.083;0.483;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.250
4917.500;4227.367;5331.517;5020.317;4616.567;4372.433;6084.517;4934.333;4674.550;5098.383;5196.550;4366.383;5526.567;6975.300;4895.483;4852.400;6757.533;4767.400;4539.567;5499.367;5292.517;5951.350;6459.500;2997.467;5696.517;6080.367;7102.467;6525.400;7642.750;4756.383;6540.500;5447.417;5236.517;6122.350;5423.467;8181.350;5710.500;9355.050;7746.467;5181.433;8094.450;7167.417;6861.467;8285.450;5659.483;8298.400;6174.433;6725.433;9732.433;7684.450;8029.400;8608.467;9853.367;8741.483;3843.600;10817.433;8763.483;10988.133;11664.417;16707.483;12130.450;9020.517;17479.467;20771.483;19249.467;18093.500;15194.483;5856.500;2074.500;372.417;21.450;9.483;9.483;8.467;9.500;9.467;9.433;8.450;7.433;8.500;7.467;6.500;8.450;8.500;7.467;6.483;7.417;6.467;7.400;7.450;6.383;7.250;5.417;6.300;5.433;6.250;5.517;6.233;5.450;6.233;4.517;5.250;4.417;4.250;4.417;5.250;4.400;5.083;3.483;4.233;4.417;4.300;4.400;3.283;3.333;5.217;3.433;3.250;4.333;5.267;3.383;3.217;2.367;3.283;3.367;2.217;2.300;2.817;2.333;2.233;2.267;2.333;0.000;3.267;2.317;2.333;2.350;2.283;2.300;2.300;2.417;1.300;2.383;2.433;2.400;1.450;2.367;1.450;1.367;1.450;1.383;1.433;1.350;1.417;2.367;1.483;1.383;2.417;1.400;1.450;1.400;1.400;1.383;1.450;1.367;1.450;1.400;1.467;2.367;0.450;2.383;1.383;1.367;1.350;1.400;0.000;1.367;0.417;1.350;0.250
2.500;2.367;1.517;0.317;1.567;1.433;1.517;1.333;1.550;1.383;0.550;0.383;0.567;2.300;1.483;1.400;1.533;1.400;0.567;1.367;1.517;1.350;1.500;1.467;0.517;1.367;1.467;1.400;0.000;0.383;0.500;1.417;0.517;1.350;1.467;2.350;1.500;2.050;2.467;1.433;1.450;1.417;2.467;1.450;1.483;1.400;1.433;1.433;1.433;1.450;1.400;1.467;1.367;1.483;1.600;1.433;1.483;2.133;1.417;1.483;1.450;1.517;1.467;1.483;1.467;1.500;0.483;1.500;0.500;0.417;0.450;1.483;0.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;1.500;0.450;1.500;1.467;1.483;1.417;1.467;2.400;1.450;1.383;1.250;1.417;1.300;1.433;0.250;0.517;0.233;1.450;0.233;1.517;1.250;0.417;1.250;1.417;0.250;0.400;0.083;1.483;0.233;0.417;0.300;0.400;1.283;1.333;0.217;0.433;0.250;0.333;0.267;0.383;0.217;0.367;0.283;0.367;1.217;0.300;0.817;0.333;1.233;0.267;1.333;0.667;0.267;0.317;0.333;0.350;1.283;0.300;1.300;0.417;0.300;0.383;0.433;0.000;1.450;0.367;0.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.000;0.400;0.450;1.400;0.400;0.383;0.450;0.367;0.450;0.400;0.467;0.367;0.450;0.383;0.383;0.367;1.350;0.400;0.000;0.367;1.417;1.350;2.250
4913.500;4233.367;5339.517;5032.317;4627.567;4392.433;6118.517;4965.333;4708.550;5142.383;5246.550;4412.383;5588.567;7069.300;4965.483;4931.400;6873.533;4859.400;4632.567;5628.367;5416.517;6113.350;6642.500;3087.467;5878.517;6291.367;7368.467;6791.400;7977.750;4974.383;6875.500;5746.417;5539.517;6508.350;5787.467;8784.350;6160.500;10164.050;8470.467;5704.433;8982.450;8029.417;7756.467;9478.450;6550.483;9757.400;7380.433;8200.433;12149.433;9876.450;10681.400;11950.467;14437.367;13800.483;6744.600;21706.433;17889.483;17464.133;9654.417;3768.483;261.450;9.517;7.467;7.483;5.467;5.500;6.483;4.500;5.500;7.417;5.450;5.483;5.483;4.467;4.500;4.467;3.433;4.450;3.433;4.500;3.467;2.500;4.450;3.500;3.467;2.483;4.417;2.467;3.400;3.450;3.383;3.250;2.417;2.300;2.433;2.250;2.517;3.233;1.450;3.233;1.517;1.250;1.417;2.250;2.417;2.250;1.400;3.083;1.483;2.233;1.417;1.300;1.400;0.283;0.333;1.217;1.433;0.250;0.333;1.267;0.383;1.217;1.367;1.283;0.367;0.217;1.300;0.817;0.333;0.233;0.267;0.333;0.000;1.267;0.317;0.333;0.000;0.000;0.300;0.300;0.417;0.300;0.383;0.000;0.400;0.000;0.367;0.450;0.367;0.450;0.383;0.000;0.350;0.000;0.000;0.000;0.383;0.417;0.400;0.000;0.000;0.000;0.000;0.000;0.367;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1378.500;1187.367;1500.517;1415.317;1302.567;1235.433;1730.517;1404.333;1333.550;1457.383;1490.550;1252.383;1593.567;2023.300;1419.483;1411.400;1978.533;1399.400;1335.567;1629.367;1573.517;1781.350;1944.500;896.467;1730.517;1862.367;2191.467;2029.400;2359.750;1499.383;2091.500;1757.417;1708.517;2025.350;1817.467;2798.350;1984.500;3330.050;2821.467;1934.433;3130.450;2874.417;2879.467;3682.450;2694.483;4353.400;3722.433;4785.433;6846.433;3727.450;1509.400;215.467;1.367;0.483;0.600;0.433;0.000;0.000;0.417;0.483;0.450;0.000;0.467;0.483;0.467;0.500;0.483;0.500;0.500;0.417;0.450;0.483;0.483;0.467;0.500;0.467;0.433;0.450;0.433;0.500;0.467;0.500;0.000;0.500;0.467;0.483;0.417;0.467;0.400;0.450;0.383;0.250;0.417;0.300;0.433;0.000;0.517;0.000;0.450;0.233;0.517;0.250;0.417;0.250;0.000;0.250;0.400;0.000;0.000;0.000;0.000;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.267;0.383;0.217;0.000;0.000;0.367;0.217;0.000;0.000;0.333;0.233;0.267;0.333;0.000;0.267;0.317;0.333;0.350;0.283;0.000;0.000;0.417;0.300;0.000;0.433;0.400;0.450;0.000;0.000;0.367;0.450;0.383;0.433;0.000;0.417;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;0.000;0.000;0.400;0.467;0.367;0.450;0.383;0.383;0.367;0.350;0.400;0.000;0.367;0.417;0.000;0.000
3548.500;3059.367;3858.517;3637.317;3358.567;3184.433;4437.517;3608.333;3429.550;3748.383;3830.550;3228.383;4094.567;5180.300;3653.483;3633.400;5072.533;3599.400;3445.567;4184.367;4045.517;4572.350;4986.500;2335.467;4447.517;4774.367;5618.467;5198.400;6130.750;3854.383;5357.500;4515.417;4390.517;5192.350;4672.467;7157.350;5091.500;8512.050;7221.467;4968.433;8011.450;7358.417;7368.467;9415.450;6908.483;11121.400;9526.433;12233.433;17476.433;9528.450;3872.400;576.467;35.367;7.483;3.600;7.433;6.483;8.133;6.417;8.483;5.450;6.517;6.467;6.483;5.467;5.500;4.483;4.500;4.500;5.417;4.450;4.483;4.483;4.467;4.500;4.467;4.433;3.450;4.433;4.500;4.467;3.500;4.450;3.500;4.467;3.483;3.417;3.467;3.400;3.450;3.383;3.250;3.417;2.300;3.433;3.250;2.517;3.233;2.450;3.233;2.517;2.250;2.417;2.250;2.417;2.250;2.400;3.083;2.483;3.233;2.417;2.300;1.400;1.283;1.333;2.217;2.433;1.250;1.333;2.267;1.383;1.217;1.367;2.283;1.367;1.217;1.300;0.817;1.333;1.233;1.267;1.333;1.667;1.267;1.317;1.333;1.350;1.283;1.300;1.300;1.417;1.300;1.383;1.433;1.400;1.450;1.367;1.450;0.367;0.450;0.383;0.433;1.350;0.417;1.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;1.367;1.450;0.400;0.467;0.367;0.450;0.383;0.383;0.367;0.350;1.400;1.517;0.367;0.417;1.350;1.250
4937.500;4259.367;5383.517;5084.317;4696.567;4465.433;6239.517;5080.333;4834.550;5297.383;5426.550;4582.383;5831.567;7410.300;5231.483;5225.400;7328.533;5210.400;4999.567;6115.367;5936.517;6749.350;7405.500;3478.467;6694.517;7252.367;8610.467;8057.400;9657.750;6124.383;8658.500;7424.417;7383.517;8976.350;8342.467;13337.350;10010.500;18046.050;17104.467;13959.433;23578.450;15128.417;5389.467;596.450;11.483;7.400;6.433;6.433;7.433;6.450;6.400;5.467;6.367;5.483;4.600;5.433;5.483;6.133;5.417;5.483;5.450;4.517;4.467;5.483;4.467;4.500;4.483;3.500;4.500;5.417;4.450;3.483;3.483;3.467;3.500;4.467;4.433;4.450;3.433;4.500;3.467;3.500;3.450;3.500;3.467;2.483;4.417;3.467;3.400;3.450;3.383;3.250;3.417;3.300;2.433;3.250;3.517;2.233;2.450;3.233;2.517;3.250;2.417;2.250;2.417;3.250;2.400;3.083;2.483;2.233;2.417;2.300;2.400;3.283;2.333;2.217;1.433;3.250;2.333;2.267;2.383;2.217;2.367;1.283;2.367;2.217;2.300;2.817;1.333;1.233;1.267;2.333;1.667;2.267;1.317;1.333;1.350;1.283;1.300;2.300;1.417;1.300;2.383;1.433;1.400;1.450;1.367;1.450;2.367;1.450;2.383;1.433;1.350;1.417;1.367;1.483;1.383;1.417;1.400;1.450;1.400;1.400;1.383;1.450;1.367;0.450;1.400;1.467;1.367;1.450;1.383;1.383;1.367;1.350;1.400;1.517;1.367;1.417;0.350;1.250
2.500;1.367;2.517;1.317;0.567;0.433;1.517;1.333;1.550;1.383;0.550;1.383;1.567;1.300;0.483;0.400;1.533;1.400;0.567;0.367;0.517;0.350;1.500;0.467;0.517;0.367;1.467;1.400;0.000;0.383;1.500;1.417;0.517;1.350;0.467;1.350;1.500;1.050;0.467;0.433;1.450;0.417;1.467;1.450;0.483;0.400;1.433;0.433;0.433;0.450;0.400;0.467;0.367;0.483;0.600;0.433;0.483;0.000;0.417;1.483;0.000;0.000;0.467;0.483;0.467;0.500;0.483;0.500;0.500;0.417;0.450;0.483;0.483;0.467;0.500;0.467;0.433;0.450;0.433;0.500;0.467;0.500;0.450;0.500;0.467;0.483;0.417;0.467;1.400;0.450;0.383;0.250;0.417;0.300;0.433;0.250;0.000;0.233;0.450;0.233;0.517;0.250;0.417;0.250;0.417;0.250;0.000;0.000;0.483;0.000;0.417;0.300;0.400;0.000;0.333;0.217;0.433;0.000;0.333;0.000;0.000;0.217;0.000;0.283;0.000;0.000;0.000;0.000;0.333;0.233;0.267;0.000;0.000;0.000;0.317;0.000;0.350;0.283;0.300;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.400;0.400;0.383;0.000;0.000;0.450;0.400;0.000;0.367;0.000;0.383;0.383;0.367;0.000;0.000;0.000;0.000;0.000;0.350;0.250
4951.500;4278.367;5420.517;5129.317;4752.567;4527.433;6344.517;5179.333;4947.550;5440.383;5593.550;4744.383;6064.567;7737.300;5492.483;5515.400;7787.533;5574.400;5392.567;6658.367;6532.517;7513.350;8354.500;3986.467;7827.517;8662.367;10576.467;10237.400;12839.750;8600.383;13176.500;12772.417;15531.517;18635.350;9498.467;2304.350;24.500;6.050;5.467;2.433;4.450;3.417;3.467;3.450;2.483;4.400;2.433;2.433;3.433;2.450;2.400;2.467;2.367;2.483;0.600;3.433;1.483;3.133;2.417;2.483;2.450;2.517;2.467;1.483;1.467;1.500;2.483;1.500;1.500;1.417;1.450;1.483;1.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;0.500;1.450;1.500;1.467;1.483;1.417;0.467;1.400;1.450;2.383;1.250;1.417;0.300;1.433;0.250;1.517;1.233;0.450;1.233;0.517;0.250;0.417;1.250;0.417;0.250;1.400;1.083;0.483;1.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;1.267;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.000;0.333;0.000;0.267;0.333;0.000;0.267;0.000;0.333;0.000;0.000;0.000;0.300;0.417;0.300;0.383;0.433;0.400;0.450;0.367;0.450;0.367;0.450;0.000;0.000;0.350;0.417;0.367;0.483;0.000;0.417;0.400;0.450;0.000;0.000;0.000;0.450;0.367;0.000;0.000;0.467;0.000;0.450;0.000;0.000;0.000;0.350;0.400;0.000;0.367;0.417;0.000;0.250
2.500;2.367;2.517;1.317;2.567;2.433;2.517;2.333;2.550;2.383;1.550;2.383;2.567;2.300;2.483;2.400;1.533;2.400;2.567;2.367;2.517;2.350;2.500;2.467;1.517;2.367;2.467;2.400;0.000;2.383;2.500;1.417;2.517;2.350;2.467;2.350;1.500;2.050;1.467;2.433;1.450;2.417;1.467;1.450;1.483;1.400;1.433;1.433;1.433;1.450;1.400;1.467;1.367;1.483;1.600;1.433;2.483;1.133;2.417;1.483;1.450;1.517;1.467;2.483;1.467;1.500;1.483;1.500;1.500;2.417;1.450;1.483;2.483;1.467;2.500;1.467;1.433;1.450;1.433;1.500;1.467;2.500;1.450;1.500;1.467;1.483;2.417;2.467;2.400;1.450;1.383;1.250;2.417;2.300;1.433;2.250;1.517;1.233;2.450;1.233;2.517;2.250;1.417;1.250;1.417;1.250;1.400;1.083;1.483;1.233;1.417;1.300;1.400;1.283;1.333;1.217;1.433;1.250;1.333;1.267;1.383;1.217;1.367;1.283;1.367;1.217;1.300;0.817;1.333;1.233;0.267;1.333;1.667;1.267;1.317;1.333;1.350;2.283;1.300;1.300;1.417;0.300;0.383;1.433;0.400;1.450;0.367;1.450;0.367;0.450;1.383;1.433;1.350;0.417;0.367;0.483;1.383;0.417;1.400;0.450;1.400;1.400;1.383;1.450;1.367;1.450;1.400;0.467;1.367;1.450;1.383;1.383;1.367;1.350;0.400;1.517;0.367;0.417;1.350;0.250
4982.500;4315.367;5484.517;5209.317;4842.567;4631.433;6513.517;5349.333;5140.550;5679.383;5873.550;5016.383;6462.567;8326.300;5972.483;6069.400;8688.533;6330.400;6247.567;7904.367;7990.517;9546.350;11151.500;5683.467;12317.517;16129.367;24323.467;15295.400;2649.750;11.383;3.500;3.417;2.517;2.350;2.467;2.350;2.500;2.050;3.467;1.433;3.450;2.417;2.467;2.450;2.483;2.400;2.433;1.433;2.433;2.450;2.400;2.467;1.367;1.483;1.600;1.433;0.483;1.133;0.417;2.483;1.450;0.517;1.467;0.483;1.467;0.500;0.483;1.500;1.500;0.417;1.450;1.483;0.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;0.500;1.450;1.500;1.467;0.483;0.417;0.467;0.400;1.450;1.383;1.250;0.417;0.300;1.433;0.000;0.517;0.233;0.450;0.233;0.517;0.250;0.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.000;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.000;0.000;0.233;0.267;0.000;0.667;0.267;0.317;0.333;0.350;0.000;0.300;0.300;0.417;0.300;0.383;0.000;0.400;0.000;0.367;0.000;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.417;0.000;0.450;0.400;0.000;0.000;0.000;0.000;0.450;0.000;0.467;0.367;0.000;0.383;0.000;0.000;0.000;0.400;0.000;0.367;0.417;0.000;0.250
0.500;0.367;1.517;1.317;0.567;0.433;0.517;0.333;0.550;1.383;0.550;1.383;0.567;1.300;0.483;0.400;0.533;0.400;0.567;0.367;0.517;1.350;0.500;0.467;0.517;0.367;1.467;1.400;0.000;0.383;0.500;0.417;0.517;0.350;0.467;0.350;0.500;1.050;0.000;0.433;0.000;0.000;0.000;0.450;0.000;0.400;0.000;0.433;0.433;0.000;0.000;0.000;0.367;0.483;0.000;0.433;0.483;0.133;0.417;0.483;0.450;0.517;0.467;0.483;0.000;0.500;0.483;0.000;0.000;0.417;0.450;0.000;0.483;0.000;0.000;0.467;0.000;0.450;0.433;0.500;0.467;0.500;0.000;0.500;0.000;0.483;0.417;0.467;0.400;0.000;0.383;0.250;0.417;0.000;0.000;0.250;0.517;0.233;0.450;0.233;0.000;0.250;0.417;0.250;0.417;0.250;0.000;0.083;0.000;0.233;0.000;0.000;0.000;0.000;0.333;0.217;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.233;0.267;0.333;0.000;0.267;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.300;0.383;0.433;0.000;0.450;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.383;0.450;0.367;0.000;0.400;0.000;0.000;0.000;0.000;0.383;0.367;0.350;0.000;0.517;0.000;0.000;0.350;0.250
