4902.500;4212.367;5312.517;4993.317;4596.567;4342.433;6043.517;4884.333;4629.550;5037.383;5128.550;4294.383;5434.567;6832.300;4793.483;4737.400;6582.533;4632.400;4401.567;5314.367;5103.517;5718.350;6192.500;2866.467;5425.517;5762.367;6712.467;6140.400;7164.750;4444.383;6086.500;5045.417;4832.517;5613.350;4949.467;7413.350;5155.500;8363.050;6898.467;4581.433;7100.450;6234.417;5923.467;7071.450;4798.483;6944.400;5116.433;5497.433;7854.433;6105.450;6284.400;6601.467;7420.367;6438.483;2778.600;7550.433;5938.483;7151.133;7294.417;9911.483;6776.450;4652.517;8118.467;8418.483;6914.467;6701.500;7533.483;5767.500;7219.500;10053.417;7023.450;7499.483;7610.483;7312.467;7537.500;8510.467;8332.433;8496.450;8067.433;10239.500;8779.467;7452.500;9647.450;11600.500;10405.467;8744.483;11397.417;10259.467;12727.400;13596.450;13394.383;17923.250;14154.417;17293.300;20148.433;18554.250;11739.517;9148.233;3247.450;1572.233;205.517;38.250;15.417;15.250;14.417;14.250;13.400;14.083;12.483;13.233;12.417;12.300;12.400;12.283;12.333;12.217;12.433;12.250;10.333;11.267;11.383;11.217;9.367;11.283;10.367;10.217;9.300;8.817;9.333;9.233;9.267;9.333;9.667;10.267;8.317;9.333;8.350;9.283;8.300;9.300;8.417;8.300;7.383;7.433;8.400;7.450;7.367;7.450;6.367;7.450;7.383;7.433;6.350;6.417;7.367;6.483;6.383;5.417;6.400;6.450;6.400;6.400;5.383;6.450;6.367;6.450;5.400;6.467;6.367;6.450;6.383;5.383;6.367;6.350;5.400;7.517;5.367;6.417;5.350;6.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4891.500;4201.367;5304.517;4987.317;4588.567;4339.433;6038.517;4884.333;4629.550;5038.383;5130.550;4299.383;5441.567;6851.300;4804.483;4749.400;6614.533;4650.400;4420.567;5348.367;5135.517;5759.350;6241.500;2886.467;5476.517;5819.367;6786.467;6210.400;7265.750;4497.383;6172.500;5121.417;4908.517;5708.350;5041.467;7561.350;5262.500;8560.050;7060.467;4691.433;7290.450;6406.417;6093.467;7292.450;4952.483;7180.400;5300.433;5705.433;8171.433;6361.450;6567.400;6918.467;7796.367;6777.483;2922.600;8006.433;6313.483;7635.133;7813.417;10666.483;7318.450;5044.517;8861.467;9238.483;7624.467;7439.500;8427.483;6501.500;8211.500;11547.417;8148.450;8810.483;9071.483;8860.467;9301.500;10727.467;10776.433;11327.450;11157.433;14807.500;13431.467;12269.500;17454.450;22872.500;20546.467;14644.483;12883.417;5603.467;2145.400;429.450;49.383;16.250;10.417;10.300;10.433;10.250;8.517;10.233;7.450;10.233;7.517;8.250;5.417;7.250;6.417;7.250;5.400;7.083;6.483;6.233;5.417;5.300;4.400;3.283;4.333;6.217;4.433;3.250;4.333;6.267;3.383;4.217;2.367;3.283;3.367;2.217;2.300;3.817;3.333;2.233;2.267;3.333;0.000;4.267;3.317;2.333;1.350;1.283;1.300;2.300;1.417;1.300;2.383;1.433;0.400;2.450;1.367;1.450;2.367;0.450;1.383;0.433;1.350;0.417;1.367;0.483;0.383;1.417;0.400;0.450;0.400;0.400;1.383;0.450;1.367;0.450;0.400;0.000;0.367;0.000;0.383;0.383;0.367;0.350;0.400;0.000;0.367;0.000;0.350;1.250
331.500;285.367;363.517;344.317;313.567;298.433;419.517;338.333;316.550;350.383;353.550;296.383;376.567;484.300;329.483;330.400;463.533;324.400;303.567;375.367;355.517;404.350;437.500;191.467;382.517;413.367;481.467;441.400;466.750;315.383;438.500;361.417;342.517;407.350;352.467;547.350;371.500;623.050;509.467;334.433;526.450;465.417;440.467;535.450;354.483;530.400;382.433;419.433;607.433;474.450;486.400;521.467;589.367;511.483;202.600;614.433;483.483;594.133;613.417;852.483;585.450;402.517;731.467;773.483;647.467;642.500;748.483;587.500;772.500;1139.417;842.450;972.483;1101.483;1199.467;1331.500;1372.467;948.433;466.450;118.433;12.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4553.500;3919.367;4938.517;4643.317;4277.567;4045.433;5625.517;4557.333;4321.550;4705.383;4796.550;4021.383;5089.567;6406.300;4500.483;4455.400;6199.533;4367.400;4159.567;5025.367;4833.517;5425.350;5883.500;2733.467;5172.517;5502.367;6420.467;5885.400;6879.750;4276.383;5872.500;4879.417;4688.517;5455.350;4825.467;7242.350;5051.500;8230.050;6800.467;4534.433;7054.450;6215.417;5924.467;7103.450;4840.483;7030.400;5210.433;5624.433;8083.433;6320.450;6546.400;6930.467;7843.367;6859.483;2987.600;8195.433;6503.483;7924.133;8165.417;11243.483;7793.450;5444.517;9667.467;10231.483;8595.467;8552.500;9915.483;7860.500;10243.500;14974.417;11130.450;12856.483;14502.483;15804.467;17499.500;18045.467;12505.433;6234.450;1705.433;328.500;31.467;10.500;11.450;12.500;11.467;8.483;12.417;9.467;11.400;10.450;9.383;11.250;7.417;7.300;8.433;9.250;6.517;8.233;5.450;9.233;5.517;6.250;5.417;7.250;5.417;6.250;5.400;7.083;4.483;5.233;4.417;4.300;4.400;3.283;3.333;5.217;5.433;2.250;4.333;5.267;2.383;4.217;2.367;3.283;3.367;1.217;2.300;3.817;2.333;2.233;2.267;3.333;0.000;3.267;1.317;1.333;1.350;1.283;1.300;2.300;2.417;2.300;2.383;1.433;1.400;1.450;1.367;0.450;1.367;1.450;1.383;0.433;2.350;1.417;1.367;0.483;1.383;1.417;0.400;0.450;1.400;0.400;0.383;1.450;1.367;1.450;1.400;0.000;0.367;0.450;0.383;0.383;0.367;1.350;1.400;0.000;0.367;0.417;0.350;1.250
4874.500;4198.367;5296.517;4989.317;4592.567;4346.433;6057.517;4908.333;4652.550;5075.383;5173.550;4343.383;5501.567;6944.300;4872.483;4828.400;6727.533;4745.400;4517.567;5475.367;5262.517;5924.350;6428.500;2979.467;5665.517;6045.367;7062.467;6491.400;7600.750;4726.383;6504.500;5418.417;5206.517;6087.350;5385.467;8130.350;5671.500;9287.050;7691.467;5141.433;8030.450;7110.417;6799.467;8207.450;5604.483;8212.400;6105.433;6645.433;9621.433;7584.450;7919.400;8475.467;9690.367;8584.483;3764.600;10581.433;8552.483;10683.133;11292.417;16089.483;11593.450;8527.517;16243.467;18897.483;17908.467;18787.500;18755.483;9392.500;4945.500;1480.417;91.450;10.483;8.483;7.467;7.500;7.467;7.433;7.450;5.433;7.500;5.467;5.500;6.450;6.500;5.467;4.483;5.417;4.467;5.400;5.450;5.383;4.250;4.417;4.300;4.433;4.250;3.517;3.233;3.450;5.233;3.517;3.250;2.417;3.250;3.417;3.250;2.400;3.083;3.483;2.233;2.417;2.300;1.400;2.283;2.333;2.217;2.433;2.250;2.333;2.267;2.383;1.217;1.367;1.283;2.367;1.217;1.300;0.817;1.333;1.233;1.267;1.333;0.000;2.267;1.317;1.333;1.350;1.283;0.300;1.300;0.417;0.300;0.383;0.433;0.400;1.450;1.367;1.450;0.367;0.450;0.383;1.433;0.350;0.000;0.367;1.483;0.383;0.417;0.400;0.000;0.400;0.400;0.383;0.450;0.367;0.450;0.400;0.467;0.367;0.000;0.383;0.383;0.000;0.350;0.000;0.000;0.367;0.000;0.350;0.250
1.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.483;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4874.500;4197.367;5301.517;4999.317;4599.567;4363.433;6079.517;4937.333;4678.550;5112.383;5212.550;4384.383;5555.567;7027.300;4936.483;4901.400;6831.533;4830.400;4602.567;5588.367;5381.517;6073.350;6604.500;3067.467;5837.517;6247.367;7314.467;6740.400;7917.750;4933.383;6813.500;5695.417;5490.517;6445.350;5732.467;8695.350;6092.500;10047.050;8366.467;5632.433;8857.450;7912.417;7634.467;9317.450;6430.483;9558.400;7217.433;7999.433;11810.433;9563.450;10285.400;11433.467;13681.367;12884.483;6142.600;19540.433;17635.483;20598.133;14884.417;9099.483;1218.450;61.517;12.467;10.483;8.467;8.500;8.483;7.500;7.500;9.417;7.450;6.483;6.483;6.467;6.500;6.467;6.433;6.450;6.433;6.500;5.467;4.500;5.450;6.500;5.467;4.483;6.417;4.467;6.400;5.450;5.383;5.250;4.417;4.300;4.433;5.250;3.517;4.233;3.450;5.233;3.517;4.250;2.417;4.250;3.417;3.250;2.400;4.083;2.483;3.233;2.417;3.300;3.400;2.283;2.333;3.217;2.433;2.250;2.333;3.267;2.383;2.217;1.367;2.283;1.367;2.217;2.300;1.817;1.333;1.233;1.267;2.333;0.000;2.267;1.317;1.333;1.350;1.283;1.300;2.300;1.417;1.300;2.383;1.433;1.400;1.450;1.367;0.450;1.367;1.450;1.383;0.433;1.350;1.417;1.367;0.483;1.383;1.417;1.400;1.450;1.400;0.400;1.383;0.450;0.367;0.450;0.400;0.467;1.367;1.450;1.383;1.383;1.367;1.350;1.400;0.000;1.367;1.417;1.350;1.250
4.500;1.367;1.517;1.317;1.567;1.433;1.517;1.333;1.550;1.383;0.550;1.383;0.567;1.300;0.483;0.400;1.533;0.400;0.567;1.367;0.517;0.350;0.500;0.000;1.517;1.367;1.467;1.400;0.000;1.383;1.500;0.417;0.517;0.350;0.467;1.350;0.500;1.050;1.467;1.433;1.450;0.417;0.467;0.450;1.483;1.400;0.433;0.433;1.433;0.450;1.400;1.467;1.367;1.483;0.600;0.433;1.483;0.133;1.417;1.483;0.450;0.000;0.467;0.483;0.467;0.500;0.483;0.500;0.500;0.417;0.450;0.483;1.483;0.467;1.500;0.467;0.433;1.450;0.433;1.500;1.467;0.500;0.450;0.500;1.467;0.483;0.417;0.467;1.400;0.450;0.383;1.250;0.417;0.300;1.433;0.000;0.517;0.233;0.450;0.233;0.517;0.250;0.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.267;0.000;0.217;0.367;0.000;0.367;0.000;0.000;0.000;0.333;0.233;0.267;0.333;0.000;0.267;0.317;0.333;0.350;0.283;0.300;0.300;0.417;0.300;0.383;0.000;0.000;0.450;0.000;0.450;0.367;0.000;0.383;0.433;0.350;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.400;0.400;0.000;0.450;0.367;0.450;0.400;0.467;0.367;0.000;0.383;0.000;0.367;0.350;0.000;0.000;0.000;0.417;0.000;0.250
4881.500;4209.367;5320.517;5019.317;4623.567;4393.433;6129.517;4978.333;4725.550;5171.383;5284.550;4450.383;5647.567;7157.300;5035.483;5012.400;7000.533;4959.400;4740.567;5769.367;5570.517;6303.350;6874.500;3201.467;6118.517;6572.367;7732.467;7154.400;8456.750;5293.383;7360.500;6190.417;6009.517;7112.350;6389.467;9783.350;6938.500;11602.050;9815.467;6724.433;10815.450;9899.417;9856.467;12504.450;9067.483;14374.400;11920.433;15200.433;25043.433;17317.450;10527.400;3153.467;312.367;10.483;1.600;7.433;4.483;7.133;6.417;7.483;5.450;4.517;5.467;5.483;4.467;3.500;4.483;2.500;3.500;4.417;3.450;3.483;2.483;3.467;2.500;3.467;3.433;2.450;3.433;3.500;2.467;2.500;3.450;3.500;2.467;1.483;3.417;2.467;3.400;2.450;3.383;2.250;2.417;2.300;2.433;2.250;1.517;2.233;1.450;2.233;1.517;1.250;1.417;1.250;1.417;1.250;1.400;2.083;0.483;1.233;1.417;1.300;0.400;0.283;0.333;1.217;0.433;0.250;0.333;1.267;0.383;1.217;0.367;1.283;0.367;0.217;0.300;0.817;0.333;0.233;0.267;0.333;0.000;0.267;0.317;0.333;0.000;0.283;0.000;0.300;0.000;0.300;0.000;0.433;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.483;0.383;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.250
0.500;0.367;1.517;1.317;0.567;0.433;0.517;0.333;1.550;0.383;0.550;0.383;0.567;1.300;0.483;0.400;0.533;1.400;0.567;1.367;0.517;0.350;0.500;0.467;0.517;0.367;1.467;1.400;0.000;0.383;0.500;1.417;0.517;1.350;0.467;1.350;0.500;1.050;0.467;1.433;1.450;0.417;0.467;1.450;1.483;0.400;0.433;0.433;0.433;0.450;0.400;0.467;0.367;0.483;0.600;0.433;1.483;0.133;0.000;0.483;0.450;0.517;0.467;0.483;0.467;0.500;0.483;1.500;0.500;1.417;0.450;0.483;0.483;0.467;0.500;1.467;0.433;1.450;0.000;0.500;0.467;0.500;0.000;0.500;0.467;0.483;0.417;0.467;0.400;0.450;0.383;0.250;0.417;0.300;0.433;0.250;0.517;0.233;0.450;0.233;0.000;0.250;0.417;0.250;0.000;0.250;0.400;0.083;0.483;0.233;0.000;0.000;0.400;0.000;0.333;0.217;0.433;0.000;0.333;0.267;0.383;0.000;0.000;0.000;0.367;0.217;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.350;0.000;0.000;0.000;0.417;0.000;0.383;0.000;0.400;0.450;0.000;0.000;0.367;0.450;0.000;0.000;0.350;0.000;0.367;0.000;0.000;0.417;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.350;0.000
4884.500;4218.367;5338.517;5040.317;4654.567;4428.433;6189.517;5038.333;4790.550;5256.383;5384.550;4542.383;5777.567;7343.300;5187.483;5174.400;7252.533;5159.400;4950.567;6048.367;5862.517;6670.350;7317.500;3430.467;6597.517;7141.367;8476.467;7915.400;9469.750;5996.383;8465.500;7235.417;7167.517;8685.350;8033.467;12747.350;9468.500;16819.050;15497.467;12114.433;23046.450;19400.417;11149.467;3231.450;108.483;8.400;5.433;6.433;6.433;5.450;5.400;4.467;5.367;5.483;3.600;5.433;4.483;5.133;5.417;6.483;4.450;3.517;4.467;5.483;3.467;4.500;3.483;3.500;4.500;4.417;3.450;3.483;4.483;3.467;3.500;3.467;3.433;3.450;3.433;3.500;3.467;2.500;3.450;2.500;3.467;3.483;3.417;2.467;3.400;3.450;3.383;3.250;3.417;2.300;2.433;2.250;2.517;2.233;2.450;2.233;2.517;2.250;1.417;2.250;2.417;2.250;1.400;2.083;2.483;2.233;2.417;2.300;1.400;2.283;1.333;2.217;1.433;1.250;1.333;2.267;1.383;2.217;1.367;1.283;1.367;1.217;1.300;0.817;1.333;1.233;1.267;1.333;0.000;1.267;1.317;1.333;1.350;1.283;1.300;1.300;1.417;1.300;0.383;1.433;0.400;0.450;1.367;1.450;1.367;0.450;1.383;1.433;0.350;0.417;0.367;0.483;1.383;0.417;1.400;1.450;1.400;1.400;1.383;1.450;1.367;1.450;1.400;0.467;1.367;0.450;1.383;1.383;1.367;1.350;0.400;0.000;1.367;1.417;0.350;1.250
1884.500;1630.367;2072.517;1960.317;1812.567;1728.433;2427.517;1979.333;1889.550;2077.383;2135.550;1810.383;2313.567;2955.300;2095.483;2104.400;2965.533;2121.400;2050.567;2529.367;2475.517;2845.350;3160.500;1499.467;2944.517;3248.367;3951.467;3803.400;4699.750;3133.383;4720.500;4422.417;5085.517;7417.350;5612.467;3466.350;172.500;2.050;1.467;1.433;1.450;1.417;1.467;1.450;2.483;1.400;1.433;1.433;1.433;1.450;1.400;1.467;1.367;1.483;1.600;1.433;1.483;1.133;1.417;0.483;1.450;1.517;1.467;1.483;1.467;1.500;1.483;1.500;1.500;1.417;1.450;1.483;1.483;1.467;2.500;1.467;1.433;1.450;1.433;1.500;1.467;2.500;1.450;1.500;1.467;1.483;1.417;1.467;2.400;2.450;1.383;1.250;1.417;1.300;1.433;1.250;1.517;1.233;1.450;1.233;1.517;1.250;1.417;1.250;1.417;1.250;1.400;1.083;0.483;1.233;1.417;1.300;1.400;1.283;1.333;1.217;1.433;2.250;1.333;1.267;1.383;1.217;1.367;1.283;0.367;1.217;1.300;1.817;1.333;1.233;1.267;1.333;0.667;1.267;1.317;1.333;0.350;1.283;1.300;1.300;0.417;1.300;1.383;0.433;1.400;1.450;0.367;1.450;0.367;1.450;1.383;0.433;1.350;1.417;1.367;1.483;1.383;1.417;0.400;1.450;1.400;0.400;0.383;1.450;0.367;0.450;0.400;1.467;1.367;1.450;1.383;1.383;1.367;0.350;1.400;1.517;0.367;1.417;1.350;1.250
3021.500;2613.367;3308.517;3132.317;2899.567;2762.433;3867.517;3159.333;3016.550;3315.383;3408.550;2889.383;3691.567;4707.300;3342.483;3351.400;4729.533;3385.400;3270.567;4031.367;3951.517;4537.350;5037.500;2401.467;4692.517;5176.367;6296.467;6057.400;7516.750;4992.383;7515.500;7043.417;8101.517;11808.350;8934.467;5520.350;287.500;9.050;5.467;2.433;4.450;3.417;3.467;3.450;2.483;3.400;2.433;1.433;3.433;2.450;2.400;2.467;2.367;2.483;0.600;2.433;1.483;2.133;2.417;3.483;1.450;1.517;2.467;1.483;1.467;1.500;1.483;0.500;1.500;1.417;1.450;1.483;0.483;1.467;0.500;1.467;1.433;1.450;1.433;1.500;0.467;0.500;1.450;1.500;1.467;0.483;1.417;1.467;0.400;0.450;1.383;1.250;1.417;0.300;0.433;1.250;0.517;0.233;0.450;1.233;0.517;0.250;0.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.000;0.300;0.400;0.000;0.333;0.000;0.433;0.000;0.000;0.267;0.000;0.000;0.367;0.283;0.367;0.000;0.000;0.000;0.000;0.233;0.000;0.333;0.000;0.267;0.000;0.000;0.350;0.000;0.000;0.000;0.417;0.000;0.000;0.433;0.000;0.000;0.367;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.367;0.000;0.000;0.000
4914.500;4264.367;5417.517;5145.317;4782.567;4572.433;6437.517;5280.333;5067.550;5601.383;5788.550;4938.383;6356.567;8178.300;5859.483;5945.400;8493.533;6171.400;6071.567;7654.367;7696.517;9134.350;10568.500;5306.467;11225.517;13889.367;21092.467;21314.400;11650.750;399.383;4.500;3.417;2.517;2.350;2.467;2.350;1.500;3.050;2.467;1.433;2.450;2.417;1.467;2.450;0.483;2.400;1.433;1.433;2.433;1.450;1.400;1.467;1.367;0.483;1.600;1.433;1.483;1.133;1.417;1.483;0.450;0.517;0.467;1.483;0.467;0.500;0.483;1.500;0.500;0.417;0.450;0.483;1.483;0.467;1.500;0.467;0.433;0.450;0.433;0.500;1.467;0.500;0.450;0.500;0.467;0.483;1.417;0.467;1.400;0.450;0.383;0.250;0.417;0.300;0.433;0.000;1.517;1.233;0.450;0.233;0.517;1.250;1.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;1.417;0.300;0.400;1.283;0.333;1.217;0.433;0.250;0.333;0.267;0.383;0.217;0.367;0.283;0.367;1.217;0.300;0.817;0.333;0.233;0.267;0.333;0.667;0.000;0.317;0.333;0.350;0.283;0.300;0.300;0.417;0.300;1.383;0.433;1.400;0.450;0.367;0.450;0.367;0.450;0.383;1.433;0.350;0.417;0.367;0.483;0.383;0.417;1.400;0.450;0.400;1.400;1.383;0.450;1.367;0.450;0.400;0.467;0.367;0.450;0.383;0.383;0.367;0.350;0.400;0.000;0.367;0.417;0.350;0.250
3.500;2.367;2.517;2.317;2.567;1.433;1.517;2.333;1.550;1.383;2.550;1.383;1.567;2.300;1.483;1.400;1.533;1.400;2.567;1.367;1.517;1.350;1.500;1.467;0.517;1.367;0.467;1.400;0.000;1.383;0.500;0.417;1.517;1.350;1.467;1.350;1.500;1.050;0.467;1.433;0.450;0.417;1.467;1.450;1.483;1.400;1.433;1.433;0.433;0.450;1.400;1.467;1.367;1.483;0.000;0.433;0.483;1.133;0.417;1.483;1.450;1.517;1.467;1.483;1.467;1.500;1.483;0.000;0.500;1.417;1.450;1.483;0.483;1.467;0.500;1.467;1.433;1.450;1.433;1.500;0.467;0.500;1.450;0.500;0.467;0.483;0.417;0.467;1.400;1.450;1.383;1.250;0.417;1.300;1.433;1.250;0.517;0.233;0.450;1.233;0.517;0.250;0.000;0.250;0.417;0.250;0.400;1.083;0.483;0.233;0.000;0.300;0.400;0.000;0.333;0.217;0.433;0.250;0.333;0.000;0.383;0.217;0.000;0.283;0.367;0.000;0.300;0.000;0.333;0.000;0.267;0.333;0.000;0.267;0.317;0.333;0.000;0.000;0.000;0.300;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250
4952.500;4310.367;5502.517;5250.317;4911.567;4726.433;6694.517;5532.333;5358.550;5979.383;6255.550;5413.383;7079.567;9293.300;6824.483;7142.400;10615.533;8144.400;8641.567;12206.367;15347.517;20804.350;7289.500;28.467;4.517;3.367;4.467;3.400;0.000;2.383;3.500;3.417;2.517;3.350;2.467;3.350;2.500;3.050;2.467;1.433;2.450;2.417;2.467;2.450;2.483;1.400;2.433;1.433;2.433;2.450;1.400;1.467;2.367;1.483;1.600;2.433;2.483;1.133;2.417;1.483;1.450;1.517;1.467;1.483;1.467;1.500;1.483;2.500;2.500;1.417;1.450;1.483;2.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;1.500;1.450;1.500;1.467;1.483;1.417;1.467;1.400;1.450;2.383;1.250;2.417;1.300;1.433;1.250;1.517;1.233;1.450;1.233;1.517;1.250;1.417;1.250;1.417;1.250;1.400;1.083;1.483;1.233;1.417;0.300;0.400;1.283;1.333;1.217;0.433;1.250;1.333;1.267;1.383;1.217;1.367;0.283;1.367;1.217;0.300;0.817;1.333;1.233;1.267;0.333;0.000;1.267;0.317;0.333;1.350;1.283;1.300;1.300;1.417;0.300;0.383;0.433;0.400;1.450;1.367;0.450;0.367;0.450;1.383;0.433;0.350;1.417;1.367;1.483;1.383;1.417;0.400;0.450;1.400;0.400;0.383;0.450;0.367;0.450;0.400;1.467;1.367;1.450;1.383;0.383;1.367;0.350;1.400;0.000;0.367;0.417;0.350;0.250
1.500;1.367;1.517;1.317;1.567;0.433;0.517;1.333;0.550;1.383;0.550;0.383;0.567;0.300;0.483;0.400;1.533;0.400;0.567;0.367;0.517;0.350;0.500;0.000;0.517;0.367;0.467;0.400;0.000;0.383;0.500;0.000;0.517;0.000;0.467;0.350;0.500;0.050;0.467;0.433;1.450;0.417;0.000;0.450;0.000;0.400;0.433;0.433;0.433;0.000;0.400;0.467;0.367;0.483;0.600;0.433;0.000;0.133;0.000;0.483;0.450;0.517;0.000;0.483;0.000;0.000;0.483;0.000;0.000;0.417;0.450;0.000;0.000;0.000;0.500;0.467;0.433;0.450;0.433;0.500;0.467;0.500;0.450;0.500;0.467;0.483;0.417;0.467;0.400;0.450;0.000;0.250;0.000;0.000;0.433;0.250;0.000;0.233;0.450;0.233;0.000;0.250;0.417;0.250;0.417;0.250;0.000;0.083;0.000;0.233;0.417;0.300;0.400;0.283;0.000;0.000;0.433;0.000;0.333;0.267;0.000;0.217;0.000;0.283;0.000;0.000;0.300;0.000;0.000;0.233;0.000;0.333;0.667;0.267;0.317;0.333;0.000;0.283;0.000;0.000;0.000;0.300;0.383;0.433;0.400;0.000;0.000;0.450;0.367;0.450;0.000;0.433;0.350;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.367;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;0.517;0.000;0.417;0.350;0.250
