4926.500;4226.367;5333.517;5010.317;4608.567;4352.433;6059.517;4896.333;4641.550;5043.383;5139.550;4302.383;5445.567;6842.300;4802.483;4747.400;6593.533;4638.400;4409.567;5328.367;5111.517;5725.350;6202.500;2868.467;5436.517;5773.367;6721.467;6156.400;7161.750;4453.383;6098.500;5054.417;4842.517;5625.350;4953.467;7431.350;5164.500;8384.050;6909.467;4592.433;7116.450;6248.417;5938.467;7090.450;4809.483;6959.400;5131.433;5510.433;7876.433;6118.450;6303.400;6622.467;7443.367;6456.483;2783.600;7577.433;5962.483;7184.133;7323.417;9950.483;6805.450;4674.517;8159.467;8466.483;6948.467;6736.500;7579.483;5803.500;7266.500;10123.417;7072.450;7555.483;7674.483;7376.467;7607.500;8595.467;8421.433;8593.450;8168.433;10371.500;8908.467;7572.500;9817.450;11830.500;10634.467;8960.483;11721.417;10596.467;13214.400;14218.450;14160.383;19186.250;15204.417;18054.300;19604.433;16188.250;8818.517;5655.233;1564.450;574.233;60.517;16.250;10.417;12.250;11.417;11.250;9.400;11.083;8.483;10.233;8.417;8.300;7.400;5.283;6.333;9.217;8.433;5.250;6.333;10.267;5.383;7.217;5.367;6.283;6.367;4.217;4.300;5.817;5.333;4.233;5.267;5.333;0.000;6.267;4.317;4.333;3.350;3.283;3.300;4.300;3.417;2.300;4.383;2.433;2.400;3.450;3.367;2.450;2.367;2.450;3.383;2.433;2.350;1.417;2.367;2.483;2.383;1.417;1.400;1.450;2.400;1.400;1.383;1.450;2.367;2.450;2.400;1.467;1.367;0.450;1.383;1.383;1.367;2.350;1.400;0.000;1.367;0.417;1.350;2.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.467;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.050;0.467;0.000;0.450;0.000;0.000;0.450;0.000;0.400;0.000;0.433;0.433;0.000;0.000;0.000;0.367;0.000;0.000;0.433;0.000;0.133;0.000;1.483;0.000;0.000;0.000;0.483;0.000;0.000;0.000;0.000;0.500;0.417;0.450;0.000;0.483;0.000;0.500;0.467;0.433;0.450;0.000;0.500;0.467;0.000;0.450;1.500;1.467;0.000;0.417;0.000;1.400;0.450;0.383;0.250;0.417;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4922.500;4225.367;5331.517;5007.317;4606.567;4355.433;6062.517;4901.333;4646.550;5055.383;5147.550;4314.383;5459.567;6877.300;4818.483;4768.400;6628.533;4669.400;4437.567;5364.367;5152.517;5778.350;6260.500;2899.467;5493.517;5838.367;6806.467;6230.400;7265.750;4518.383;6193.500;5142.417;4930.517;5730.350;5057.467;7586.350;5282.500;8588.050;7085.467;4711.433;7321.450;6433.417;6120.467;7320.450;4974.483;7212.400;5324.433;5734.433;8208.433;6396.450;6601.400;6956.467;7839.367;6817.483;2944.600;8054.433;6356.483;7684.133;7868.417;10740.483;7375.450;5087.517;8937.467;9326.483;7704.467;7519.500;8523.483;6580.500;8318.500;11706.417;8276.450;8958.483;9243.483;9045.467;9519.500;11002.467;11097.433;11716.450;11613.433;15534.500;14262.467;13237.500;18876.450;23731.500;19391.467;11999.483;8707.417;2914.467;801.400;117.450;17.383;13.250;9.417;11.300;10.433;10.250;9.517;9.233;8.450;11.233;7.517;8.250;5.417;8.250;6.417;8.250;6.400;7.083;6.483;6.233;5.417;6.300;5.400;4.283;4.333;7.217;5.433;4.250;5.333;6.267;4.383;4.217;2.367;4.283;3.367;3.217;3.300;3.817;3.333;2.233;2.267;3.333;0.000;4.267;3.317;2.333;2.350;3.283;1.300;3.300;3.417;2.300;2.383;2.433;1.400;2.450;1.367;1.450;2.367;1.450;1.383;1.433;2.350;1.417;1.367;0.483;1.383;1.417;1.400;0.450;2.400;1.400;1.383;1.450;1.367;1.450;0.400;0.467;2.367;0.450;1.383;1.383;1.367;1.350;0.400;0.000;1.367;0.417;1.350;1.250
1.500;0.367;0.517;0.317;0.567;0.433;0.517;0.333;0.550;0.383;0.550;0.383;0.000;1.300;0.483;0.400;1.533;0.400;0.000;1.367;0.000;1.350;0.500;0.000;0.517;0.367;0.467;0.400;0.000;0.383;0.500;0.417;0.000;0.350;0.000;1.350;0.500;2.050;0.467;0.433;0.450;0.417;0.467;1.450;0.000;1.400;0.433;0.433;1.433;0.450;0.400;1.467;0.367;0.483;0.000;1.433;1.483;1.133;1.417;2.483;1.450;1.517;1.467;1.483;1.467;1.500;1.483;1.500;0.500;2.417;1.450;1.483;0.483;0.467;1.500;1.467;1.433;1.450;0.433;1.500;1.467;0.500;1.450;0.500;1.467;0.483;0.417;0.467;0.400;1.450;1.383;1.250;0.417;0.000;1.433;0.000;0.000;0.233;0.450;0.233;0.000;0.250;0.417;0.250;0.417;0.250;0.400;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4912.500;4220.367;5322.517;5007.317;4603.567;4356.433;6058.517;4909.333;4651.550;5062.383;5160.550;4332.383;5478.567;6903.300;4841.483;4797.400;6675.533;4704.400;4475.567;5415.367;5204.517;5838.350;6333.500;2938.467;5566.517;5927.367;6912.467;6345.400;7402.750;4607.383;6328.500;5260.417;5047.517;5879.350;5198.467;7814.350;5442.500;8881.050;7331.467;4892.433;7604.450;6707.417;6392.467;7670.450;5223.483;7600.400;5624.433;6079.433;8740.433;6839.450;7083.400;7502.467;8495.367;7429.483;3222.600;8884.433;7054.483;8607.133;8877.417;12247.483;8493.450;5935.517;10568.467;11204.483;9432.467;9407.500;10944.483;8714.500;11414.500;16808.417;12619.450;14813.483;17008.483;18173.467;18393.500;16395.467;9163.433;3344.450;606.433;77.500;12.467;10.500;10.450;10.500;9.467;9.483;10.417;8.467;9.400;8.450;8.383;8.250;7.417;8.300;7.433;7.250;7.517;7.233;6.450;8.233;6.517;6.250;5.417;6.250;5.417;5.250;5.400;5.083;5.483;6.233;5.417;5.300;4.400;5.283;5.333;6.217;5.433;4.250;4.333;5.267;4.383;5.217;4.367;4.283;4.367;3.217;3.300;3.817;3.333;4.233;4.267;4.333;1.667;5.267;2.317;3.333;3.350;2.283;3.300;3.300;2.417;3.300;3.383;2.433;3.400;3.450;3.367;2.450;2.367;3.450;2.383;2.433;2.350;2.417;2.367;2.483;2.383;2.417;2.400;2.450;2.400;1.400;2.383;2.450;2.367;2.450;2.400;1.467;1.367;1.450;2.383;1.383;1.367;2.350;2.400;0.517;2.367;2.417;1.350;3.250
0.500;0.367;1.517;0.317;0.567;0.433;0.517;0.333;0.550;0.383;0.550;0.383;0.567;1.300;0.000;0.400;0.533;0.000;0.000;0.367;0.000;0.350;0.500;0.000;0.517;1.367;1.467;0.400;0.000;0.383;0.500;0.417;0.517;0.350;0.000;1.350;0.500;1.050;0.467;0.433;1.450;1.417;0.467;1.450;0.000;1.400;0.433;0.433;1.433;0.450;0.400;1.467;0.367;0.483;0.000;0.433;0.483;1.133;1.417;2.483;0.450;1.517;1.467;1.483;0.467;1.500;1.483;0.500;1.500;1.417;1.450;0.483;1.483;0.467;1.500;1.467;0.433;0.450;0.433;0.500;0.467;0.000;0.450;0.500;0.467;0.000;0.417;0.467;1.400;0.450;0.000;0.250;0.000;0.000;0.433;0.250;0.000;0.233;0.000;0.233;0.000;0.250;0.000;0.000;0.417;0.250;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4913.500;4227.367;5327.517;5018.317;4615.567;4369.433;6083.517;4933.333;4673.550;5098.383;5194.550;4365.383;5522.567;6969.300;4894.483;4851.400;6753.533;4767.400;4540.567;5501.367;5289.517;5951.350;6457.500;2999.467;5695.517;6074.367;7098.467;6524.400;7632.750;4752.383;6543.500;5450.417;5237.517;6121.350;5420.467;8179.350;5708.500;9355.050;7744.467;5186.433;8090.450;7167.417;6859.467;8280.450;5661.483;8294.400;6175.433;6725.433;9731.433;7685.450;8034.400;8604.467;9852.367;8742.483;3850.600;10817.433;8765.483;10988.133;11662.417;16705.483;12134.450;9026.517;17491.467;20790.483;19265.467;18071.500;15126.483;5811.500;2047.500;365.417;20.450;9.483;9.483;9.467;9.500;8.467;9.433;8.450;7.433;9.500;8.467;6.500;7.450;8.500;8.467;6.483;7.417;6.467;6.400;7.450;7.383;7.250;6.417;6.300;5.433;5.250;5.517;5.233;5.450;6.233;5.517;4.250;4.417;5.250;4.417;4.250;3.400;5.083;4.483;4.233;4.417;4.300;4.400;3.283;3.333;4.217;3.433;3.250;3.333;4.267;3.383;3.217;1.367;3.283;3.367;3.217;2.300;2.817;2.333;2.233;2.267;2.333;0.667;3.267;2.317;2.333;1.350;2.283;1.300;2.300;2.417;2.300;1.383;1.433;1.400;1.450;1.367;1.450;2.367;0.450;2.383;1.433;2.350;0.417;1.367;1.483;1.383;1.417;0.400;0.450;1.400;1.400;1.383;1.450;1.367;0.450;0.400;1.467;1.367;1.450;1.383;0.383;2.367;1.350;0.400;0.000;1.367;1.417;0.350;1.250
4907.500;4230.367;5334.517;5028.317;4625.567;4386.433;6114.517;4962.333;4703.550;5137.383;5244.550;4408.383;5585.567;7060.300;4961.483;4926.400;6867.533;4857.400;4633.567;5623.367;5413.517;6109.350;6641.500;3088.467;5878.517;6289.367;7367.467;6787.400;7962.750;4975.383;6868.500;5745.417;5539.517;6503.350;5786.467;8778.350;6157.500;10158.050;8465.467;5706.433;8974.450;8022.417;7753.467;9468.450;6553.483;9747.400;7383.433;8199.433;12141.433;9874.450;10679.400;11947.467;14435.367;13803.483;6755.600;21718.433;17872.483;17409.133;9590.417;3726.483;257.450;9.517;8.467;8.483;6.467;6.500;6.483;4.500;6.500;6.417;5.450;5.483;5.483;4.467;4.500;5.467;4.433;4.450;5.433;4.500;3.467;3.500;4.450;4.500;3.467;2.483;4.417;3.467;4.400;3.450;2.383;3.250;3.417;2.300;3.433;3.250;2.517;3.233;1.450;3.233;1.517;3.250;1.417;2.250;1.417;2.250;2.400;2.083;1.483;1.233;1.417;1.300;1.400;0.283;0.333;2.217;2.433;0.250;1.333;1.267;1.383;1.217;1.367;0.283;1.367;0.217;0.300;0.817;1.333;0.233;0.267;1.333;0.000;1.267;1.317;0.333;0.350;1.283;0.300;1.300;0.417;0.300;1.383;0.433;0.000;1.450;0.367;0.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;0.367;0.450;0.400;0.000;0.367;0.000;0.383;0.383;0.000;0.350;0.400;0.000;0.000;0.000;0.350;0.250
4.500;3.367;3.517;2.317;3.567;3.433;2.517;2.333;3.550;2.383;2.550;3.383;2.567;3.300;3.483;3.400;2.533;2.400;3.567;2.367;3.517;3.350;2.500;3.467;2.517;2.367;2.467;2.400;0.000;2.383;3.500;3.417;1.517;3.350;3.467;3.350;2.500;3.050;3.467;3.433;2.450;3.417;3.467;3.450;2.483;3.400;4.433;2.433;2.433;2.450;3.400;2.467;3.367;2.483;3.600;3.433;3.483;2.133;3.417;2.483;1.450;4.517;2.467;2.483;2.467;2.500;2.483;2.500;2.500;2.417;2.450;2.483;2.483;2.467;2.500;2.467;2.433;2.450;2.433;2.500;3.467;2.500;2.450;1.500;2.467;3.483;2.417;2.467;2.400;2.450;3.383;3.250;2.417;2.300;2.433;1.250;1.517;1.233;2.450;2.233;2.517;1.250;2.417;2.250;2.417;2.250;1.400;2.083;2.483;2.233;2.417;2.300;2.400;2.283;2.333;1.217;1.433;3.250;1.333;2.267;1.383;1.217;1.367;2.283;1.367;2.217;2.300;1.817;1.333;2.233;1.267;1.333;2.667;1.267;1.317;2.333;1.350;1.283;1.300;1.300;2.417;1.300;1.383;1.433;2.400;0.450;2.367;1.450;1.367;1.450;1.383;1.433;1.350;1.417;1.367;1.483;1.383;1.417;1.400;1.450;1.400;1.400;1.383;1.450;1.367;1.450;1.400;1.467;1.367;2.450;1.383;1.383;1.367;1.350;1.400;2.517;1.367;2.417;1.350;1.250
4913.500;4238.367;5351.517;5048.317;4649.567;4415.433;6159.517;5004.333;4751.550;5197.383;5313.550;4476.383;5678.567;7193.300;5066.483;5041.400;7040.533;4990.400;4773.567;5810.367;5610.517;6344.350;6924.500;3231.467;6169.517;6628.367;7798.467;7221.400;8530.750;5352.383;7441.500;6264.417;6091.517;7208.350;6482.467;9945.350;7064.500;11828.050;10031.467;6898.433;11119.450;10226.417;10240.467;13084.450;9597.483;15465.400;13251.433;17018.433;24258.433;13198.450;5342.400;779.467;35.367;6.483;3.600;6.433;5.483;5.133;5.417;6.483;5.450;2.517;5.467;4.483;4.467;4.500;4.483;3.500;3.500;5.417;3.450;3.483;3.483;3.467;4.500;3.467;3.433;2.450;2.433;3.500;2.467;2.500;2.450;3.500;3.467;2.483;3.417;2.467;3.400;3.450;2.383;2.250;1.417;2.300;1.433;2.250;2.517;2.233;2.450;2.233;1.517;2.250;1.417;1.250;1.417;1.250;1.400;1.083;0.483;1.233;1.417;1.300;0.400;1.283;1.333;1.217;1.433;0.250;1.333;1.267;1.383;1.217;1.367;1.283;0.367;0.217;0.300;0.000;0.333;0.233;1.267;1.333;0.000;1.267;0.317;0.333;0.350;0.283;0.300;0.300;0.417;0.300;0.383;0.433;0.400;1.450;0.367;0.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;0.367;0.450;1.400;0.467;0.367;0.000;0.383;1.383;0.367;0.350;0.400;0.000;0.367;0.000;0.350;0.250
2.500;2.367;2.517;1.317;2.567;1.433;2.517;1.333;2.550;2.383;2.550;2.383;1.567;2.300;1.483;1.400;1.533;1.400;2.567;1.367;1.517;2.350;1.500;2.467;2.517;2.367;1.467;2.400;0.000;1.383;1.500;2.417;0.517;2.350;2.467;2.350;2.500;2.050;2.467;2.433;2.450;2.417;1.467;2.450;1.483;2.400;2.433;0.433;1.433;1.450;1.400;2.467;0.367;1.483;1.600;2.433;1.483;2.133;1.417;2.483;1.450;2.517;1.467;1.483;1.467;1.500;1.483;1.500;1.500;1.417;1.450;1.483;1.483;1.467;1.500;1.467;1.433;2.450;1.433;1.500;1.467;1.500;1.450;1.500;1.467;1.483;1.417;1.467;1.400;1.450;1.383;1.250;1.417;1.300;2.433;1.250;1.517;1.233;1.450;1.233;1.517;0.250;1.417;1.250;1.417;1.250;1.400;2.083;1.483;1.233;0.417;0.300;1.400;1.283;1.333;1.217;0.433;1.250;0.333;0.267;0.383;1.217;0.367;0.283;1.367;1.217;1.300;0.817;0.333;1.233;0.267;0.333;1.667;0.267;0.317;1.333;1.350;0.283;0.300;1.300;0.417;1.300;0.383;1.433;0.400;0.450;0.367;0.450;0.367;1.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;0.367;0.450;0.000;1.467;0.367;1.450;0.383;0.000;1.367;0.350;0.400;2.517;0.367;1.417;0.350;0.250
4922.500;4251.367;5376.517;5077.317;4684.567;4456.433;6232.517;5072.333;4824.550;5289.383;5421.550;4577.383;5822.567;7400.300;5227.483;5219.400;7310.533;5203.400;4996.567;6112.367;5925.517;6738.350;7399.500;3475.467;6685.517;7246.367;8606.467;8048.400;9631.750;6117.383;8655.500;7420.417;7373.517;8966.350;8335.467;13331.350;9995.500;18035.050;17103.467;13968.433;23530.450;15077.417;5351.467;587.450;8.483;5.400;3.433;4.433;5.433;3.450;4.400;3.467;4.367;3.483;0.600;3.433;2.483;3.133;3.417;3.483;2.450;2.517;2.467;3.483;2.467;1.500;2.483;1.500;2.500;2.417;1.450;1.483;1.483;1.467;1.500;2.467;1.433;1.450;1.433;1.500;1.467;1.500;1.450;1.500;1.467;0.483;1.417;0.467;1.400;1.450;1.383;1.250;1.417;0.300;0.433;1.250;0.517;1.233;0.450;1.233;0.517;1.250;0.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.417;0.300;0.400;0.000;0.000;0.217;0.433;0.000;0.333;1.267;0.383;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.333;0.000;0.267;0.317;0.000;0.000;0.283;0.300;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.400;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250
1.500;0.367;1.517;1.317;0.567;0.433;1.517;0.333;0.550;0.383;0.550;0.383;1.567;0.300;0.483;0.400;1.533;1.400;0.567;0.367;1.517;0.350;1.500;0.467;1.517;0.367;1.467;0.400;0.000;0.383;0.500;1.417;0.517;0.350;0.467;0.350;1.500;1.050;0.467;0.433;1.450;0.417;1.467;0.450;1.483;0.400;0.433;0.433;0.433;0.450;0.400;0.467;0.367;1.483;0.600;0.433;0.483;0.133;0.417;1.483;1.450;0.000;0.467;0.483;0.467;0.500;0.483;0.500;0.500;0.417;0.450;0.483;1.483;0.467;0.500;0.467;1.433;0.450;0.433;1.500;0.467;0.500;0.450;0.500;0.467;0.483;0.417;0.467;1.400;0.450;0.383;0.250;1.417;0.300;0.433;0.250;0.517;0.233;0.450;0.233;0.517;0.250;0.000;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.267;0.000;0.217;1.367;0.000;0.367;0.000;0.300;0.000;0.333;0.000;0.267;0.333;0.000;0.267;0.317;0.333;0.350;0.283;0.000;0.300;0.417;0.300;0.383;0.000;0.000;0.450;0.367;0.000;0.367;0.000;0.383;0.000;0.350;0.417;0.367;0.000;0.383;0.417;0.400;0.000;0.400;0.400;0.383;0.000;0.367;0.450;0.400;0.000;0.367;0.000;0.000;0.383;0.000;0.350;0.400;0.000;0.367;0.000;0.350;0.000
4954.500;4282.367;5426.517;5134.317;4755.567;4531.433;6348.517;5183.333;4952.550;5447.383;5596.550;4747.383;6069.567;7745.300;5497.483;5519.400;7788.533;5582.400;5402.567;6664.367;6541.517;7524.350;8363.500;3991.467;7836.517;8675.367;10587.467;10251.400;12845.750;8618.383;13196.500;12794.417;15558.517;18652.350;9482.467;2287.350;24.500;6.050;5.467;3.433;4.450;4.417;3.467;4.450;1.483;4.400;3.433;2.433;4.433;2.450;2.400;2.467;3.367;1.483;1.600;2.433;2.483;3.133;2.417;2.483;1.450;2.517;2.467;2.483;1.467;2.500;1.483;1.500;1.500;2.417;1.450;2.483;1.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;0.500;1.450;1.500;1.467;1.483;1.417;1.467;1.400;1.450;1.383;1.250;0.417;1.300;1.433;0.250;0.517;0.233;0.450;1.233;0.517;1.250;1.417;0.250;0.417;0.250;0.400;1.083;0.483;0.233;0.417;0.300;0.400;0.283;0.333;0.217;0.433;0.250;0.333;0.267;0.383;0.217;0.000;0.283;0.367;0.217;0.300;0.000;0.000;0.233;0.267;0.333;0.000;0.267;0.000;0.333;0.000;0.000;0.300;0.300;0.417;0.000;0.000;0.433;0.400;0.000;0.000;0.450;0.367;0.000;0.383;0.433;0.350;0.000;0.367;0.483;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.450;0.000;0.000;0.000;0.000;0.367;0.000;0.383;0.000;0.367;0.000;0.000;0.000;0.000;0.417;0.000;0.250
3439.500;2982.367;3790.517;3599.317;3344.567;3203.433;4506.517;3695.333;3549.550;3925.383;4061.550;3468.383;4468.567;5756.300;4130.483;4199.400;6006.533;4379.400;4322.567;5467.367;5524.517;6603.350;7713.500;3933.467;8518.517;11162.367;16828.467;10551.400;1796.750;7.383;3.500;1.417;1.517;2.350;1.467;2.350;1.500;3.050;1.467;0.433;1.450;1.417;1.467;1.450;1.483;1.400;1.433;1.433;1.433;1.450;1.400;1.467;1.367;1.483;1.600;1.433;1.483;1.133;1.417;1.483;1.450;1.517;1.467;1.483;1.467;1.500;1.483;1.500;1.500;1.417;2.450;0.483;1.483;1.467;1.500;1.467;1.433;1.450;1.433;1.500;1.467;2.500;1.450;1.500;1.467;1.483;1.417;1.467;1.400;1.450;1.383;1.250;1.417;1.300;1.433;1.250;1.517;1.233;1.450;1.233;1.517;0.250;1.417;1.250;1.417;1.250;1.400;1.083;1.483;1.233;1.417;1.300;0.400;1.283;1.333;1.217;1.433;1.250;1.333;0.267;1.383;1.217;1.367;1.283;1.367;1.217;1.300;0.817;1.333;1.233;0.267;0.333;1.667;1.267;1.317;0.333;1.350;1.283;0.300;0.300;0.417;1.300;1.383;0.433;1.400;1.450;1.367;1.450;0.367;1.450;0.383;0.433;0.350;1.417;0.367;0.483;1.383;1.417;1.400;1.450;0.400;1.400;1.383;0.450;0.367;1.450;0.400;1.467;0.367;1.450;0.383;1.383;1.367;1.350;1.400;0.517;1.367;0.417;1.350;1.250
1533.500;1329.367;1689.517;1603.317;1490.567;1425.433;2005.517;1645.333;1583.550;1747.383;1808.550;1544.383;1988.567;2560.300;1838.483;1867.400;2671.533;1947.400;1925.567;2432.367;2458.517;2937.350;3428.500;1752.467;3789.517;4963.367;7480.467;4689.400;766.750;5.383;2.500;3.417;3.517;2.350;3.467;2.350;3.500;2.050;3.467;3.433;3.450;2.417;3.467;3.450;2.483;2.400;2.433;2.433;2.433;2.450;2.400;2.467;2.367;2.483;3.600;2.433;1.483;1.133;1.417;2.483;2.450;1.517;1.467;1.483;1.467;1.500;1.483;1.500;2.500;1.417;1.450;2.483;1.483;1.467;2.500;1.467;1.433;1.450;2.433;1.500;1.467;0.500;1.450;0.500;2.467;1.483;2.417;1.467;1.400;1.450;1.383;1.250;1.417;1.300;1.433;1.250;2.517;1.233;1.450;1.233;1.517;1.250;1.417;1.250;1.417;1.250;0.400;0.083;0.483;1.233;1.417;1.300;1.400;1.283;0.333;0.217;0.433;0.250;0.333;1.267;0.383;1.217;0.367;1.283;0.367;1.217;0.300;0.817;0.333;0.233;1.267;0.333;1.667;0.267;0.317;1.333;0.350;0.283;1.300;1.300;0.417;0.300;0.383;0.433;0.400;0.450;0.367;0.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;1.450;0.367;0.450;1.400;0.467;0.367;0.450;1.383;0.383;0.367;0.350;0.400;1.517;0.367;1.417;0.350;0.250
5015.500;4369.367;5581.517;5322.317;4979.567;4798.433;6799.517;5626.333;5454.550;6099.383;6393.550;5543.383;7269.567;9578.300;7080.483;7455.400;11185.533;8710.400;9481.567;14151.367;19111.517;13068.350;602.500;2.467;3.517;2.367;3.467;2.400;0.000;2.383;2.500;2.417;1.517;2.350;1.467;2.350;1.500;2.050;1.467;1.433;1.450;1.417;1.467;1.450;1.483;2.400;1.433;1.433;1.433;1.450;1.400;0.467;0.367;1.483;0.000;1.433;1.483;2.133;1.417;1.483;0.450;1.517;1.467;1.483;0.467;1.500;1.483;0.500;0.500;1.417;0.450;0.483;0.483;1.467;0.500;1.467;1.433;1.450;0.433;0.500;1.467;1.500;1.450;1.500;0.467;0.483;0.417;0.467;1.400;0.450;1.383;1.250;1.417;0.300;0.433;0.250;0.517;0.233;0.450;0.233;1.517;1.250;0.417;0.250;0.417;0.250;0.400;1.083;0.483;0.233;0.000;0.300;0.400;0.283;0.333;1.217;0.433;0.250;0.333;0.267;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.000;0.333;0.233;0.267;1.333;0.000;0.267;0.317;0.000;0.350;0.283;0.000;0.300;0.417;0.300;0.383;0.433;0.400;0.450;0.367;0.000;0.367;0.450;0.383;0.433;0.350;0.000;0.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.000;0.367;0.000;0.000;0.467;0.367;0.450;0.000;0.383;0.367;0.350;0.400;0.517;0.367;0.000;0.350;0.250
1.500;0.367;1.517;0.317;0.567;0.433;1.517;0.333;0.550;0.383;0.550;0.383;0.567;1.300;0.483;0.400;0.533;1.400;0.567;0.367;1.517;0.350;0.500;0.467;0.517;0.367;0.467;0.400;0.000;0.383;0.500;0.417;0.517;0.350;1.467;0.350;0.000;1.050;0.467;0.433;0.450;0.417;0.467;0.450;0.483;0.400;0.433;0.433;0.433;0.450;0.400;0.467;0.367;0.483;2.600;0.433;0.483;0.133;0.417;0.483;0.450;0.000;0.467;0.483;0.467;0.500;0.483;0.500;0.500;0.417;0.450;0.483;0.483;0.467;0.500;0.467;0.000;0.450;0.433;0.500;0.467;0.500;0.450;0.500;0.467;0.483;0.417;0.467;0.400;1.450;0.383;0.250;0.417;0.300;0.433;1.250;0.000;0.233;1.450;0.233;0.000;0.000;0.417;0.250;0.417;0.250;0.400;0.083;0.483;0.233;0.417;0.000;0.400;0.000;0.333;0.000;0.433;0.250;0.333;0.267;0.383;0.000;0.000;0.283;0.367;0.217;0.000;0.000;0.333;0.233;0.000;0.000;1.667;0.267;0.000;1.333;0.350;0.283;0.300;0.000;0.417;0.300;0.000;0.433;0.400;0.000;0.000;0.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;0.000;0.000;0.000;0.450;0.400;0.400;0.000;0.450;0.367;0.450;0.400;0.000;0.367;0.000;0.383;0.000;0.367;0.000;0.000;0.517;0.367;0.417;0.350;0.250
