2.261;4.098;5.935;7.772;9.609;11.446;13.283;15.120;16.957;18.793;20.630;22.467;24.304;26.141;27.978;29.815;31.652;33.489;35.326;37.162;38.999;40.836;42.673;44.510;46.347;48.184;50.021;51.858;53.695;55.531;57.368;59.205;61.042;62.879;64.716;66.553;68.390;70.227;72.064;73.900;75.737;77.574;79.411;81.248;83.085;84.922;86.759;88.596;90.433;92.269;94.106;95.943;97.780;99.617;101.454;103.291;105.128;106.965;108.802;110.638;112.475;114.312;116.149;117.986;119.823;121.660;123.497;125.334;127.171;129.007;130.844;132.681;134.518;136.355;138.192;140.029;141.866;143.703;145.540;147.376;149.213;151.050;152.887;154.724;156.561;158.398;160.235;162.072;163.909;165.745;167.582;169.419;171.256;173.093;174.930;176.767;178.604;180.441;182.278;184.114;185.951;187.788;189.625;191.462;193.299;195.136;196.973;198.810;200.647;202.483;204.320;206.157;207.994;209.831;211.668;213.505;215.342;217.179;219.016;220.852;222.689;224.526;226.363;228.200;230.037;231.874;233.711;235.548;237.385;239.221;241.058;242.895;244.732;246.569;248.406;250.243;252.080;253.917;255.754;257.590;259.427;261.264;263.101;264.938;266.775;268.612;270.449;272.286;274.123;275.959;277.796;279.633;281.470;283.307;285.144;286.981;288.818;290.655;292.492;294.328;296.165;298.002;299.839;301.676;303.513;305.350;307.187;309.024;310.861;312.697;314.534;316.371;318.208;320.045;321.882;323.719;325.556;327.393;329.230;331.066
4969.500;4262.367;5385.517;5052.317;4652.567;4390.433;6107.517;4935.333;4675.550;5081.383;5173.550;4325.383;5471.567;6868.300;4818.483;4754.400;6603.533;4641.400;4404.567;5314.367;5101.517;5704.350;6173.500;2853.467;5394.517;5722.367;6656.467;6080.400;7081.750;4388.383;6001.500;4964.417;4753.517;5509.350;4846.467;7236.350;5029.500;8133.050;6694.467;4439.433;6863.450;6012.417;5701.467;6779.450;4598.483;6632.400;4875.433;5223.433;7436.433;5762.450;5914.400;6189.467;6939.367;6000.483;2590.600;6982.433;5480.483;6565.133;6663.417;9004.483;6135.450;4200.517;7270.467;7495.483;6121.467;5898.500;6590.483;5012.500;6226.500;8592.417;5957.450;6307.483;6343.483;6031.467;6151.500;6858.467;6631.433;6669.450;6241.433;7788.500;6570.467;5476.500;6930.450;8133.500;7109.467;5797.483;7307.417;6324.467;7480.400;7566.450;6963.383;8568.250;6102.417;6752.300;7522.433;7491.250;6162.517;7930.233;6431.450;10393.233;6877.517;7541.250;6085.417;8351.250;8073.417;8556.250;7555.400;8804.083;8012.483;9032.233;8168.417;8320.300;8696.400;6759.283;8349.333;11873.217;11396.433;8204.250;10795.333;15204.267;11033.383;13344.217;10425.367;13588.283;16365.367;13349.217;15361.300;19058.817;17830.333;14128.233;11369.267;7623.333;1015.667;1532.267;272.317;62.333;20.350;16.283;14.300;17.300;15.417;14.300;14.383;12.433;10.400;13.450;11.367;10.450;11.367;9.450;10.383;9.433;10.350;9.417;10.367;8.483;9.383;8.417;8.400;7.450;9.400;7.400;8.383;7.450;8.367;7.450;7.400;6.467;7.367;6.450;6.383;7.383;7.367;7.350;6.400;6.517;6.367;5.417;6.350;7.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;1.400;0.000;1.383;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4951.500;4249.367;5366.517;5042.317;4636.567;4380.433;6093.517;4924.333;4666.550;5066.383;5160.550;4317.383;5461.567;6861.300;4810.483;4749.400;6601.533;4637.400;4402.567;5316.367;5101.517;5703.350;6178.500;2853.467;5403.517;5730.367;6669.467;6095.400;7107.750;4402.383;6019.500;4982.417;4770.517;5534.350;4869.467;7280.350;5058.500;8193.050;6745.467;4473.433;6925.450;6064.417;5754.467;6856.450;4644.483;6706.400;4934.433;5288.433;7537.433;5845.450;6004.400;6287.467;7053.367;6103.483;2629.600;7116.433;5587.483;6702.133;6808.417;9214.483;6278.450;4297.517;7454.467;7701.483;6293.467;6068.500;6788.483;5170.500;6432.500;8891.417;6175.450;6542.483;6590.483;6273.467;6411.500;7165.467;6945.433;6996.450;6559.433;8206.500;6934.467;5791.500;7353.450;8658.500;7584.467;6201.483;7840.417;6808.467;8089.400;8211.450;7593.383;9385.250;6715.417;7459.300;8362.433;8375.250;6929.517;8984.233;7342.450;11963.233;7990.517;8846.250;7218.417;10048.250;9853.417;10621.250;9552.400;11388.083;10636.483;12350.233;11599.417;12349.300;13650.400;11357.283;15100.333;22664.217;21666.433;13942.250;14142.333;12647.267;4542.383;2040.217;416.367;106.283;28.367;12.217;12.300;13.817;11.333;11.233;11.267;12.333;3.667;14.267;9.317;9.333;8.350;8.283;7.300;10.300;8.417;7.300;8.383;6.433;6.400;7.450;7.367;6.450;7.367;6.450;6.383;5.433;7.350;4.417;6.367;5.483;5.383;5.417;4.400;3.450;5.400;4.400;4.383;4.450;5.367;4.450;4.400;3.467;4.367;2.450;4.383;3.383;2.367;4.350;3.400;0.517;4.367;3.417;3.350;4.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.483;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;2.400;0.450;1.383;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.233;0.000;0.000;0.000;0.250;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4941.500;4239.367;5356.517;5031.317;4624.567;4368.433;6080.517;4915.333;4658.550;5062.383;5155.550;4313.383;5457.567;6864.300;4809.483;4752.400;6606.533;4638.400;4408.567;5324.367;5109.517;5723.350;6196.500;2858.467;5422.517;5755.367;6700.467;6127.400;7150.750;4427.383;6060.500;5016.417;4803.517;5577.350;4907.467;7353.350;5110.500;8287.050;6822.467;4525.433;7010.450;6149.417;5834.467;6957.450;4717.483;6818.400;5016.433;5384.433;7686.433;5963.450;6130.400;6431.467;7223.367;6251.483;2690.600;7308.433;5741.483;6901.133;7016.417;9517.483;6490.450;4450.517;7734.467;8002.483;6547.467;6325.500;7091.483;5406.500;6744.500;9351.417;6503.450;6908.483;6980.483;6661.467;6832.500;7658.467;7447.433;7530.450;7088.433;8907.500;7554.467;6337.500;8089.450;9573.500;8436.467;6938.483;8836.417;7728.467;9259.400;9489.450;8868.383;11086.250;8030.417;9056.300;10326.433;10533.250;8918.517;11862.233;10006.450;16903.233;11810.517;13827.250;12127.417;18270.250;19014.417;20292.250;15956.400;14038.083;7674.483;3949.233;1143.417;259.300;48.400;11.283;10.333;15.217;13.433;10.250;11.333;14.267;9.383;9.217;6.367;7.283;8.367;5.217;6.300;6.817;6.333;5.233;6.267;7.333;0.000;8.267;5.317;5.333;4.350;4.283;3.300;5.300;4.417;3.300;4.383;3.433;2.400;4.450;3.367;2.450;3.367;2.450;3.383;2.433;2.350;2.417;2.367;1.483;2.383;2.417;1.400;0.450;2.400;1.400;2.383;2.450;2.367;1.450;1.400;0.467;1.367;0.000;1.383;1.383;1.367;2.350;1.400;0.000;1.367;0.417;0.350;2.250
3219.500;2763.367;3497.517;3286.317;3015.567;2850.433;3984.517;3215.333;3038.550;3316.383;3370.550;2820.383;3576.567;4518.300;3146.483;3115.400;4347.533;3046.400;2881.567;3504.367;3354.517;3772.350;4082.500;1855.467;3566.517;3803.367;4426.467;4054.400;4719.750;2919.383;4012.500;3319.417;3168.517;3699.350;3247.467;4902.350;3388.500;5538.050;4553.467;3008.433;4685.450;4112.417;3900.467;4676.450;3147.483;4589.400;3355.433;3618.433;5185.433;4028.450;4139.400;4359.467;4898.367;4241.483;1783.600;4982.433;3909.483;4716.133;4813.417;6561.483;4466.450;3045.517;5366.467;5567.483;4558.467;4417.500;4976.483;3791.500;4761.500;6658.417;4632.450;4948.483;5024.483;4826.467;4974.500;5623.467;5505.433;5614.450;5329.433;6768.500;5798.467;4915.500;6377.450;7682.500;6884.467;5774.483;7545.417;6784.467;8432.400;9015.450;8894.383;11911.250;9389.417;11478.300;13383.433;12289.250;7741.517;6017.233;2109.450;1007.233;100.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1709.500;1469.367;1845.517;1730.317;1604.567;1513.433;2090.517;1696.333;1616.550;1744.383;1783.550;1496.383;1887.567;2352.300;1669.483;1642.400;2273.533;1610.400;1540.567;1841.367;1776.517;1978.350;2145.500;1023.467;1886.517;1993.367;2317.467;2119.400;2437.750;1548.383;2108.500;1749.417;1691.517;1944.350;1726.467;2550.350;1795.500;2876.050;2381.467;1596.433;2455.450;2156.417;2056.467;2437.450;1678.483;2392.400;1785.433;1906.433;2709.433;2109.450;2178.400;2278.467;2563.367;2228.483;1006.600;2609.433;2062.483;2473.133;2520.417;3405.483;2343.450;1629.517;2797.467;2901.483;2392.467;2320.500;2602.483;2007.500;2496.500;3456.417;2430.450;2592.483;2629.483;2527.467;2605.500;2934.467;2874.433;2929.450;2784.433;3523.500;3030.467;2580.500;3324.450;3987.500;3581.467;3019.483;3921.417;3535.467;4375.400;4666.450;4599.383;6136.250;4857.417;5927.300;6895.433;6343.250;4015.517;3127.233;1128.450;555.233;100.517;36.250;13.417;13.250;13.417;13.250;11.400;12.083;11.483;12.233;11.417;11.300;10.400;10.283;10.333;11.217;10.433;9.250;8.333;11.267;9.383;10.217;8.367;9.283;8.367;7.217;7.300;8.817;7.333;7.233;7.267;7.333;4.667;8.267;6.317;7.333;6.350;6.283;6.300;7.300;6.417;7.300;6.383;6.433;6.400;5.450;6.367;5.450;6.367;6.450;5.383;6.433;5.350;5.417;5.367;5.483;5.383;5.417;4.400;5.450;4.400;4.400;4.383;5.450;4.367;4.450;4.400;4.467;5.367;5.450;5.383;3.383;4.367;4.350;4.400;1.517;4.367;5.417;4.350;5.250
4924.500;4231.367;5338.517;5022.317;4618.567;4366.433;6081.517;4919.333;4662.550;5071.383;5166.550;4329.383;5478.567;6899.300;4837.483;4784.400;6658.533;4682.400;4452.567;5383.367;5169.517;5798.350;6285.500;2904.467;5511.517;5861.367;6834.467;6255.400;7313.750;4531.383;6216.500;5155.417;4944.517;5748.350;5073.467;7613.350;5296.500;8625.050;7108.467;4726.433;7342.450;6452.417;6137.467;7341.450;4984.483;7234.400;5336.433;5746.433;8229.433;6408.450;6610.400;6966.467;7850.367;6827.483;2939.600;8059.433;6357.483;7687.133;7865.417;10741.483;7368.450;5080.517;8920.467;9302.483;7680.467;7491.500;8486.483;6544.500;8264.500;11630.417;8208.450;8870.483;9136.483;8924.467;9371.500;10798.467;10856.433;11411.450;11240.433;14914.500;13529.467;12363.500;17594.450;23044.500;20679.467;14719.483;12927.417;5607.467;2141.400;427.450;50.383;15.250;12.417;10.300;11.433;12.250;9.517;9.233;7.450;12.233;8.517;9.250;5.417;9.250;6.417;8.250;7.400;8.083;6.483;6.233;6.417;6.300;6.400;4.283;4.333;7.217;6.433;4.250;5.333;7.267;3.383;4.217;3.367;3.283;4.367;2.217;3.300;2.817;3.333;3.233;3.267;4.333;0.000;4.267;3.317;2.333;2.350;3.283;2.300;3.300;2.417;1.300;3.383;2.433;1.400;3.450;1.367;1.450;2.367;0.450;2.383;1.433;2.350;0.417;2.367;1.483;1.383;1.417;2.400;0.450;2.400;1.400;1.383;0.450;2.367;1.450;2.400;0.467;1.367;0.000;1.383;2.383;0.367;2.350;0.400;0.000;0.367;0.000;0.350;1.250
1.500;0.000;0.517;0.000;0.000;0.000;0.517;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.533;0.000;0.000;0.000;0.000;0.350;0.000;0.467;0.000;0.367;0.467;0.000;0.000;0.000;0.000;0.417;0.000;0.350;0.467;0.350;0.000;0.050;0.000;0.433;0.450;0.000;0.000;0.450;0.000;0.400;0.433;0.000;0.433;0.000;0.400;0.467;0.000;0.483;2.600;0.433;0.483;0.133;0.417;0.483;0.000;0.000;0.467;1.483;0.000;0.500;0.000;0.000;0.500;1.417;0.450;0.483;0.483;0.467;0.500;1.467;0.433;0.450;0.433;1.500;0.467;0.500;0.450;0.500;1.467;0.000;0.417;0.467;0.400;0.450;0.383;0.250;0.000;0.000;0.000;0.000;0.000;0.233;0.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4916.500;4230.367;5338.517;5022.317;4621.567;4373.433;6089.517;4927.333;4672.550;5089.383;5185.550;4347.383;5505.567;6936.300;4867.483;4816.400;6707.533;4724.400;4493.567;5435.367;5225.517;5866.350;6363.500;2945.467;5592.517;5953.367;6947.467;6369.400;7456.750;4621.383;6352.500;5277.417;5065.517;5901.350;5217.467;7841.350;5462.500;8915.050;7357.467;4901.433;7627.450;6723.417;6408.467;7686.450;5226.483;7610.400;5635.433;6084.433;8747.433;6840.450;7087.400;7501.467;8490.367;7420.483;3211.600;8866.433;7032.483;8578.133;8841.417;12184.483;8436.450;5887.517;10471.467;11081.483;9305.467;9258.500;10738.483;8504.500;11096.500;16231.417;12055.450;13927.483;15722.483;17131.467;18966.500;19519.467;13491.433;6703.450;1816.433;339.500;30.467;10.500;10.450;11.500;10.467;9.483;10.417;8.467;10.400;9.450;9.383;10.250;7.417;8.300;8.433;7.250;6.517;7.233;6.450;8.233;5.517;7.250;5.417;6.250;6.417;6.250;4.400;6.083;5.483;6.233;4.417;4.300;4.400;3.283;4.333;5.217;4.433;3.250;4.333;5.267;3.383;4.217;2.367;4.283;3.367;4.217;3.300;3.817;2.333;2.233;2.267;3.333;0.000;4.267;2.317;2.333;1.350;1.283;1.300;2.300;2.417;2.300;2.383;1.433;1.400;1.450;2.367;1.450;1.367;2.450;1.383;0.433;1.350;1.417;1.367;1.483;1.383;1.417;0.400;1.450;1.400;0.400;1.383;1.450;0.367;1.450;0.400;1.467;1.367;0.450;0.383;0.383;1.367;1.350;1.400;0.000;1.367;1.417;1.350;1.250
2.500;1.367;0.517;1.317;2.567;1.433;1.517;1.333;1.550;0.383;1.550;1.383;1.567;1.300;1.483;1.400;1.533;1.400;1.567;1.367;1.517;1.350;1.500;1.467;1.517;2.367;1.467;1.400;0.000;1.383;1.500;1.417;2.517;1.350;1.467;1.350;1.500;1.050;2.467;1.433;2.450;1.417;1.467;1.450;1.483;1.400;1.433;1.433;1.433;1.450;1.400;1.467;1.367;1.483;2.600;1.433;2.483;1.133;2.417;2.483;1.450;1.517;2.467;1.483;1.467;1.500;1.483;2.500;1.500;2.417;1.450;1.483;1.483;1.467;1.500;2.467;1.433;1.450;2.433;1.500;1.467;1.500;2.450;1.500;1.467;1.483;1.417;1.467;1.400;1.450;2.383;1.250;1.417;1.300;1.433;1.250;1.517;1.233;1.450;1.233;1.517;1.250;1.417;1.250;1.417;1.250;1.400;1.083;0.483;1.233;1.417;1.300;1.400;1.283;1.333;0.217;1.433;1.250;0.333;0.267;1.383;1.217;1.367;0.283;1.367;0.217;0.300;0.817;1.333;1.233;1.267;0.333;2.667;1.267;1.317;1.333;1.350;1.283;1.300;1.300;1.417;1.300;0.383;1.433;0.400;1.450;0.367;1.450;1.367;0.450;0.383;1.433;1.350;1.417;1.367;0.483;0.383;0.417;1.400;0.450;0.400;1.400;1.383;1.450;1.367;0.450;1.400;0.467;0.367;1.450;1.383;1.383;1.367;0.350;0.400;2.517;0.367;0.417;0.350;1.250
4903.500;4220.367;5323.517;5016.317;4614.567;4371.433;6087.517;4936.333;4676.550;5102.383;5200.550;4367.383;5527.567;6984.300;4898.483;4854.400;6765.533;4770.400;4538.567;5503.367;5289.517;5958.350;6466.500;2993.467;5696.517;6077.367;7101.467;6526.400;7650.750;4751.383;6541.500;5446.417;5233.517;6114.350;5415.467;8170.350;5701.500;9340.050;7735.467;5168.433;8073.450;7148.417;6836.467;8252.450;5634.483;8259.400;6138.433;6682.433;9675.433;7626.450;7964.400;8521.467;9747.367;8630.483;3780.600;10638.433;8598.483;10740.133;11354.417;16184.483;11659.450;8576.517;16339.467;19013.483;18024.467;18895.500;18835.483;9410.500;4942.500;1476.417;89.450;8.483;6.483;5.467;5.500;5.467;5.433;5.450;4.433;5.500;4.467;3.500;4.450;5.500;3.467;2.483;4.417;2.467;4.400;3.450;2.383;3.250;2.417;2.300;2.433;2.250;1.517;2.233;0.450;3.233;1.517;1.250;0.417;1.250;1.417;1.250;1.400;0.083;1.483;1.233;0.417;0.300;0.400;0.283;0.000;1.217;0.433;0.000;0.333;1.267;0.383;0.217;0.000;0.283;0.000;0.000;0.300;0.000;0.333;0.000;0.267;0.333;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2496.500;2150.367;2719.517;2565.317;2359.567;2238.433;3125.517;2531.333;2397.550;2622.383;2675.550;2249.383;2847.567;3613.300;2531.483;2513.400;3510.533;2477.400;2359.567;2871.367;2760.517;3117.350;3389.500;1564.467;2994.517;3208.367;3758.467;3465.400;4048.750;2530.383;3502.500;2924.417;2814.517;3311.350;2942.467;4470.350;3127.500;5169.050;4301.467;2888.433;4555.450;4065.417;3922.467;4789.450;3298.483;4916.400;3706.433;4106.433;6079.433;4919.450;5290.400;5882.467;7040.367;6631.483;3145.600;10067.433;9077.483;10592.133;7639.417;4663.483;610.450;15.517;0.467;0.483;0.467;0.500;0.483;0.500;0.000;0.417;0.000;0.483;0.000;0.467;0.500;0.467;0.433;0.450;0.000;0.500;0.467;0.000;0.000;0.000;0.467;0.000;0.000;0.467;0.400;0.450;1.383;0.250;0.000;0.300;0.433;0.000;0.517;0.233;1.450;0.233;0.517;0.000;0.417;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.300;0.000;0.000;0.333;0.217;0.433;0.000;0.333;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2410.500;2077.367;2615.517;2463.317;2272.567;2155.433;2995.517;2433.333;2312.550;2520.383;2571.550;2165.383;2738.567;3459.300;2434.483;2416.400;3364.533;2382.400;2272.567;2753.367;2653.517;2991.350;3251.500;1522.467;2878.517;3076.367;3602.467;3317.400;3869.750;2436.383;3356.500;2806.417;2709.517;3173.350;2826.467;4275.350;3003.500;4940.050;4116.467;2778.433;4359.450;3894.417;3760.467;4580.450;3171.483;4702.400;3557.433;3938.433;5808.433;4704.450;5061.400;5620.467;6729.367;6338.483;3036.600;9611.433;8670.483;10113.133;7295.417;4453.483;606.450;45.517;11.467;11.483;8.467;8.500;8.483;7.500;8.500;9.417;8.450;7.483;8.483;7.467;7.500;7.467;7.433;6.450;6.433;7.500;6.467;6.500;6.450;6.500;6.467;6.483;7.417;5.467;7.400;6.450;5.383;6.250;6.417;4.300;5.433;5.250;4.517;5.233;3.450;5.233;3.517;5.250;4.417;5.250;4.417;4.250;4.400;4.083;3.483;4.233;4.417;3.300;3.400;2.283;3.333;3.217;3.433;3.250;2.333;3.267;2.383;3.217;2.367;3.283;3.367;3.217;2.300;2.817;2.333;2.233;2.267;2.333;0.000;3.267;2.317;2.333;2.350;2.283;1.300;2.300;1.417;1.300;1.383;1.433;2.400;1.450;2.367;1.450;1.367;1.450;2.383;0.433;2.350;0.417;1.367;0.483;2.383;1.417;0.400;0.450;2.400;1.400;1.383;0.450;1.367;1.450;0.400;0.467;1.367;0.450;1.383;0.383;1.367;1.350;0.400;0.000;1.367;1.417;1.350;2.250
4908.500;4234.367;5354.517;5048.317;4652.567;4417.433;6172.517;5009.333;4755.550;5200.383;5316.550;4476.383;5681.567;7202.300;5067.483;5039.400;7046.533;4988.400;4771.567;5804.367;5606.517;6341.350;6916.500;3219.467;6159.517;6613.367;7779.467;7200.400;8513.750;5324.383;7405.500;6225.417;6048.517;7156.350;6426.467;9843.350;6982.500;11673.050;9876.467;6768.433;10883.450;9964.417;9920.467;12581.450;9122.483;14470.400;12000.433;15301.433;25204.433;17397.450;10549.400;3151.467;310.367;10.483;1.600;6.433;4.483;6.133;5.417;6.483;4.450;3.517;4.467;4.483;3.467;3.500;4.483;2.500;3.500;4.417;3.450;2.483;2.483;2.467;2.500;2.467;2.433;2.450;1.433;2.500;2.467;1.500;1.450;2.500;2.467;0.483;1.417;1.467;2.400;2.450;2.383;2.250;0.417;1.300;1.433;1.250;0.517;1.233;1.450;2.233;1.517;0.250;0.417;0.250;1.417;1.250;0.400;1.083;0.483;0.233;0.417;0.300;0.400;1.283;0.333;1.217;0.433;0.250;0.333;0.267;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.000;0.000;0.233;0.000;0.333;0.000;0.267;0.317;0.333;0.000;0.283;0.300;0.300;0.417;0.300;0.383;0.433;0.000;0.450;0.367;0.000;0.367;0.450;0.383;0.433;0.000;0.417;0.000;0.483;0.383;0.417;0.400;0.450;0.000;0.000;0.383;0.450;0.367;0.450;0.400;0.467;0.367;0.450;0.383;0.000;0.000;0.350;0.400;0.517;0.367;0.417;0.000;0.250
2.500;1.367;1.517;2.317;2.567;2.433;2.517;2.333;2.550;2.383;2.550;2.383;1.567;2.300;2.483;1.400;1.533;2.400;2.567;1.367;1.517;1.350;1.500;2.467;1.517;1.367;2.467;2.400;0.000;1.383;2.500;2.417;2.517;1.350;2.467;2.350;2.500;2.050;2.467;2.433;1.450;2.417;2.467;2.450;2.483;2.400;2.433;2.433;1.433;1.450;1.400;1.467;2.367;1.483;2.600;1.433;2.483;1.133;1.417;2.483;1.450;1.517;1.467;1.483;2.467;2.500;1.483;2.500;1.500;1.417;1.450;2.483;1.483;2.467;2.500;2.467;2.433;2.450;2.433;2.500;1.467;1.500;2.450;1.500;1.467;2.483;2.417;1.467;1.400;1.450;2.383;1.250;2.417;1.300;1.433;1.250;2.517;1.233;1.450;1.233;1.517;2.250;1.417;2.250;1.417;1.250;1.400;2.083;1.483;1.233;1.417;1.300;2.400;0.283;1.333;1.217;0.433;1.250;1.333;1.267;1.383;1.217;1.367;1.283;1.367;1.217;0.300;0.817;1.333;1.233;1.267;1.333;0.000;1.267;0.317;1.333;1.350;0.283;0.300;0.300;0.417;1.300;1.383;0.433;0.400;0.450;0.367;0.450;0.367;0.450;0.383;0.433;1.350;0.417;1.367;0.483;0.383;0.417;0.400;0.450;0.400;0.400;0.383;0.450;0.367;0.450;0.400;0.467;0.367;0.450;0.383;0.383;0.367;0.350;0.400;0.000;0.367;0.417;0.350;0.250
4917.500;4247.367;5373.517;5072.317;4689.567;4457.433;6234.517;5069.333;4825.550;5289.383;5418.550;4571.383;5819.567;7393.300;5217.483;5210.400;7303.533;5191.400;4981.567;6088.367;5908.517;6715.350;7364.500;3452.467;6643.517;7192.367;8535.467;7973.400;9538.750;6035.383;8525.500;7286.417;7220.517;8747.350;8089.467;12837.350;9536.500;16938.050;15612.467;12205.433;23224.450;19511.417;11188.467;3229.450;108.483;7.400;5.433;4.433;6.433;4.450;5.400;5.467;4.367;4.483;1.600;4.433;3.483;4.133;5.417;4.483;3.450;3.517;4.467;4.483;2.467;2.500;2.483;2.500;2.500;3.417;2.450;2.483;2.483;1.467;2.500;2.467;2.433;2.450;2.433;2.500;2.467;2.500;2.450;3.500;2.467;1.483;2.417;2.467;3.400;2.450;2.383;2.250;2.417;2.300;2.433;2.250;1.517;2.233;1.450;1.233;2.517;1.250;1.417;1.250;1.417;1.250;1.400;1.083;1.483;1.233;0.417;1.300;0.400;1.283;0.333;1.217;1.433;1.250;1.333;1.267;1.383;1.217;0.367;0.283;0.367;0.217;1.300;0.817;0.333;0.233;0.267;0.333;0.000;1.267;0.317;0.333;0.350;0.283;0.300;0.300;1.417;0.300;0.383;0.433;0.400;0.450;0.367;0.450;0.367;0.000;0.383;0.433;0.000;0.417;0.367;0.483;0.000;0.417;0.400;0.000;0.400;0.400;0.000;0.450;0.367;0.450;0.400;0.000;0.367;0.000;0.383;0.383;0.367;0.350;0.400;0.000;0.000;0.000;0.350;0.250
